time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-11-8 23:41:6:992,WTSensor3(8E7876082DDC),-0.156,-1.029,-0.094,-977.905,70.923,89.6,170.32,7.91,140.43,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:6:992,WTSensor3(8E7876082DDC),0.451,-1.61,0.917,-1036.316,128.052,91.797,161.43,9.6,140.87,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:35,WTSensor3(8E7876082DDC),-1.78,-0.713,4.225,175.171,158.752,-78.674,162.67,10.63,139.12,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:35,WTSensor3(8E7876082DDC),-0.377,-1.638,-0.102,95.52,114.258,-2.319,162.73,11.75,138.28,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:35,WTSensor3(8E7876082DDC),-0.105,-0.711,1.417,20.02,-78.857,-18.25,163.0,11.22,138.44,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:35,WTSensor3(8E7876082DDC),-0.035,-0.418,1.075,24.658,-8.728,20.203,163.3,11.07,138.63,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:81,WTSensor3(8E7876082DDC),-0.152,-0.556,1.14,22.4,-11.658,6.042,163.55,11.02,138.73,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:81,WTSensor3(8E7876082DDC),-0.378,-0.619,1.135,29.602,1.404,9.094,163.86,11.04,138.81,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:81,WTSensor3(8E7876082DDC),-0.37,-0.666,1.145,36.011,-45.593,-2.441,164.26,10.64,138.96,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:81,WTSensor3(8E7876082DDC),-0.212,-0.837,1.304,62.5,-96.069,3.052,164.94,9.78,139.32,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:110,WTSensor3(8E7876082DDC),-0.288,-1.288,2.485,146.912,-68.542,32.776,166.57,9.53,139.9,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:110,WTSensor3(8E7876082DDC),0.799,-1.323,2.946,406.616,-182.007,-17.09,170.63,8.32,140.3,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:110,WTSensor3(8E7876082DDC),0.264,-1.432,3.352,799.683,-88.501,-32.532,178.29,7.04,140.15,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:110,WTSensor3(8E7876082DDC),0.077,-1.388,1.505,909.485,-53.467,-81.116,-172.78,6.48,139.37,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:155,WTSensor3(8E7876082DDC),0.101,-1.233,0.378,895.447,-72.021,-93.872,-163.93,5.87,138.36,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:155,WTSensor3(8E7876082DDC),0.266,-0.718,-0.452,796.57,-74.097,-95.764,-156.01,5.41,137.24,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:155,WTSensor3(8E7876082DDC),0.337,-0.237,-0.665,673.218,-48.279,-99.304,-149.32,5.32,136.14,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:155,WTSensor3(8E7876082DDC),-0.001,0.251,-0.886,536.56,10.315,-102.112,-143.97,5.87,135.27,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:202,WTSensor3(8E7876082DDC),-1.41,0.635,-1.11,411.255,79.407,-101.318,-139.86,7.04,134.87,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:202,WTSensor3(8E7876082DDC),-1.948,1.339,-2.149,203.857,162.415,11.963,-137.67,8.18,135.77,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:202,WTSensor3(8E7876082DDC),0.091,1.834,-3.229,-187.622,-96.008,107.788,-139.28,6.97,136.2,46.35,-52.867,-3.292,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:202,WTSensor3(8E7876082DDC),1.274,1.313,-2.51,-497.314,-226.013,116.821,-144.2,4.54,136.02,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:233,WTSensor3(8E7876082DDC),0.038,0.56,-2.137,-758.057,48.523,106.201,-151.58,4.36,137.09,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:233,WTSensor3(8E7876082DDC),-1.267,-0.215,-2.731,-1065.857,281.799,100.342,-161.94,6.58,138.86,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:233,WTSensor3(8E7876082DDC),-1.222,-1.867,-2.141,-1424.988,209.351,110.474,-175.81,8.56,140.16,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:233,WTSensor3(8E7876082DDC),-0.112,-3.467,-0.931,-1599.67,85.144,138.855,168.49,9.71,141.34,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:275,WTSensor3(8E7876082DDC),1.401,-3.892,0.15,-1575.867,106.201,121.704,153.98,10.87,142.06,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:275,WTSensor3(8E7876082DDC),-1.453,-2.788,8.426,242.92,272.461,37.964,154.97,11.45,140.59,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:275,WTSensor3(8E7876082DDC),-0.799,-4.908,0.319,16.968,257.141,-149.353,153.22,12.68,137.96,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:275,WTSensor3(8E7876082DDC),-0.177,-0.496,1.098,18.311,2.075,-29.541,153.43,12.79,137.54,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:336,WTSensor3(8E7876082DDC),-0.51,-0.635,1.013,11.841,32.043,-28.198,153.5,12.9,137.18,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:336,WTSensor3(8E7876082DDC),-0.471,-0.813,1.331,12.756,90.149,21.118,153.57,13.71,136.86,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:336,WTSensor3(8E7876082DDC),-0.383,-1.363,1.656,22.644,16.724,27.954,153.81,14.05,136.97,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:336,WTSensor3(8E7876082DDC),-0.456,-1.687,2.025,45.959,-28.015,26.917,154.36,14.01,137.32,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:353,WTSensor3(8E7876082DDC),-0.366,-2.393,3.395,141.968,135.071,102.112,155.99,15.03,137.61,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:353,WTSensor3(8E7876082DDC),0.263,-2.485,3.727,645.447,-199.89,-56.396,162.22,13.47,137.96,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:353,WTSensor3(8E7876082DDC),0.069,-2.386,2.99,1055.359,-132.813,-88.806,172.4,11.78,137.56,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:353,WTSensor3(8E7876082DDC),-0.153,-1.935,0.652,1148.743,-51.758,-99.731,-176.33,11.11,136.66,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:396,WTSensor3(8E7876082DDC),-0.009,-1.397,-0.825,1061.707,-62.378,-78.918,-165.84,10.55,135.77,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:396,WTSensor3(8E7876082DDC),0.062,-0.432,-1.384,868.225,-65.125,-67.749,-157.2,10.06,134.95,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:396,WTSensor3(8E7876082DDC),-0.363,0.355,-1.555,650.818,-20.142,-60.974,-150.67,10.07,134.32,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:396,WTSensor3(8E7876082DDC),-0.765,0.865,-1.925,489.929,55.603,-16.357,-145.74,10.58,134.38,49.275,-62.933,8.533,0.32672,-0.10471,-0.10388,0.9335,27.8,10080.1.13,75.0
2024-11-8 23:41:7:441,WTSensor3(8E7876082DDC),-0.565,1.564,-2.598,200.684,41.931,40.405,-143.47,10.75,134.91,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:441,WTSensor3(8E7876082DDC),0.074,1.654,-3.078,-153.687,-14.16,70.374,-144.71,10.33,135.5,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:441,WTSensor3(8E7876082DDC),0.097,1.265,-3.026,-492.371,20.386,76.965,-149.38,10.18,136.32,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:441,WTSensor3(8E7876082DDC),-0.79,0.324,-2.512,-833.801,170.898,88.623,-157.29,11.3,137.64,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:473,WTSensor3(8E7876082DDC),-0.725,-0.82,-2.466,-1137.573,189.758,88.501,-168.26,12.94,138.89,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:473,WTSensor3(8E7876082DDC),-0.41,-2.106,-1.609,-1420.288,82.336,75.867,177.92,13.85,139.67,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:473,WTSensor3(8E7876082DDC),0.145,-3.168,-0.512,-1511.047,58.594,75.745,162.98,14.65,140.26,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:473,WTSensor3(8E7876082DDC),-0.166,-5.515,5.519,-1136.597,131.592,78.613,154.15,14.96,139.76,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:516,WTSensor3(8E7876082DDC),-1.64,3.28,1.246,-106.14,147.644,-151.611,154.15,15.66,137.71,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:516,WTSensor3(8E7876082DDC),-0.443,-2.604,-0.73,152.893,32.959,-54.504,154.37,15.87,136.7,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:516,WTSensor3(8E7876082DDC),-0.337,-0.455,1.987,-21.851,-87.28,-19.958,154.53,15.17,136.96,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:516,WTSensor3(8E7876082DDC),-0.358,-0.499,0.921,2.136,2.563,13.855,154.63,15.14,137.07,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:561,WTSensor3(8E7876082DDC),-0.313,-0.875,1.538,0.427,20.691,39.673,154.68,15.52,137.28,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:561,WTSensor3(8E7876082DDC),-0.503,-1.235,1.692,18.372,18.494,37.781,154.92,15.86,137.52,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:561,WTSensor3(8E7876082DDC),-0.496,-1.462,1.952,84.595,2.014,41.382,155.86,16.07,137.86,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:561,WTSensor3(8E7876082DDC),-0.062,-2.088,3.72,272.156,-13.55,49.377,158.69,15.92,138.39,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:593,WTSensor3(8E7876082DDC),0.084,-2.466,4.258,770.142,-183.472,-65.491,166.02,14.24,138.54,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:593,WTSensor3(8E7876082DDC),-0.166,-2.477,2.662,1083.557,-71.716,-71.899,176.57,13.26,138.08,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:593,WTSensor3(8E7876082DDC),-0.259,-2.206,0.534,1152.893,-104.553,-91.248,-172.14,12.24,137.27,49.275,-62.933,8.533,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:593,WTSensor3(8E7876082DDC),-0.021,-1.49,-0.934,1051.208,-94.788,-55.603,-161.75,11.34,136.49,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:652,WTSensor3(8E7876082DDC),0.124,-0.381,-1.587,827.393,-91.37,-56.885,-153.51,10.63,135.64,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:652,WTSensor3(8E7876082DDC),-0.147,0.495,-1.774,606.75,-31.677,-53.162,-147.43,10.52,135.01,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:652,WTSensor3(8E7876082DDC),-0.664,1.019,-1.878,400.513,31.738,-38.513,-143.37,10.95,134.8,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:652,WTSensor3(8E7876082DDC),-0.926,1.323,-2.086,188.171,56.091,6.104,-141.38,11.38,135.14,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:680,WTSensor3(8E7876082DDC),-0.49,1.593,-2.776,-130.798,33.569,65.491,-142.38,11.33,135.84,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:680,WTSensor3(8E7876082DDC),0.12,1.266,-3.276,-462.097,17.273,100.098,-146.74,10.99,136.77,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:680,WTSensor3(8E7876082DDC),-0.486,0.412,-3.515,-906.677,81.665,100.281,-155.32,11.32,138.06,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:680,WTSensor3(8E7876082DDC),-1.058,-0.925,-3.413,-1316.04,169.922,123.596,-167.89,12.68,139.69,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:726,WTSensor3(8E7876082DDC),-0.656,-2.735,-2.551,-1669.983,110.229,128.662,175.96,13.88,141.02,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:726,WTSensor3(8E7876082DDC),4.55,-4.386,-1.259,-1810.486,53.101,128.601,158.15,14.83,142.06,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:726,WTSensor3(8E7876082DDC),-0.41,-14.423,15.374,525.33,104.919,-289.246,155.25,16.05,140.83,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:726,WTSensor3(8E7876082DDC),-1.435,-0.684,-3.596,-402.1,292.48,-290.71,152.37,17.45,137.69,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:756,WTSensor3(8E7876082DDC),-0.615,0.878,1.348,124.939,-43.213,-35.522,153.64,17.13,137.36,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:756,WTSensor3(8E7876082DDC),-0.326,-0.687,0.869,41.809,-134.827,-44.434,154.06,15.88,137.74,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:756,WTSensor3(8E7876082DDC),-0.278,-0.774,1.57,14.404,-26.855,38.635,154.36,15.74,138.21,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:756,WTSensor3(8E7876082DDC),-0.342,-1.053,1.601,27.649,-32.593,37.231,154.78,15.69,138.72,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:801,WTSensor3(8E7876082DDC),-0.68,-1.408,1.828,72.815,-5.188,46.448,155.6,15.82,139.15,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:801,WTSensor3(8E7876082DDC),-0.471,-1.387,1.991,145.63,-103.455,20.874,157.24,15.09,139.84,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:801,WTSensor3(8E7876082DDC),0.038,-1.891,3.76,358.582,-96.13,53.04,160.93,14.07,140.77,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:801,WTSensor3(8E7876082DDC),0.442,-2.126,3.831,749.451,-285.461,-63.049,168.23,11.49,141.28,58.492,-41.717,0.7,0.38983,0.02274,0.27765,0.87766,27.8,10080.1.13,75.0
2024-11-8 23:41:7:848,WTSensor3(8E7876082DDC),0.212,-1.911,2.459,1009.094,-163.147,-71.655,178.14,9.68,140.99,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:848,WTSensor3(8E7876082DDC),0.073,-1.975,0.828,1069.092,-139.709,-111.389,-171.39,8.25,139.95,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:848,WTSensor3(8E7876082DDC),0.155,-1.361,-0.771,989.868,-97.9,-97.656,-161.6,7.36,138.78,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:848,WTSensor3(8E7876082DDC),0.079,-0.247,-1.62,782.898,-65.002,-94.055,-153.78,6.99,137.68,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:875,WTSensor3(8E7876082DDC),-0.585,0.565,-1.853,577.332,22.034,-75.256,-147.99,7.44,137.08,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:875,WTSensor3(8E7876082DDC),-0.878,1.144,-2.177,354.675,73.608,-19.287,-144.38,8.15,137.22,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:875,WTSensor3(8E7876082DDC),-0.175,1.468,-2.324,51.941,-14.526,34.668,-143.65,7.94,137.48,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:875,WTSensor3(8E7876082DDC),0.057,1.423,-2.441,-232.117,-28.748,66.04,-145.8,7.39,137.88,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:920,WTSensor3(8E7876082DDC),-0.581,0.853,-2.614,-533.325,120.667,88.318,-150.99,7.97,139.08,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:920,WTSensor3(8E7876082DDC),-0.594,0.298,-3.337,-946.167,156.128,105.896,-160.03,9.1,140.61,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:920,WTSensor3(8E7876082DDC),-0.602,-1.137,-2.836,-1354.98,145.264,126.038,-173.09,10.35,142.05,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:920,WTSensor3(8E7876082DDC),-0.229,-2.781,-2.034,-1618.958,140.381,124.817,171.11,11.91,143.16,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:964,WTSensor3(8E7876082DDC),1.219,-3.812,-1.092,-1716.614,164.307,110.718,154.69,13.8,143.53,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:965,WTSensor3(8E7876082DDC),-2.146,-6.969,11.493,485.168,317.688,-5.31,155.71,14.68,141.35,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:965,WTSensor3(8E7876082DDC),-0.942,-4.298,-1.208,-187.5,223.145,-167.48,153.36,15.23,138.65,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:965,WTSensor3(8E7876082DDC),-0.274,0.904,1.079,6.104,-68.787,-24.719,154.1,14.62,138.68,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:998,WTSensor3(8E7876082DDC),-0.101,-0.262,0.686,-2.686,-41.87,-13.184,154.18,14.25,138.81,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:998,WTSensor3(8E7876082DDC),-0.145,-0.625,1.457,-16.663,59.204,33.691,154.04,14.88,138.79,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:998,WTSensor3(8E7876082DDC),-0.261,-1.056,1.555,-11.047,91.736,37.964,153.9,15.84,138.61,58.492,-41.717,0.7,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:7:998,WTSensor3(8E7876082DDC),-0.517,-1.345,1.688,17.822,128.113,49.927,153.98,17.16,138.37,63.442,-35.717,-3.55,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:8:41,WTSensor3(8E7876082DDC),-0.847,-1.287,1.759,52.185,95.459,38.269,154.45,18.23,138.18,63.442,-35.717,-3.55,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
2024-11-8 23:41:8:41,WTSensor3(8E7876082DDC),-0.632,-1.93,3.391,172.485,162.781,94.238,156.25,19.7,138.22,63.442,-35.717,-3.55,0.32718,-0.09644,-0.0351,0.93933,27.8,10080.1.13,75.0
