time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-11-8 23:46:52:163,WTSensor3(8E7876082DDC),-0.015,0.543,0.05,-175.537,-1.587,45.227,-150.33,4.73,134.46,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:163,WTSensor3(8E7876082DDC),-0.026,0.624,-0.329,-301.636,17.7,54.321,-153.24,4.69,135.04,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:209,WTSensor3(8E7876082DDC),-0.149,0.406,-0.511,-475.159,53.223,70.984,-157.85,4.94,135.87,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:209,WTSensor3(8E7876082DDC),-0.35,0.052,-0.538,-647.278,74.585,85.205,-164.17,5.44,136.86,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:209,WTSensor3(8E7876082DDC),-0.263,-0.478,-0.185,-814.88,54.321,101.868,-172.12,5.89,137.96,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:209,WTSensor3(8E7876082DDC),-0.009,-1.067,0.468,-878.601,27.222,116.516,179.28,6.25,139.11,49.708,-57.125,5.692,0.37628,0.03519,0.12146,0.91776,27.8,10080.1.13,75.0
2024-11-8 23:46:52:255,WTSensor3(8E7876082DDC),0.041,-1.364,0.966,-831.299,63.11,117.188,171.05,7.05,140.14,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:255,WTSensor3(8E7876082DDC),1.708,-1.377,1.201,-794.373,96.069,113.586,163.25,8.37,140.93,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:255,WTSensor3(8E7876082DDC),-0.619,-6.373,10.719,443.848,41.138,-92.957,163.79,9.17,140.26,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:255,WTSensor3(8E7876082DDC),-0.784,-1.042,-0.583,78.369,235.657,-74.219,164.27,11.0,138.87,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:283,WTSensor3(8E7876082DDC),0.345,-0.003,1.167,23.499,-107.056,17.334,165.08,10.51,139.17,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:283,WTSensor3(8E7876082DDC),0.043,-0.237,0.758,48.279,1.709,13.184,165.65,10.44,139.3,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:283,WTSensor3(8E7876082DDC),-0.383,-0.444,1.143,45.959,72.937,12.573,166.1,11.1,139.17,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:283,WTSensor3(8E7876082DDC),-0.344,-0.514,0.967,43.64,27.222,4.028,166.53,11.4,139.12,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:328,WTSensor3(8E7876082DDC),-0.301,-0.588,1.142,47.058,-8.85,2.075,166.99,11.34,139.16,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:328,WTSensor3(8E7876082DDC),-0.174,-0.687,1.389,60.791,-38.513,0.916,167.65,11.03,139.3,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:328,WTSensor3(8E7876082DDC),-0.12,-1.132,2.602,223.938,40.283,36.072,169.73,11.26,139.46,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:328,WTSensor3(8E7876082DDC),0.299,-1.349,3.27,430.115,-79.468,-30.273,173.92,10.65,139.38,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:373,WTSensor3(8E7876082DDC),0.045,-1.419,3.126,747.925,-22.217,-62.622,-178.91,10.27,138.84,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:374,WTSensor3(8E7876082DDC),0.113,-1.204,1.556,877.258,-18.25,-82.581,-170.35,10.1,138.02,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:374,WTSensor3(8E7876082DDC),0.04,-0.949,0.289,873.108,-27.771,-96.924,-161.8,9.97,137.02,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:374,WTSensor3(8E7876082DDC),-0.083,-0.408,-0.667,767.639,-21.667,-93.14,-154.24,10.02,136.05,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:405,WTSensor3(8E7876082DDC),-0.973,0.123,-1.172,621.399,-24.719,-86.121,-148.11,10.17,135.18,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:405,WTSensor3(8E7876082DDC),-1.507,0.813,-1.892,440.796,68.97,-2.686,-143.56,10.66,135.35,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:405,WTSensor3(8E7876082DDC),-0.04,1.684,-3.171,136.841,-128.54,84.595,-142.04,9.32,135.45,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:405,WTSensor3(8E7876082DDC),0.783,1.896,-3.02,-265.076,-215.82,100.098,-144.5,7.01,135.16,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:448,WTSensor3(8E7876082DDC),-0.166,0.984,-2.112,-595.032,14.526,97.9,-150.17,6.56,136.03,49.708,-57.125,5.692,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:448,WTSensor3(8E7876082DDC),-1.295,-0.019,-1.743,-868.164,189.88,108.765,-158.53,7.83,137.65,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:448,WTSensor3(8E7876082DDC),-0.948,-1.018,-1.363,-1132.324,151.001,122.681,-169.48,9.12,139.19,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:448,WTSensor3(8E7876082DDC),0.057,-1.927,-0.711,-1282.776,44.556,132.69,177.99,9.66,140.5,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:493,WTSensor3(8E7876082DDC),2.493,-2.534,0.102,-1298.035,53.162,113.77,165.13,10.42,141.47,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:493,WTSensor3(8E7876082DDC),-0.32,-9.101,11.859,-287.109,75.745,-73.303,160.74,11.55,140.71,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:493,WTSensor3(8E7876082DDC),-1.707,1.664,-1.243,-343.506,244.385,-231.628,158.62,13.17,138.21,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:493,WTSensor3(8E7876082DDC),-0.456,-0.387,0.581,65.369,9.277,-13.123,158.9,13.33,137.77,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:523,WTSensor3(8E7876082DDC),-0.221,-1.427,1.987,-8.118,-105.103,-31.494,158.81,12.44,138.04,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:523,WTSensor3(8E7876082DDC),0.055,-1.556,1.685,11.169,-63.232,31.067,158.99,11.85,138.5,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:523,WTSensor3(8E7876082DDC),-0.041,-1.651,1.912,41.992,-69.763,5.737,159.42,11.3,138.85,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:523,WTSensor3(8E7876082DDC),0.308,-1.635,2.482,49.744,48.157,44.8,160.08,11.73,139.08,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:584,WTSensor3(8E7876082DDC),0.724,-2.225,3.352,436.951,-102.234,-59.937,164.1,10.88,138.96,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:584,WTSensor3(8E7876082DDC),0.207,-1.797,3.223,771.729,-18.86,-97.595,171.55,10.28,138.15,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:584,WTSensor3(8E7876082DDC),0.086,-1.961,1.493,1000.977,-0.305,-134.583,-178.83,10.1,136.82,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:584,WTSensor3(8E7876082DDC),-0.068,-1.599,0.026,1026.672,-0.061,-137.573,-168.83,10.1,135.44,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:616,WTSensor3(8E7876082DDC),-0.001,-0.771,-1.085,927.734,19.531,-106.445,-159.72,10.48,134.4,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:616,WTSensor3(8E7876082DDC),-0.208,0.463,-1.681,722.534,5.005,-99.304,-152.52,10.85,133.47,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:616,WTSensor3(8E7876082DDC),-0.857,0.894,-1.834,520.447,45.959,-83.435,-147.34,11.6,132.91,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:616,WTSensor3(8E7876082DDC),-1.034,1.62,-2.611,242.432,87.524,-10.742,-144.7,12.4,133.15,53.625,-57.783,8.233,0.33078,-0.09586,-0.10025,0.93341,27.8,10080.1.13,75.0
2024-11-8 23:46:52:646,WTSensor3(8E7876082DDC),-0.234,1.864,-3.028,-146.118,-0.793,39.001,-145.93,12.27,133.46,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:646,WTSensor3(8E7876082DDC),-0.201,1.444,-2.679,-506.592,-35.95,49.194,-150.86,11.78,133.81,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:646,WTSensor3(8E7876082DDC),-0.738,0.303,-2.199,-825.623,125.793,69.763,-158.81,12.58,134.83,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:646,WTSensor3(8E7876082DDC),-0.875,-0.627,-2.207,-1155.701,152.405,70.19,-169.93,13.94,135.86,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:689,WTSensor3(8E7876082DDC),-0.604,-2.042,-1.321,-1377.075,124.39,78.552,176.64,15.21,136.6,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:690,WTSensor3(8E7876082DDC),1.965,-2.796,-0.389,-1404.297,103.882,54.504,162.67,16.4,136.87,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:690,WTSensor3(8E7876082DDC),-0.77,-12.688,13.89,241.638,-70.007,-216.248,160.18,17.28,136.03,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:690,WTSensor3(8E7876082DDC),-1.343,0.926,-0.719,-438.354,120.667,-209.229,157.02,17.85,134.01,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:750,WTSensor3(8E7876082DDC),-0.418,-0.801,-0.041,181.335,-72.571,-60.73,157.91,17.19,133.7,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:750,WTSensor3(8E7876082DDC),-0.657,-1.032,2.244,7.324,-26.55,12.024,157.94,16.91,133.98,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:750,WTSensor3(8E7876082DDC),-0.256,-0.889,0.99,-12.756,-55.908,11.78,157.95,16.5,134.34,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:750,WTSensor3(8E7876082DDC),-0.037,-1.386,1.652,18.25,-95.032,34.79,158.33,15.82,135.09,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:765,WTSensor3(8E7876082DDC),-0.328,-1.197,1.573,46.082,-93.384,21.301,158.91,15.1,135.71,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:766,WTSensor3(8E7876082DDC),-0.325,-1.313,2.37,73.792,45.776,77.515,159.83,15.5,136.25,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:766,WTSensor3(8E7876082DDC),0.489,-2.113,3.149,434.875,-260.986,-46.387,164.01,13.33,136.84,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:766,WTSensor3(8E7876082DDC),0.387,-2.176,3.308,797.852,-212.585,-79.163,171.79,10.96,136.79,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:815,WTSensor3(8E7876082DDC),0.248,-2.006,1.469,982.788,-123.291,-112.0,-178.63,9.55,135.9,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:815,WTSensor3(8E7876082DDC),0.191,-1.433,-0.123,1017.761,-82.581,-122.925,-168.7,8.72,134.66,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:815,WTSensor3(8E7876082DDC),0.178,-0.385,-1.096,890.381,-22.644,-114.807,-159.91,8.67,133.47,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:815,WTSensor3(8E7876082DDC),0.138,0.529,-1.49,672.852,23.926,-107.117,-153.2,9.2,132.5,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:854,WTSensor3(8E7876082DDC),-0.075,1.027,-1.563,454.529,40.649,-108.276,-148.66,10.0,131.66,53.625,-57.783,8.233,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:854,WTSensor3(8E7876082DDC),-0.585,1.125,-1.417,273.376,73.059,-109.009,-145.95,11.12,131.03,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:854,WTSensor3(8E7876082DDC),-1.061,1.274,-1.603,80.383,100.952,-64.209,-145.06,12.31,130.94,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:854,WTSensor3(8E7876082DDC),-0.851,1.351,-1.869,-172.363,78.918,1.77,-146.6,13.01,131.27,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:899,WTSensor3(8E7876082DDC),-0.857,1.083,-2.026,-448.547,20.386,35.95,-150.87,13.07,131.74,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:899,WTSensor3(8E7876082DDC),-0.768,0.632,-2.131,-721.069,20.447,90.637,-157.74,12.95,132.66,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:899,WTSensor3(8E7876082DDC),-0.528,-0.306,-1.852,-989.441,-4.211,129.639,-167.23,12.67,133.94,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:899,WTSensor3(8E7876082DDC),-0.489,-1.303,-1.415,-1214.6,38.757,161.133,-178.87,13.02,135.58,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:929,WTSensor3(8E7876082DDC),-0.418,-2.333,-0.478,-1299.988,84.351,160.522,168.51,14.08,137.03,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:929,WTSensor3(8E7876082DDC),1.003,-3.164,0.884,-1254.822,39.673,118.713,156.23,14.98,138.02,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:929,WTSensor3(8E7876082DDC),-0.14,-10.469,13.931,584.961,-237.488,-196.655,156.37,13.38,138.02,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:929,WTSensor3(8E7876082DDC),-1.319,-2.261,0.324,-92.407,240.967,-46.265,155.39,14.83,136.74,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:973,WTSensor3(8E7876082DDC),-0.336,0.499,0.634,16.357,-38.33,34.729,156.05,14.68,136.97,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:973,WTSensor3(8E7876082DDC),-0.019,-1.693,2.183,43.396,-99.915,9.094,156.47,13.85,137.57,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:973,WTSensor3(8E7876082DDC),0.321,-1.434,1.328,60.486,-44.312,26.733,157.15,13.56,137.99,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:52:973,WTSensor3(8E7876082DDC),-0.01,-1.246,1.709,107.544,-21.179,2.258,158.28,13.38,138.15,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:53:19,WTSensor3(8E7876082DDC),0.059,-1.634,2.666,294.067,46.021,10.132,161.04,13.6,138.03,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:53:20,WTSensor3(8E7876082DDC),0.386,-1.891,3.401,586.548,-88.989,-55.542,166.74,12.73,137.81,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:53:20,WTSensor3(8E7876082DDC),0.189,-1.932,2.929,890.076,-34.973,-87.646,175.29,12.12,137.05,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:53:20,WTSensor3(8E7876082DDC),0.028,-1.872,1.445,1025.879,-34.363,-116.516,-174.76,11.67,135.9,57.392,-51.167,7.975,0.40244,0.00073,0.24664,0.88153,27.8,10080.1.13,75.0
2024-11-8 23:46:53:48,WTSensor3(8E7876082DDC),-0.108,-1.635,0.031,1035.889,-13.062,-126.77,-164.69,11.62,134.6,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:48,WTSensor3(8E7876082DDC),-0.109,-0.691,-1.141,902.588,-1.099,-109.314,-155.8,11.87,133.51,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:48,WTSensor3(8E7876082DDC),-0.153,0.15,-1.667,709.412,-2.991,-95.154,-148.8,12.21,132.57,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:48,WTSensor3(8E7876082DDC),-0.641,0.885,-1.818,480.957,31.006,-86.792,-144.0,12.87,131.94,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:93,WTSensor3(8E7876082DDC),-1.297,1.269,-1.958,258.484,69.641,-48.157,-141.33,13.69,131.88,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:93,WTSensor3(8E7876082DDC),-1.093,1.816,-2.667,-48.767,60.181,37.17,-141.5,14.02,132.46,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:93,WTSensor3(8E7876082DDC),-0.314,1.68,-3.202,-427.002,-54.016,97.595,-145.38,13.19,133.04,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:93,WTSensor3(8E7876082DDC),-0.313,0.728,-2.727,-740.723,-12.634,125.671,-152.46,12.5,134.02,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:144,WTSensor3(8E7876082DDC),-0.885,-0.393,-2.624,-1088.806,100.159,141.357,-162.85,12.96,135.61,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
2024-11-8 23:46:53:144,WTSensor3(8E7876082DDC),-0.762,-1.719,-2.237,-1407.837,131.165,154.114,-176.33,14.12,137.29,57.392,-51.167,7.975,0.39664,-0.04028,0.15192,0.90436,27.8,10080.1.13,75.0
