time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-16 20:46:42:923,WT901BLE67(919C7A43D1FF),-0.388,0.554,-0.695,-18.616,-2.625,-9.46,141.62,21.07,90.92,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:924,WT901BLE67(919C7A43D1FF),-0.382,0.552,-0.719,-16.846,-1.77,-8.789,141.48,21.15,90.98,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:924,WT901BLE67(919C7A43D1FF),-0.365,0.572,-0.716,-17.151,3.845,-10.864,141.36,21.2,91.09,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:924,WT901BLE67(919C7A43D1FF),-0.375,0.563,-0.713,-14.954,8.118,-8.24,141.26,21.21,91.22,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:953,WT901BLE67(919C7A43D1FF),-0.413,0.554,-0.71,-8.911,7.935,-1.648,141.19,21.17,91.31,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:953,WT901BLE67(919C7A43D1FF),-0.422,0.563,-0.689,-4.15,9.399,1.099,141.17,21.1,91.37,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:953,WT901BLE67(919C7A43D1FF),-0.43,0.571,-0.694,-2.075,6.409,2.136,141.17,21.04,91.41,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:42:953,WT901BLE67(919C7A43D1FF),-0.415,0.584,-0.682,-2.136,1.282,3.845,141.15,21.01,91.4,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:43:15,WT901BLE67(919C7A43D1FF),-0.399,0.584,-0.678,-2.258,-0.488,7.08,141.12,20.98,91.35,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:43:15,WT901BLE67(919C7A43D1FF),-0.392,0.569,-0.689,-0.977,-4.211,10.437,141.08,20.95,91.26,49.425,-20.833,41.942,-0.31647,-0.62494,-0.70883,-0.08215,32.9,10080.1.7,5
2024-9-16 20:46:43:15,WT901BLE67(919C7A43D1FF),-0.39,0.564,-0.698,0.916,-3.906,7.507,141.05,20.93,91.16,49.425,-20.833,41.942,-0.35178,-0.60556,-0.70456,-0.11423,32.9,10080.1.7,5
2024-9-16 20:46:43:15,WT901BLE67(919C7A43D1FF),-0.392,0.557,-0.694,4.15,-6.226,5.188,141.06,20.95,91.09,49.425,-20.833,41.942,-0.35178,-0.60556,-0.70456,-0.11423,32.9,10080.1.7,5
2024-9-16 20:46:43:45,WT901BLE67(919C7A43D1FF),-0.407,0.556,-0.685,7.751,-10.498,4.333,141.1,21,90.99,49.425,-20.833,41.942,-0.35178,-0.60556,-0.70456,-0.11423,32.9,10080.1.7,5
2024-9-16 20:46:43:45,WT901BLE67(919C7A43D1FF),-0.428,0.559,-0.667,10.681,-15.381,2.747,141.16,21.1,90.87,49.425,-20.833,41.942,-0.35178,-0.60556,-0.70456,-0.11423,32.9,10080.1.7,5
