time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-16 20:42:18:783,WT901BLE67(C3F20D2DC0A7),-0.083,0.954,-0.448,8.85,6.165,109.802,112.54,5.75,-55.27,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:783,WT901BLE67(C3F20D2DC0A7),-0.011,0.957,-0.398,2.38,6.836,109.619,112.59,4.74,-55.63,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:783,WT901BLE67(C3F20D2DC0A7),-0.046,0.851,-0.484,-25.391,1.221,104.919,112.41,3.77,-55.99,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:783,WT901BLE67(C3F20D2DC0A7),0.098,0.91,-0.499,-67.688,-52.002,107.361,111.83,2.96,-56.72,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:841,WT901BLE67(C3F20D2DC0A7),-0.016,0.817,-0.174,-71.655,-113.464,177.795,111.05,1.86,-58.26,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:841,WT901BLE67(C3F20D2DC0A7),0.205,0.472,-0.041,-6.104,-60.608,217.59,110.82,0.31,-59.73,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:841,WT901BLE67(C3F20D2DC0A7),0.41,0.89,-0.242,49.622,32.532,251.099,111.25,-2.01,-60.52,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:841,WT901BLE67(C3F20D2DC0A7),0.268,1.146,-0.527,75.012,85.51,157.166,112,-3.98,-60.5,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:872,WT901BLE67(C3F20D2DC0A7),0.257,1.054,-0.652,34.851,41.931,95.032,112.51,-5.17,-60.42,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:872,WT901BLE67(C3F20D2DC0A7),0.183,1.094,-0.431,-33.752,59.692,17.761,112.32,-5.69,-60.06,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:872,WT901BLE67(C3F20D2DC0A7),0.107,0.863,-0.394,-57.861,45.044,-4.456,111.74,-5.81,-59.58,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:872,WT901BLE67(C3F20D2DC0A7),0.128,0.843,-0.268,-56.519,59.998,3.54,111.14,-5.99,-59.08,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:901,WT901BLE67(C3F20D2DC0A7),0.206,1,-0.51,-85.388,68.298,-11.658,110.34,-6.15,-58.41,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:901,WT901BLE67(C3F20D2DC0A7),0.156,0.971,-0.396,-134.094,90.515,-34.18,109.04,-6.1,-57.53,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:901,WT901BLE67(C3F20D2DC0A7),0.202,0.958,-0.483,-149.414,84.29,-19.287,107.48,-6.16,-56.6,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:901,WT901BLE67(C3F20D2DC0A7),0.168,1.04,-0.389,-166.443,64.941,-41.016,105.8,-6.02,-55.84,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:972,WT901BLE67(C3F20D2DC0A7),0.146,1.008,-0.33,-183.35,45.776,-54.199,103.96,-5.66,-55.22,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:972,WT901BLE67(C3F20D2DC0A7),0.112,1.045,-0.352,-204.346,38.818,-55.054,101.94,-5.2,-54.71,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:972,WT901BLE67(C3F20D2DC0A7),0.054,1.156,-0.338,-219.299,47.791,-35.278,99.74,-4.89,-54.2,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:972,WT901BLE67(C3F20D2DC0A7),0.074,1.259,-0.277,-210.693,72.876,-7.629,97.53,-4.84,-53.51,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:991,WT901BLE67(C3F20D2DC0A7),0.141,1.218,-0.249,-183.96,87.219,20.081,95.53,-5.08,-52.69,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:991,WT901BLE67(C3F20D2DC0A7),0.185,1.221,-0.201,-163.513,100.769,25.696,93.75,-5.42,-51.73,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:992,WT901BLE67(C3F20D2DC0A7),0.252,1.128,-0.153,-148.804,104.736,31.738,92.11,-5.76,-50.7,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:18:992,WT901BLE67(C3F20D2DC0A7),0.29,1.088,-0.084,-127.502,90.576,47.607,90.68,-6.22,-49.75,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:21,WT901BLE67(C3F20D2DC0A7),0.248,1.044,-0.006,-101.379,67.322,57.922,89.52,-6.78,-49.02,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:21,WT901BLE67(C3F20D2DC0A7),0.234,0.958,0.088,-73.669,38.94,66.04,88.65,-7.42,-48.53,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:21,WT901BLE67(C3F20D2DC0A7),0.234,0.907,0.079,-65.491,33.875,73.547,87.93,-8.12,-48.16,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:21,WT901BLE67(C3F20D2DC0A7),0.266,0.939,0.038,-59.326,40.344,87.158,87.27,-8.94,-47.74,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:80,WT901BLE67(C3F20D2DC0A7),0.287,0.941,0.021,-54.26,56.824,93.018,86.63,-9.83,-47.16,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:80,WT901BLE67(C3F20D2DC0A7),0.288,0.9,0.041,-49.194,65.491,94.604,86.01,-10.73,-46.45,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:81,WT901BLE67(C3F20D2DC0A7),0.317,0.865,0.081,-52.246,55.969,84.839,85.39,-11.57,-45.79,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:81,WT901BLE67(C3F20D2DC0A7),0.321,0.854,0.144,-72.266,41.748,64.758,84.63,-12.23,-45.27,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:111,WT901BLE67(C3F20D2DC0A7),0.322,0.813,0.156,-98.389,27.588,46.875,83.67,-12.7,-44.9,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:111,WT901BLE67(C3F20D2DC0A7),0.324,0.841,0.163,-118.225,16.113,37.354,82.54,-13.07,-44.68,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:111,WT901BLE67(C3F20D2DC0A7),0.331,0.848,0.155,-124.695,12.451,35.156,81.32,-13.4,-44.51,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
2024-9-16 20:42:19:111,WT901BLE67(C3F20D2DC0A7),0.335,0.847,0.135,-114.929,18.616,42.542,80.16,-13.78,-44.29,53.65,-64.217,59.358,-0.46942,-0.75156,0.35379,0.29919,34.7,10080.1.7,15
