time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-28 21:8:2.973	WT1(C3F20D2DC0A7)	0.968	0.382	-0.208	-0.244	-0.977	-0.427	106.98	-67.14	101.60	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:2.973	WT1(C3F20D2DC0A7)	0.971	0.381	-0.207	-0.061	-1.221	-0.549	106.97	-67.14	101.62	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:2.973	WT1(C3F20D2DC0A7)	0.974	0.382	-0.205	0.122	-2.075	-0.732	106.96	-67.14	101.63	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:2.973	WT1(C3F20D2DC0A7)	0.975	0.385	-0.206	0.305	-2.991	-0.977	106.98	-67.13	101.62	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.6	WT1(C3F20D2DC0A7)	0.971	0.387	-0.209	0.244	-2.930	-0.977	107.01	-67.13	101.61	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.6	WT1(C3F20D2DC0A7)	0.970	0.386	-0.210	-0.305	-1.892	-0.427	107.01	-67.12	101.62	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.6	WT1(C3F20D2DC0A7)	0.975	0.390	-0.209	-0.488	-1.038	-0.244	106.99	-67.13	101.64	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.6	WT1(C3F20D2DC0A7)	0.981	0.388	-0.206	-0.488	-0.427	-0.366	106.96	-67.13	101.68	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.65	WT1(C3F20D2DC0A7)	0.984	0.389	-0.199	-0.793	1.160	-0.122	106.90	-67.14	101.75	-1.683	-47.275	68.500	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
2024-10-28 21:8:3.65	WT1(C3F20D2DC0A7)	0.987	0.385	-0.193	-1.465	3.113	0.671	106.79	-67.16	101.86	0.050	-45.083	69.425	-0.03827	0.67838	0.32254	0.65894	31.0	10080.1.7	10
