time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-28 21:4:34.592	WT1(C3F20D2DC0A7)	-0.335	-0.355	-0.833	0.854	0.122	1.831	-155.83	25.30	55.60	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.592	WT1(C3F20D2DC0A7)	-0.339	-0.356	-0.825	0.977	-0.183	1.282	-155.84	25.29	55.59	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.592	WT1(C3F20D2DC0A7)	-0.346	-0.356	-0.824	0.854	-0.427	1.099	-155.84	25.29	55.57	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.592	WT1(C3F20D2DC0A7)	-0.347	-0.356	-0.828	0.549	-0.305	1.282	-155.85	25.27	55.55	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.654	WT1(C3F20D2DC0A7)	-0.344	-0.356	-0.834	0.366	0.427	1.709	-155.87	25.26	55.53	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.654	WT1(C3F20D2DC0A7)	-0.343	-0.359	-0.833	-0.244	1.465	2.136	-155.89	25.24	55.50	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.654	WT1(C3F20D2DC0A7)	-0.338	-0.355	-0.836	-0.854	2.625	2.625	-155.92	25.21	55.45	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.654	WT1(C3F20D2DC0A7)	-0.337	-0.358	-0.838	-0.977	2.869	2.808	-155.96	25.18	55.41	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.682	WT1(C3F20D2DC0A7)	-0.333	-0.353	-0.836	-0.916	2.441	2.625	-155.99	25.15	55.37	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.682	WT1(C3F20D2DC0A7)	-0.337	-0.352	-0.836	-1.038	1.526	2.563	-156.03	25.13	55.32	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.682	WT1(C3F20D2DC0A7)	-0.336	-0.354	-0.836	-1.038	0.793	2.258	-156.07	25.11	55.29	76.500	-9.883	64.592	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.682	WT1(C3F20D2DC0A7)	-0.331	-0.360	-0.832	-1.038	0.488	2.075	-156.09	25.10	55.26	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.714	WT1(C3F20D2DC0A7)	-0.331	-0.359	-0.827	-1.099	0.488	1.770	-156.13	25.09	55.23	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.714	WT1(C3F20D2DC0A7)	-0.333	-0.361	-0.830	-1.160	1.160	1.343	-156.15	25.07	55.21	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.714	WT1(C3F20D2DC0A7)	-0.337	-0.361	-0.830	-1.587	2.197	1.160	-156.19	25.04	55.18	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.714	WT1(C3F20D2DC0A7)	-0.337	-0.361	-0.832	-1.648	2.747	1.221	-156.23	25.00	55.16	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.773	WT1(C3F20D2DC0A7)	-0.334	-0.358	-0.836	-1.648	3.052	1.526	-156.26	24.97	55.12	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.773	WT1(C3F20D2DC0A7)	-0.332	-0.360	-0.838	-1.465	2.808	1.465	-156.30	24.93	55.09	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.773	WT1(C3F20D2DC0A7)	-0.329	-0.358	-0.838	-1.038	2.380	1.526	-156.34	24.90	55.06	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.773	WT1(C3F20D2DC0A7)	-0.330	-0.358	-0.839	-0.671	1.526	1.160	-156.36	24.87	55.03	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.802	WT1(C3F20D2DC0A7)	-0.331	-0.356	-0.838	-0.488	0.488	0.732	-156.38	24.85	55.01	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.802	WT1(C3F20D2DC0A7)	-0.333	-0.360	-0.841	-0.488	-0.122	0.305	-156.40	24.83	55.01	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.802	WT1(C3F20D2DC0A7)	-0.338	-0.355	-0.845	-0.610	-0.793	0.061	-156.41	24.83	55.00	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.802	WT1(C3F20D2DC0A7)	-0.334	-0.353	-0.844	-0.366	-1.709	0.183	-156.42	24.82	55.00	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
2024-10-28 21:4:34.833	WT1(C3F20D2DC0A7)	-0.331	-0.354	-0.842	-0.305	-2.258	0.427	-156.43	24.83	55.00	76.317	-10.842	65.333	-0.09192	0.85712	0.40833	-0.30005	29.2	10080.1.7	10
