time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-10-24 20:58:45:519,WTSensor3(8E7876082DDC),-0.198,-0.382,-0.863,4.761,-10.01,8.85,34.21,15.66,14.31,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:519,WTSensor3(8E7876082DDC),-0.206,-0.389,-0.884,4.578,-11.475,9.644,34.24,15.81,14.28,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:519,WTSensor3(8E7876082DDC),-0.212,-0.398,-0.893,6.775,-15.442,11.414,34.3,16,14.25,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:519,WTSensor3(8E7876082DDC),-0.214,-0.408,-0.913,9.827,-20.813,14.221,34.39,16.24,14.22,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:552,WTSensor3(8E7876082DDC),-0.201,-0.399,-0.936,11.719,-28.076,17.273,34.5,16.57,14.21,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:552,WTSensor3(8E7876082DDC),-0.194,-0.404,-0.934,14.526,-39.124,19.775,34.65,17,14.22,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:552,WTSensor3(8E7876082DDC),-0.093,-0.404,-0.932,17.09,-51.025,23.376,34.83,17.56,14.27,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:552,WTSensor3(8E7876082DDC),-0.164,-0.311,-0.854,18.433,-43.823,28.809,35.01,18.1,14.24,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:595,WTSensor3(8E7876082DDC),-0.173,-0.407,-0.948,13.367,-42.969,27.039,35.14,18.61,14.22,29.283,-18.042,77.308,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:595,WTSensor3(8E7876082DDC),-0.177,-0.341,-0.893,11.047,-29.358,32.166,35.21,19.02,14.08,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:595,WTSensor3(8E7876082DDC),-0.2,-0.358,-0.947,9.827,-19.348,32.288,35.24,19.36,13.89,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:596,WTSensor3(8E7876082DDC),-0.252,-0.36,-0.992,9.399,-9.705,29.785,35.26,19.59,13.67,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:640,WTSensor3(8E7876082DDC),-0.27,-0.359,-1.061,9.949,-2.197,28.809,35.28,19.76,13.41,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:640,WTSensor3(8E7876082DDC),-0.281,-0.357,-1.116,10.62,0.732,26.733,35.3,19.89,13.16,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:640,WTSensor3(8E7876082DDC),-0.295,-0.356,-1.149,10.254,5.188,22.339,35.33,19.95,12.93,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:640,WTSensor3(8E7876082DDC),-0.295,-0.369,-1.171,9.888,9.338,16.357,35.36,19.96,12.73,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:684,WTSensor3(8E7876082DDC),-0.272,-0.376,-1.185,9.277,14.709,8.728,35.4,19.87,12.57,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:684,WTSensor3(8E7876082DDC),-0.23,-0.385,-1.198,7.263,24.109,-0.793,35.43,19.67,12.45,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:685,WTSensor3(8E7876082DDC),-0.183,-0.402,-1.221,3.113,36.499,-13.428,35.44,19.29,12.38,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:685,WTSensor3(8E7876082DDC),-0.142,-0.438,-1.237,-0.671,48.645,-23.499,35.42,18.76,12.33,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:714,WTSensor3(8E7876082DDC),-0.125,-0.48,-1.271,-3.113,60.303,-28.564,35.37,18.11,12.28,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:714,WTSensor3(8E7876082DDC),-0.123,-0.503,-1.312,-5.92,61.34,-29.297,35.29,17.42,12.23,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:714,WTSensor3(8E7876082DDC),-0.128,-0.52,-1.34,-10.437,61.829,-25.391,35.17,16.77,12.14,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:714,WTSensor3(8E7876082DDC),-0.151,-0.509,-1.393,-18.616,59.814,-19.592,34.95,16.14,12.01,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:762,WTSensor3(8E7876082DDC),-0.165,-0.497,-1.412,-25.452,54.688,-15.564,34.66,15.58,11.88,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:763,WTSensor3(8E7876082DDC),-0.218,-0.507,-1.398,-27.466,49.194,-14.282,34.36,15.08,11.77,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
2024-10-24 20:58:45:763,WTSensor3(8E7876082DDC),-0.285,-0.514,-1.354,-24.658,47.791,-17.456,34.09,14.57,11.68,31.342,-16.883,77.067,0.22534,-0.95804,-0.08948,0.15259,27.2,10080.1.13,100
