time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-11-10 1:39:4:93,WTSensor3(8E7876082DDC),0.366,0.868,0.239,-6.897,-38.94,-7.813,-102.08,-25.56,-84.83,-10.117,-66.442,32.417,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:93,WTSensor3(8E7876082DDC),0.385,0.858,0.23,-6.958,-45.044,-10.193,-101.93,-25.6,-85.37,-10.117,-66.442,32.417,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:93,WTSensor3(8E7876082DDC),0.436,0.848,0.263,-4.089,-48.523,-13.245,-101.73,-25.62,-85.93,-10.117,-66.442,32.417,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:93,WTSensor3(8E7876082DDC),0.466,0.839,0.292,-4.089,-43.579,-14.587,-101.54,-25.61,-86.47,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:138,WTSensor3(8E7876082DDC),0.471,0.814,0.281,-2.502,-40.894,-14.648,-101.35,-25.59,-86.97,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:138,WTSensor3(8E7876082DDC),0.474,0.8,0.271,-2.625,-40.222,-13.245,-101.17,-25.58,-87.47,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:138,WTSensor3(8E7876082DDC),0.48,0.81,0.257,-4.211,-37.598,-11.658,-101.01,-25.58,-87.91,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:138,WTSensor3(8E7876082DDC),0.477,0.803,0.255,-7.935,-35.889,-9.338,-100.91,-25.59,-88.35,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:185,WTSensor3(8E7876082DDC),0.494,0.803,0.273,-9.338,-32.104,-7.019,-100.84,-25.61,-88.72,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:185,WTSensor3(8E7876082DDC),0.481,0.832,0.239,-15.625,-26.733,-4.822,-100.85,-25.64,-89.07,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:185,WTSensor3(8E7876082DDC),0.494,0.828,0.214,-18.433,-33.325,-6.042,-100.87,-25.69,-89.46,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:185,WTSensor3(8E7876082DDC),0.486,0.813,0.284,-18.127,-46.814,-7.69,-100.81,-25.74,-90.02,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:213,WTSensor3(8E7876082DDC),0.399,0.816,0.311,-21.362,-55.42,-7.507,-100.76,-25.82,-90.6,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:213,WTSensor3(8E7876082DDC),0.388,0.761,0.285,-15.198,-44.25,-2.136,-100.72,-25.91,-91.12,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:213,WTSensor3(8E7876082DDC),0.374,0.819,0.265,-17.395,-49.683,-2.258,-100.65,-26.02,-91.63,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:213,WTSensor3(8E7876082DDC),0.384,0.841,0.229,-18.372,-39.856,-4.944,-100.63,-26.08,-92.09,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
2024-11-10 1:39:4:259,WTSensor3(8E7876082DDC),0.441,0.809,0.212,-12.451,-48.157,-7.935,-100.52,-26.14,-92.62,-15.983,-63.542,31.075,0.68826,0.31308,-0.50647,-0.41428,24,10080.1.13,30
