time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-16 20:40:58:557,WTSensor3(8E7876082DDC),-0.846,0.168,-0.493,-3.174,0.183,0.427,-12.68,61.1,-101.13,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:557,WTSensor3(8E7876082DDC),-0.853,0.162,-0.493,-3.479,0,0.793,-12.72,61.09,-101.13,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:557,WTSensor3(8E7876082DDC),-0.856,0.161,-0.495,-2.747,-0.305,1.404,-12.84,61.09,-101.21,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:557,WTSensor3(8E7876082DDC),-0.858,0.155,-0.492,-2.014,-1.099,1.343,-12.84,61.09,-101.27,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:581,WTSensor3(8E7876082DDC),-0.854,0.158,-0.496,-2.014,-2.319,1.648,-12.84,61.09,-101.27,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:581,WTSensor3(8E7876082DDC),-0.85,0.159,-0.495,-2.014,-2.014,1.404,-12.83,61.09,-101.33,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:581,WTSensor3(8E7876082DDC),-0.848,0.163,-0.489,-1.892,-2.075,0.977,-12.83,61.09,-101.33,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:581,WTSensor3(8E7876082DDC),-0.845,0.167,-0.487,-1.953,-2.38,0.671,-12.82,61.1,-101.4,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:627,WTSensor3(8E7876082DDC),-0.838,0.173,-0.483,-1.831,-2.563,0.366,-12.83,61.1,-101.4,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:627,WTSensor3(8E7876082DDC),-0.833,0.175,-0.482,-1.953,-2.441,0.488,-12.82,61.1,-101.46,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:627,WTSensor3(8E7876082DDC),-0.828,0.176,-0.481,-2.075,-2.502,0.122,-12.82,61.1,-101.46,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:627,WTSensor3(8E7876082DDC),-0.826,0.173,-0.48,-1.404,-2.014,0.183,-12.81,61.11,-101.52,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:672,WTSensor3(8E7876082DDC),-0.832,0.175,-0.485,-1.038,-2.808,0,-12.82,61.11,-101.52,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:672,WTSensor3(8E7876082DDC),-0.835,0.173,-0.486,-0.671,-3.296,-0.366,-12.8,61.11,-101.58,18.883,0.25,50.925,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:672,WTSensor3(8E7876082DDC),-0.837,0.172,-0.49,-0.122,-3.052,-0.122,-12.81,61.11,-101.59,18.25,-0.083,49.75,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
2024-9-16 20:40:58:672,WTSensor3(8E7876082DDC),-0.84,0.17,-0.492,0,-3.052,0,-12.8,61.11,-101.64,18.25,-0.083,49.75,-0.29785,0.60275,-0.60825,-0.42175,29.6,10080.1.13,100
