time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-16 20:45:6:259,WTSensor3(8E7876082DDC),-0.78,0.319,-0.496,-6.836,5.005,-1.16,-21.92,54.26,-108.33,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:259,WTSensor3(8E7876082DDC),-0.819,0.267,-0.533,-7.69,3.113,-2.136,-21.95,54.24,-108.27,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:259,WTSensor3(8E7876082DDC),-0.827,0.266,-0.589,-9.888,2.686,-2.625,-21.99,54.23,-108.2,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:259,WTSensor3(8E7876082DDC),-0.823,0.252,-0.609,-13.916,5.005,-3.174,-22.07,54.2,-108.12,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:304,WTSensor3(8E7876082DDC),-0.806,0.238,-0.583,-14.893,6.775,-3.54,-22.13,54.16,-108.01,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:304,WTSensor3(8E7876082DDC),-0.793,0.227,-0.542,-14.709,4.578,-4.395,-22.19,54.14,-107.91,14.025,-5.858,51.008,-0.24359,0.58823,-0.64139,-0.42795,31.7,10080.1.13,100
2024-9-16 20:45:6:304,WTSensor3(8E7876082DDC),-0.771,0.262,-0.514,-12.268,1.404,-3.723,-22.26,54.14,-107.84,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:304,WTSensor3(8E7876082DDC),-0.731,0.264,-0.501,-11.23,-0.305,-2.136,-22.35,54.15,-107.81,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:334,WTSensor3(8E7876082DDC),-0.716,0.276,-0.494,-11.475,1.465,-0.671,-22.45,54.14,-107.79,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:334,WTSensor3(8E7876082DDC),-0.723,0.283,-0.499,-11.963,4.761,0.793,-22.54,54.1,-107.76,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:334,WTSensor3(8E7876082DDC),-0.724,0.3,-0.518,-13,5.981,2.136,-22.66,54.03,-107.74,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:334,WTSensor3(8E7876082DDC),-0.731,0.313,-0.539,-15.32,6.226,2.747,-22.8,53.96,-107.73,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
2024-9-16 20:45:6:379,WTSensor3(8E7876082DDC),-0.742,0.299,-0.53,-15.015,9.216,3.479,-22.93,53.86,-107.71,14.025,-5.858,51.008,-0.22632,0.59818,-0.63593,-0.43179,31.7,10080.1.13,100
