time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-16 20:48:1:742,WTSensor3(8E7876082DDC),-0.857,0.177,-0.4,-1.038,2.747,3.235,-19.47,60.36,-126.97,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:742,WTSensor3(8E7876082DDC),-0.854,0.177,-0.403,-0.732,4.089,4.089,-19.51,60.3,-127.02,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:742,WTSensor3(8E7876082DDC),-0.85,0.19,-0.415,-0.977,4.028,4.272,-19.56,60.25,-127.06,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:743,WTSensor3(8E7876082DDC),-0.842,0.203,-0.435,-1.709,1.648,3.784,-19.63,60.22,-127.11,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:772,WTSensor3(8E7876082DDC),-0.833,0.207,-0.451,-2.441,0,3.052,-19.7,60.21,-127.16,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:773,WTSensor3(8E7876082DDC),-0.838,0.226,-0.478,-3.113,3.357,2.136,-19.74,60.17,-127.17,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:773,WTSensor3(8E7876082DDC),-0.835,0.238,-0.492,-4.028,8.179,2.991,-19.77,60.08,-127.15,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:773,WTSensor3(8E7876082DDC),-0.852,0.231,-0.542,-5.127,9.277,3.479,-19.8,59.97,-127.11,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:819,WTSensor3(8E7876082DDC),-0.86,0.251,-0.485,-4.578,13.062,4.028,-19.81,59.84,-127.07,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:819,WTSensor3(8E7876082DDC),-0.858,0.254,-0.467,-2.625,10.193,3.418,-19.82,59.74,-127.05,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:819,WTSensor3(8E7876082DDC),-0.864,0.258,-0.455,-2.136,3.479,2.991,-19.86,59.69,-127.06,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:819,WTSensor3(8E7876082DDC),-0.878,0.25,-0.451,-1.16,-1.953,1.709,-19.92,59.7,-127.11,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:863,WTSensor3(8E7876082DDC),-0.878,0.262,-0.441,0.366,-6.165,0.732,-19.97,59.75,-127.17,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:864,WTSensor3(8E7876082DDC),-0.874,0.247,-0.445,0.732,-7.019,0.671,-20.03,59.81,-127.24,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:864,WTSensor3(8E7876082DDC),-0.859,0.254,-0.441,1.221,-5.92,1.709,-20.08,59.86,-127.31,20.433,-1.867,48.95,0.354,-0.47269,0.71082,0.3819,31.5,10080.1.13,100
2024-9-16 20:48:1:864,WTSensor3(8E7876082DDC),-0.851,0.219,-0.441,0.122,-4.028,0.671,-20.12,59.89,-127.35,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:907,WTSensor3(8E7876082DDC),-0.851,0.229,-0.427,0.061,-3.357,1.099,-20.15,59.92,-127.39,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:907,WTSensor3(8E7876082DDC),-0.84,0.219,-0.42,0.671,-3.967,0.732,-20.19,59.96,-127.44,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:907,WTSensor3(8E7876082DDC),-0.829,0.22,-0.417,-0.977,-5.615,0.244,-20.24,60,-127.49,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:907,WTSensor3(8E7876082DDC),-0.829,0.2,-0.417,-1.77,-4.211,-0.122,-20.29,60.04,-127.55,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:937,WTSensor3(8E7876082DDC),-0.835,0.221,-0.422,-0.732,-0.671,0.244,-20.32,60.06,-127.56,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:937,WTSensor3(8E7876082DDC),-0.842,0.209,-0.423,-0.854,0.427,0.977,-20.35,60.05,-127.58,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:937,WTSensor3(8E7876082DDC),-0.858,0.204,-0.422,-0.916,0,1.343,-20.37,60.05,-127.6,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:937,WTSensor3(8E7876082DDC),-0.863,0.211,-0.43,-0.61,-1.343,2.197,-20.42,60.05,-127.64,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:982,WTSensor3(8E7876082DDC),-0.867,0.211,-0.432,-1.465,-0.854,3.052,-20.49,60.05,-127.69,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:982,WTSensor3(8E7876082DDC),-0.859,0.214,-0.44,-1.587,-1.221,3.357,-20.57,60.05,-127.77,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:982,WTSensor3(8E7876082DDC),-0.86,0.218,-0.441,-1.709,-1.953,3.296,-20.64,60.05,-127.83,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:1:982,WTSensor3(8E7876082DDC),-0.855,0.223,-0.444,-2.075,-2.075,3.601,-20.74,60.06,-127.91,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:28,WTSensor3(8E7876082DDC),-0.86,0.223,-0.437,-1.831,-1.16,2.93,-20.81,60.06,-127.97,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:28,WTSensor3(8E7876082DDC),-0.853,0.232,-0.431,-2.136,-1.16,2.502,-20.88,60.06,-128.02,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:28,WTSensor3(8E7876082DDC),-0.846,0.242,-0.425,-1.831,-2.502,2.075,-20.95,60.07,-128.08,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:28,WTSensor3(8E7876082DDC),-0.842,0.242,-0.424,-2.258,-1.587,1.953,-21.02,60.08,-128.13,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:58,WTSensor3(8E7876082DDC),-0.849,0.259,-0.42,-3.235,-0.916,1.526,-21.09,60.08,-128.16,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:58,WTSensor3(8E7876082DDC),-0.848,0.278,-0.426,-4.333,-0.488,1.648,-21.16,60.08,-128.2,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:58,WTSensor3(8E7876082DDC),-0.85,0.292,-0.431,-5.676,-0.061,2.563,-21.26,60.07,-128.24,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:58,WTSensor3(8E7876082DDC),-0.83,0.311,-0.44,-3.845,-1.953,3.479,-21.39,60.05,-128.32,20.433,-1.867,48.95,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:102,WTSensor3(8E7876082DDC),-0.826,0.272,-0.454,-8.484,2.686,2.258,-21.49,60.01,-128.33,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:102,WTSensor3(8E7876082DDC),-0.84,0.27,-0.429,-9.033,3.723,1.831,-21.58,59.97,-128.32,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:102,WTSensor3(8E7876082DDC),-0.852,0.262,-0.445,-10.315,0.916,-0.854,-21.65,59.96,-128.3,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:102,WTSensor3(8E7876082DDC),-0.87,0.237,-0.452,-9.094,-2.502,-3.418,-21.7,60,-128.26,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:152,WTSensor3(8E7876082DDC),-0.871,0.243,-0.469,-8.972,-4.028,-3.357,-21.77,60.05,-128.23,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:152,WTSensor3(8E7876082DDC),-0.868,0.227,-0.472,-10.01,-3.54,-3.967,-21.84,60.1,-128.19,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:152,WTSensor3(8E7876082DDC),-0.876,0.208,-0.457,-9.399,-3.052,-3.845,-21.89,60.14,-128.15,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:152,WTSensor3(8E7876082DDC),-0.866,0.193,-0.433,-7.69,-4.395,-2.93,-21.95,60.19,-128.13,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:177,WTSensor3(8E7876082DDC),-0.865,0.177,-0.432,-7.446,-5.92,-3.479,-22.02,60.26,-128.12,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:177,WTSensor3(8E7876082DDC),-0.864,0.176,-0.425,-6.165,-4.822,-2.808,-22.08,60.31,-128.12,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
2024-9-16 20:48:2:177,WTSensor3(8E7876082DDC),-0.856,0.188,-0.414,-3.784,-4.272,-2.014,-22.12,60.36,-128.12,20.592,-2.308,49.017,0.3465,-0.4744,0.71033,0.3876,31.5,10080.1.13,100
