time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-1-7 10:53:15.528	WTSensor3(80E44C2649CB)	0.476	-0.112	1.024	-39.795	0.061	18.188	-144.58	-34.10	31.90	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.528	WTSensor3(80E44C2649CB)	0.575	0.016	0.828	-51.270	-22.705	2.930	-145.03	-34.29	31.82	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.528	WTSensor3(80E44C2649CB)	0.509	0.327	0.712	-44.006	-32.166	-1.160	-145.34	-34.56	31.61	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.528	WTSensor3(80E44C2649CB)	0.511	0.714	0.669	-31.555	-37.170	2.319	-145.55	-34.88	31.42	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.558	WTSensor3(80E44C2649CB)	0.537	1.111	0.537	-22.095	-36.133	6.409	-145.68	-35.22	31.27	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.558	WTSensor3(80E44C2649CB)	0.476	1.466	0.464	-9.033	-24.536	14.221	-145.77	-35.49	31.27	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.558	WTSensor3(80E44C2649CB)	0.560	1.621	0.517	-5.920	-6.287	21.606	-145.93	-35.65	31.45	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.558	WTSensor3(80E44C2649CB)	0.616	1.515	0.503	4.883	4.150	30.396	-146.10	-35.75	31.80	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.587	WTSensor3(80E44C2649CB)	0.503	1.286	0.717	1.831	3.418	42.480	-146.35	-35.90	32.28	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.588	WTSensor3(80E44C2649CB)	0.502	0.928	0.699	-3.052	-0.244	39.795	-146.64	-36.08	32.72	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
2025-1-7 10:53:15.588	WTSensor3(80E44C2649CB)	0.749	0.557	0.607	-5.371	-3.174	28.503	-146.87	-36.25	33.00	-39.783	-45.642	-5.517	0.86993	0.35489	-0.17227	0.29578	25.3	10080.1.13	100
