time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-10-7 21:59:13:813,WTSensor3(8E7876082DDC),-0.806,0.28,-0.076,18.494,11.536,-11.353,-68.16,69.41,37.47,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:813,WTSensor3(8E7876082DDC),-1.019,0.277,-0.063,20.203,7.935,-16.113,-67.63,69.53,37.83,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:813,WTSensor3(8E7876082DDC),-0.947,0.287,-0.102,21.484,14.587,-9.766,-67.03,69.55,38.23,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:813,WTSensor3(8E7876082DDC),-0.918,0.293,-0.077,19.531,15.442,-4.211,-66.42,69.55,38.68,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:859,WTSensor3(8E7876082DDC),-0.929,0.304,-0.093,16.235,14.099,-0.916,-65.89,69.52,39.08,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:859,WTSensor3(8E7876082DDC),-0.922,0.278,-0.086,16.357,15.686,1.953,-65.32,69.46,39.51,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:859,WTSensor3(8E7876082DDC),-0.949,0.288,-0.098,15.747,16.663,3.784,-64.78,69.37,39.92,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:859,WTSensor3(8E7876082DDC),-0.914,0.295,-0.129,13.55,15.015,4.517,-64.33,69.27,40.26,54.783,-5.292,-0.433,0.67349,0.47873,0.49023,-0.27707,30,10080.1.13,100
2024-10-7 21:59:13:887,WTSensor3(8E7876082DDC),-0.913,0.314,-0.172,7.568,12.634,4.517,-64,69.19,40.53,54.783,-5.292,-0.433,0.60242,0.52505,0.53683,-0.27039,30,10080.1.13,100
2024-10-7 21:59:13:887,WTSensor3(8E7876082DDC),-0.86,0.305,-0.139,6.531,10.254,6.409,-63.74,69.1,40.75,54.783,-5.292,-0.433,0.60242,0.52505,0.53683,-0.27039,30,10080.1.13,100
