time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-10-24 21:8:7:987,WTSensor3(8E7876082DDC),0.636,-0.054,-0.716,-2.93,8.85,0.549,14.6,-37.32,10.09,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:7:987,WTSensor3(8E7876082DDC),0.636,-0.045,-0.72,-2.319,6.47,1.343,14.6,-37.38,10.06,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:7:987,WTSensor3(8E7876082DDC),0.638,-0.031,-0.714,-2.563,3.662,1.77,14.59,-37.41,10.03,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:7:987,WTSensor3(8E7876082DDC),0.642,-0.028,-0.709,-3.479,0.549,2.014,14.57,-37.41,10.01,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:32,WTSensor3(8E7876082DDC),0.655,-0.025,-0.698,-4.272,-2.441,1.953,14.54,-37.39,9.99,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:32,WTSensor3(8E7876082DDC),0.651,0,-0.681,-4.944,-5.31,0.793,14.49,-37.34,9.99,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:32,WTSensor3(8E7876082DDC),0.638,0.027,-0.676,-7.507,-7.751,-0.671,14.4,-37.26,10.01,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:32,WTSensor3(8E7876082DDC),0.642,0.021,-0.672,-9.949,-8.179,-3.54,14.27,-37.19,10.07,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:79,WTSensor3(8E7876082DDC),0.645,0.049,-0.672,-11.902,0.732,-6.042,14.1,-37.19,10.15,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:79,WTSensor3(8E7876082DDC),0.671,0.059,-0.689,-16.296,7.324,-9.277,13.89,-37.27,10.24,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:79,WTSensor3(8E7876082DDC),0.694,0.032,-0.665,-18.127,7.935,-10.437,13.63,-37.36,10.36,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:79,WTSensor3(8E7876082DDC),0.672,0.057,-0.663,-18.127,13.977,-12.878,13.37,-37.51,10.5,-11.583,-29.2,62.783,-0.10764,0.93927,0.1109,0.30624,27.8,10080.1.13,100
2024-10-24 21:8:8:107,WTSensor3(8E7876082DDC),0.652,0.042,-0.693,-17.944,21.24,-13.184,13.11,-37.74,10.62,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
2024-10-24 21:8:8:107,WTSensor3(8E7876082DDC),0.628,0.031,-0.683,-18.799,31.433,-9.766,12.86,-38.07,10.71,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
2024-10-24 21:8:8:107,WTSensor3(8E7876082DDC),0.593,0.068,-0.681,-20.325,38.391,-11.475,12.61,-38.46,10.79,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
2024-10-24 21:8:8:107,WTSensor3(8E7876082DDC),0.578,0.077,-0.677,-25.818,41.443,-12.329,12.29,-38.88,10.9,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
2024-10-24 21:8:8:152,WTSensor3(8E7876082DDC),0.565,0.075,-0.658,-30.701,45.288,-14.771,11.91,-39.34,11.01,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
2024-10-24 21:8:8:152,WTSensor3(8E7876082DDC),0.56,0.062,-0.641,-34.119,40.71,-15.991,11.47,-39.76,11.17,-11.583,-29.2,62.783,-0.09064,0.93613,0.10858,0.32181,27.8,10080.1.13,100
