time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-10-27 22:49:17.860,WT1(4A3DE8A6FBCE),-1.138,0.392,-0.933,-9.399,-7.446,23.804,154.49,47.08,-150.86,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.860,WT1(4A3DE8A6FBCE),-1.039,0.282,-0.891,-14.038,8.484,46.326,153.96,46.89,-151.39,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.860,WT1(4A3DE8A6FBCE),-0.954,0.275,-0.816,-17.151,17.822,59.387,153.31,46.54,-152.06,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.860,WT1(4A3DE8A6FBCE),-0.877,0.233,-0.766,-18.738,22.156,63.843,152.61,46.12,-152.75,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.890,WT1(4A3DE8A6FBCE),-0.804,0.223,-0.692,-18.005,23.438,64.636,151.92,45.66,-153.45,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.890,WT1(4A3DE8A6FBCE),-0.716,0.213,-0.623,-14.587,27.222,66.467,151.28,45.18,-154.13,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.890,WT1(4A3DE8A6FBCE),-0.662,0.196,-0.576,-5.188,37.109,70.984,150.74,44.59,-154.78,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.890,WT1(4A3DE8A6FBCE),-0.631,0.218,-0.55,6.287,46.997,75.256,150.34,43.88,-155.4,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.920,WT1(4A3DE8A6FBCE),-0.613,0.257,-0.545,11.841,49.927,76.721,150.05,43.12,-155.99,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.920,WT1(4A3DE8A6FBCE),-0.596,0.283,-0.577,13.367,47.729,75.623,149.78,42.36,-156.58,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
2024-10-27 22:49:17.920,WT1(4A3DE8A6FBCE),-0.583,0.292,-0.608,17.517,45.776,71.594,149.58,41.63,-157.13,37.267,-90.75,38.158,-0.30334,0.28549,-0.85754,-0.30164,23.5,10080.1.7,10.0
