time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:49:29:720,WT901BLE67(3814C7167C24),-0.122,1.069,2.396,-8.179,4.578,4.395,82.14,7.38,147.19,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:720,WT901BLE67(3814C7167C24),-0.126,1.057,2.4,-10.193,3.906,4.517,82.06,7.34,147.23,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:720,WT901BLE67(3814C7167C24),-0.147,1.055,2.402,-13.062,0.977,6.409,81.95,7.29,147.26,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:720,WT901BLE67(3814C7167C24),-0.136,1.07,2.419,-18.677,-12.085,10.071,81.78,7.19,147.18,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:751,WT901BLE67(3814C7167C24),-0.166,1.077,2.458,-25.391,-17.151,12.207,81.52,7.05,147.02,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:751,WT901BLE67(3814C7167C24),-0.156,1.091,2.434,-24.841,-12.085,12.207,81.26,6.91,146.9,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:751,WT901BLE67(3814C7167C24),-0.132,1.097,2.422,-22.766,-8.911,12.817,81.03,6.78,146.82,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:751,WT901BLE67(3814C7167C24),-0.13,1.095,2.418,-20.569,-0.732,13.367,80.83,6.65,146.8,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:811,WT901BLE67(3814C7167C24),-0.143,1.091,2.408,-18.677,8.301,14.282,80.66,6.53,146.89,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
2024-9-19 20:49:29:811,WT901BLE67(3814C7167C24),-0.142,1.088,2.389,-17.334,7.385,15.442,80.5,6.4,146.99,37.492,-66.783,-25.625,-0.25272,-0.13855,-0.6424,-0.71002,30.7,10080.1.7,15
