time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:24:25:648,WT901BLE67(3814C7167C24),-0.831,0.828,1.956,-0.61,0.427,0.183,87.08,46.41,158.12,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:648,WT901BLE67(3814C7167C24),-0.836,0.827,1.954,-0.854,0.366,0.488,87.08,46.41,158.12,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:648,WT901BLE67(3814C7167C24),-0.835,0.828,1.956,-0.977,0.183,0.854,87.08,46.4,158.13,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:648,WT901BLE67(3814C7167C24),-0.836,0.827,1.958,-0.916,0.122,1.587,87.07,46.38,158.13,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:680,WT901BLE67(3814C7167C24),-0.838,0.833,1.951,-0.977,0.854,2.563,87.07,46.36,158.14,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:680,WT901BLE67(3814C7167C24),-0.844,0.836,1.946,-1.16,1.221,3.845,87.07,46.32,158.16,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:680,WT901BLE67(3814C7167C24),-0.85,0.839,1.946,-1.587,0.854,4.761,87.07,46.28,158.18,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:680,WT901BLE67(3814C7167C24),-0.854,0.842,1.946,-1.77,0.244,5.92,87.06,46.22,158.19,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:711,WT901BLE67(3814C7167C24),-0.85,0.847,1.94,-1.77,-1.221,7.69,87.04,46.15,158.18,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:711,WT901BLE67(3814C7167C24),-0.849,0.856,1.942,-2.014,-2.075,9.277,87.01,46.06,158.16,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:711,WT901BLE67(3814C7167C24),-0.854,0.867,1.942,-3.113,-3.235,11.047,86.96,45.95,158.13,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:711,WT901BLE67(3814C7167C24),-0.856,0.87,1.939,-4.333,-4.639,13,86.88,45.82,158.07,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:768,WT901BLE67(3814C7167C24),-0.858,0.878,1.934,-5.615,-5.432,15.137,86.79,45.68,158.01,73.417,-50.8,-3.442,0.3916,-0.1568,0.67664,0.60339,29.9,10080.1.7,30
2024-9-19 20:24:25:768,WT901BLE67(3814C7167C24),-0.849,0.889,1.93,-6.836,-5.859,18.005,86.67,45.51,157.94,73.417,-50.8,-3.442,0.38834,-0.15439,0.67484,0.60815,29.9,10080.1.7,30
