time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 21:58:46:870,WT901BLE67(4A3DE8A6FBCE),0.391,0.226,1.069,3.845,2.625,0.427,-6.44,-46.55,-19.48,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:870,WT901BLE67(4A3DE8A6FBCE),0.387,0.222,1.06,3.845,1.221,1.587,-6.38,-46.46,-19.51,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:870,WT901BLE67(4A3DE8A6FBCE),0.39,0.222,1.056,5.859,8.423,2.014,-6.3,-46.32,-19.53,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:870,WT901BLE67(4A3DE8A6FBCE),0.381,0.208,1.05,7.813,13.245,3.784,-6.21,-46.14,-19.54,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:901,WT901BLE67(4A3DE8A6FBCE),0.394,0.219,1.051,6.592,12.634,5.066,-6.15,-45.93,-19.52,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:902,WT901BLE67(4A3DE8A6FBCE),0.397,0.209,1.046,4.761,11.658,5.92,-6.1,-45.75,-19.5,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:902,WT901BLE67(4A3DE8A6FBCE),0.399,0.205,1.041,4.211,9.583,8.118,-6.09,-45.57,-19.43,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:902,WT901BLE67(4A3DE8A6FBCE),0.404,0.197,1.053,2.319,4.395,10.01,-6.12,-45.44,-19.35,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:928,WT901BLE67(4A3DE8A6FBCE),0.424,0.188,1.061,1.404,4.15,11.597,-6.19,-45.33,-19.23,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:928,WT901BLE67(4A3DE8A6FBCE),0.431,0.191,1.039,3.601,7.935,14.404,-6.25,-45.18,-19.08,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:928,WT901BLE67(4A3DE8A6FBCE),0.426,0.202,1.039,5.249,8.423,17.151,-6.32,-45.02,-18.89,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:928,WT901BLE67(4A3DE8A6FBCE),0.439,0.204,1.061,3.357,8.545,16.724,-6.41,-44.86,-18.69,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:989,WT901BLE67(4A3DE8A6FBCE),0.438,0.192,1.042,2.686,10.315,15.503,-6.5,-44.68,-18.52,29.775,-48.85,65.192,0.9006,-0.11478,-0.39517,-0.13953,33.0,10080.1.7,10.0
2024-10-3 21:58:46:989,WT901BLE67(4A3DE8A6FBCE),0.442,0.186,1.047,5.066,11.78,16.541,-6.56,-44.49,-18.35,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:46:989,WT901BLE67(4A3DE8A6FBCE),0.447,0.179,1.05,9.155,16.479,18.311,-6.61,-44.26,-18.15,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:46:989,WT901BLE67(4A3DE8A6FBCE),0.444,0.181,1.061,14.099,22.217,20.325,-6.62,-43.98,-17.95,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:18,WT901BLE67(4A3DE8A6FBCE),0.467,0.179,1.07,19.226,30.518,21.912,-6.58,-43.62,-17.73,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:18,WT901BLE67(4A3DE8A6FBCE),0.482,0.163,1.06,25.269,42.358,23.193,-6.49,-43.15,-17.5,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:18,WT901BLE67(4A3DE8A6FBCE),0.49,0.174,1.065,30.823,50.903,25.513,-6.34,-42.59,-17.27,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:18,WT901BLE67(4A3DE8A6FBCE),0.49,0.17,1.039,37.048,49.683,30.151,-6.17,-42.0,-16.98,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:48,WT901BLE67(4A3DE8A6FBCE),0.51,0.192,1.048,40.955,25.085,35.034,-6.02,-41.61,-16.6,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:48,WT901BLE67(4A3DE8A6FBCE),0.514,0.198,1.017,45.593,5.554,35.706,-5.85,-41.42,-16.17,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:48,WT901BLE67(4A3DE8A6FBCE),0.507,0.181,1.03,52.673,-16.907,36.499,-5.64,-41.46,-15.69,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:48,WT901BLE67(4A3DE8A6FBCE),0.522,0.148,1.036,57.922,-37.476,37.781,-5.41,-41.7,-15.18,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:108,WT901BLE67(4A3DE8A6FBCE),0.496,0.128,1.017,64.209,-56.458,40.344,-5.16,-42.15,-14.6,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:108,WT901BLE67(4A3DE8A6FBCE),0.464,0.087,0.977,77.942,-63.293,37.231,-4.8,-42.69,-14.03,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:108,WT901BLE67(4A3DE8A6FBCE),0.48,0.09,0.963,97.534,-32.471,23.499,-4.15,-43.04,-13.63,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:108,WT901BLE67(4A3DE8A6FBCE),0.475,0.077,0.996,113.22,7.08,5.92,-3.14,-43.03,-13.5,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.485,0.045,0.989,121.216,39.246,-4.639,-1.9,-42.65,-13.57,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.498,-0.002,1.001,122.925,53.711,-6.47,-0.62,-42.11,-13.68,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.508,-0.021,1.0,120.056,65.43,-2.563,0.62,-41.43,-13.73,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.503,-0.017,1.02,109.802,73.425,3.662,1.69,-40.67,-13.68,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.516,-0.047,1.009,101.074,60.12,13.855,2.57,-39.98,-13.5,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:168,WT901BLE67(4A3DE8A6FBCE),0.529,-0.119,0.969,102.356,41.382,25.208,3.35,-39.5,-13.16,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:169,WT901BLE67(4A3DE8A6FBCE),0.401,-0.106,0.966,108.215,21.729,35.828,4.09,-39.22,-12.69,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:169,WT901BLE67(4A3DE8A6FBCE),0.355,-0.098,0.939,117.798,-8.118,38.269,4.88,-39.21,-12.18,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:229,WT901BLE67(4A3DE8A6FBCE),0.496,-0.132,0.973,123.657,-43.091,31.128,5.81,-39.55,-11.76,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:229,WT901BLE67(4A3DE8A6FBCE),0.566,-0.177,1.023,121.948,-70.129,21.423,6.83,-40.19,-11.52,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:229,WT901BLE67(4A3DE8A6FBCE),0.578,-0.136,1.056,116.089,-65.063,16.296,7.88,-40.84,-11.37,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:229,WT901BLE67(4A3DE8A6FBCE),0.481,-0.106,1.063,106.14,-40.649,11.536,8.84,-41.29,-11.26,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:258,WT901BLE67(4A3DE8A6FBCE),0.477,-0.104,1.06,87.769,-39.795,8.606,9.65,-41.65,-11.17,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:258,WT901BLE67(4A3DE8A6FBCE),0.475,-0.109,1.08,67.383,-25.146,-0.854,10.33,-41.9,-11.16,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:258,WT901BLE67(4A3DE8A6FBCE),0.436,-0.144,1.044,45.593,-15.32,-9.827,10.84,-42.03,-11.26,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:258,WT901BLE67(4A3DE8A6FBCE),0.488,-0.153,0.977,30.029,-5.371,-17.395,11.24,-42.02,-11.43,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:318,WT901BLE67(4A3DE8A6FBCE),0.481,-0.199,0.942,20.752,-6.042,-21.606,11.56,-42.01,-11.66,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:318,WT901BLE67(4A3DE8A6FBCE),0.474,-0.174,0.932,10.864,-13.306,-24.78,11.83,-42.03,-11.95,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:318,WT901BLE67(4A3DE8A6FBCE),0.466,-0.105,0.947,-6.897,-31.616,-34.485,12.04,-42.19,-12.38,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:318,WT901BLE67(4A3DE8A6FBCE),0.532,-0.064,0.987,-36.072,-53.284,-54.688,12.18,-42.52,-13.1,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:348,WT901BLE67(4A3DE8A6FBCE),0.542,-0.093,1.009,-69.702,-60.547,-76.477,12.22,-42.91,-14.16,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:348,WT901BLE67(4A3DE8A6FBCE),0.564,-0.154,1.014,-95.093,-69.153,-89.111,12.15,-43.32,-15.44,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:348,WT901BLE67(4A3DE8A6FBCE),0.579,-0.196,0.964,-107.91,-86.304,-102.295,12.07,-43.88,-16.96,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:348,WT901BLE67(4A3DE8A6FBCE),0.587,-0.217,0.993,-107.727,-91.492,-104.919,12.06,-44.52,-18.58,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:379,WT901BLE67(4A3DE8A6FBCE),0.572,-0.217,1.027,-96.741,-69.702,-104.98,12.12,-45.0,-20.18,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:379,WT901BLE67(4A3DE8A6FBCE),0.536,-0.214,1.0,-82.825,-52.307,-103.821,12.29,-45.29,-21.72,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:379,WT901BLE67(4A3DE8A6FBCE),0.486,-0.213,0.97,-65.735,-45.532,-101.685,12.58,-45.48,-23.21,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:379,WT901BLE67(4A3DE8A6FBCE),0.425,-0.164,0.924,-51.514,-58.899,-102.356,13.05,-45.76,-24.72,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:440,WT901BLE67(4A3DE8A6FBCE),0.398,-0.073,0.896,-47.241,-83.191,-111.694,13.73,-46.21,-26.42,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:440,WT901BLE67(4A3DE8A6FBCE),0.394,-0.004,0.914,-59.875,-118.469,-137.878,14.69,-46.94,-28.62,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:440,WT901BLE67(4A3DE8A6FBCE),0.376,-0.017,0.931,-73.486,-133.301,-154.663,15.81,-47.76,-31.19,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:440,WT901BLE67(4A3DE8A6FBCE),0.311,-0.048,0.892,-81.97,-149.658,-167.786,17.09,-48.64,-34.09,29.775,-48.85,65.192,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:468,WT901BLE67(4A3DE8A6FBCE),0.231,-0.077,0.842,-79.285,-171.082,-177.368,18.66,-49.63,-37.32,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:468,WT901BLE67(4A3DE8A6FBCE),0.161,-0.088,0.816,-71.289,-201.599,-184.509,20.62,-50.78,-40.92,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:468,WT901BLE67(4A3DE8A6FBCE),0.117,-0.095,0.83,-62.073,-232.544,-189.575,23.06,-52.12,-44.96,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:468,WT901BLE67(4A3DE8A6FBCE),0.039,-0.072,0.848,-53.101,-242.676,-192.2,25.95,-53.47,-49.38,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:528,WT901BLE67(4A3DE8A6FBCE),-0.016,-0.053,0.856,-46.082,-238.159,-190.002,29.15,-54.65,-54.01,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:529,WT901BLE67(4A3DE8A6FBCE),-0.008,-0.076,0.893,-38.879,-214.783,-191.223,32.49,-55.51,-58.69,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:529,WT901BLE67(4A3DE8A6FBCE),-0.015,-0.128,0.849,-25.879,-188.721,-193.42,35.91,-55.97,-63.3,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:529,WT901BLE67(4A3DE8A6FBCE),-0.076,-0.214,0.812,-5.493,-182.678,-192.81,39.49,-56.17,-67.85,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:558,WT901BLE67(4A3DE8A6FBCE),-0.185,-0.244,0.783,18.799,-200.745,-188.782,43.41,-56.32,-72.54,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:558,WT901BLE67(4A3DE8A6FBCE),-0.255,-0.235,0.795,42.725,-234.314,-180.664,47.85,-56.54,-77.55,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:558,WT901BLE67(4A3DE8A6FBCE),-0.24,-0.178,0.912,58.289,-266.174,-171.387,52.83,-56.81,-82.97,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:558,WT901BLE67(4A3DE8A6FBCE),-0.201,-0.239,1.035,68.359,-279.419,-152.161,58.1,-57.05,-88.61,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:588,WT901BLE67(4A3DE8A6FBCE),-0.597,-0.023,1.39,36.743,-171.936,-81.787,61.68,-57.23,-92.42,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:588,WT901BLE67(4A3DE8A6FBCE),-0.639,-0.264,1.166,42.419,-80.017,-76.172,63.67,-57.0,-94.44,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:588,WT901BLE67(4A3DE8A6FBCE),-0.617,-0.215,0.985,56.274,-71.716,-87.28,65.4,-56.51,-96.0,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:589,WT901BLE67(4A3DE8A6FBCE),-0.625,-0.221,0.9,67.139,-106.75,-87.646,67.58,-56.08,-97.99,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:618,WT901BLE67(4A3DE8A6FBCE),-0.633,-0.188,0.836,70.374,-131.165,-91.797,70.16,-55.67,-100.42,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:618,WT901BLE67(4A3DE8A6FBCE),-0.614,-0.183,0.751,77.026,-162.964,-102.417,73.2,-55.2,-103.34,32.933,-33.767,67.758,0.90866,-0.11261,-0.36478,-0.16873,33.0,10080.1.7,10.0
2024-10-3 21:58:47:619,WT901BLE67(4A3DE8A6FBCE),-0.5,-0.206,0.744,85.754,-206.055,-116.76,76.82,-54.59,-106.9,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:619,WT901BLE67(4A3DE8A6FBCE),-0.517,-0.081,0.853,80.75,-225.464,-102.905,80.71,-53.96,-110.8,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:678,WT901BLE67(4A3DE8A6FBCE),-0.518,-0.032,0.955,69.153,-201.294,-86.609,84.14,-53.34,-114.31,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:678,WT901BLE67(4A3DE8A6FBCE),-0.528,-0.083,1.091,50.354,-143.311,-71.777,86.6,-52.72,-116.85,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:678,WT901BLE67(4A3DE8A6FBCE),-0.577,-0.167,1.132,27.1,-74.219,-55.359,87.89,-52.17,-118.21,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:678,WT901BLE67(4A3DE8A6FBCE),-0.591,-0.219,1.052,7.935,-30.029,-31.982,88.26,-51.8,-118.69,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:708,WT901BLE67(4A3DE8A6FBCE),-0.596,-0.248,1.022,-2.014,-15.32,-5.676,88.23,-51.69,-118.8,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:708,WT901BLE67(4A3DE8A6FBCE),-0.604,-0.278,1.056,-7.019,-7.385,10.01,88.03,-51.76,-118.77,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:708,WT901BLE67(4A3DE8A6FBCE),-0.662,-0.285,1.078,-8.606,4.15,14.16,87.67,-51.89,-118.58,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:708,WT901BLE67(4A3DE8A6FBCE),-0.641,-0.244,1.061,-9.399,18.738,10.925,87.12,-52.0,-118.13,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:738,WT901BLE67(4A3DE8A6FBCE),-0.647,-0.246,1.167,-1.77,43.152,-0.244,86.37,-52.01,-117.38,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:739,WT901BLE67(4A3DE8A6FBCE),-0.71,-0.271,1.221,10.803,67.078,-13.977,85.43,-51.86,-116.24,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:739,WT901BLE67(4A3DE8A6FBCE),-0.739,-0.252,1.251,22.156,96.008,-29.602,84.27,-51.51,-114.66,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:739,WT901BLE67(4A3DE8A6FBCE),-0.714,-0.271,1.304,33.264,131.042,-48.035,82.87,-50.92,-112.63,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:802,WT901BLE67(4A3DE8A6FBCE),-0.708,-0.329,1.381,66.589,175.476,-64.148,81.35,-50.08,-110.07,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:802,WT901BLE67(4A3DE8A6FBCE),-0.781,-0.353,1.263,106.445,196.411,-79.346,80.0,-49.0,-107.16,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:802,WT901BLE67(4A3DE8A6FBCE),-0.795,-0.264,1.064,134.216,196.045,-95.581,79.07,-47.71,-104.36,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:802,WT901BLE67(4A3DE8A6FBCE),-0.79,-0.257,0.951,115.417,111.45,-84.473,78.8,-46.54,-102.54,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:828,WT901BLE67(4A3DE8A6FBCE),-0.796,-0.292,1.063,41.077,-2.625,-46.143,79.03,-45.9,-102.19,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:828,WT901BLE67(4A3DE8A6FBCE),-0.814,-0.293,1.072,-18.555,-90.271,-6.47,79.53,-45.85,-103.15,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:828,WT901BLE67(4A3DE8A6FBCE),-0.823,-0.319,1.01,-32.41,-121.277,17.151,80.18,-46.13,-104.64,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:828,WT901BLE67(4A3DE8A6FBCE),-0.839,-0.312,0.925,-10.498,-127.93,32.776,81.08,-46.59,-106.27,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:888,WT901BLE67(4A3DE8A6FBCE),-0.814,-0.312,0.848,19.287,-142.578,47.424,82.4,-47.19,-108.06,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:889,WT901BLE67(4A3DE8A6FBCE),-0.75,-0.274,0.8,37.72,-170.227,66.467,84.25,-47.96,-110.23,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:889,WT901BLE67(4A3DE8A6FBCE),-0.678,-0.231,0.787,41.992,-188.354,88.745,86.49,-48.91,-112.8,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:889,WT901BLE67(4A3DE8A6FBCE),-0.62,-0.2,0.751,33.936,-191.895,109.924,88.86,-50.01,-115.56,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:918,WT901BLE67(4A3DE8A6FBCE),-0.557,-0.177,0.716,18.677,-191.04,128.357,91.24,-51.23,-118.46,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:918,WT901BLE67(4A3DE8A6FBCE),-0.476,-0.171,0.681,1.282,-190.796,143.433,93.61,-52.54,-121.52,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:918,WT901BLE67(4A3DE8A6FBCE),-0.443,-0.169,0.677,-15.625,-181.03,155.334,95.94,-53.9,-124.67,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
2024-10-3 21:58:47:918,WT901BLE67(4A3DE8A6FBCE),-0.426,-0.149,0.64,-32.837,-157.471,166.748,98.01,-55.33,-127.68,32.933,-33.767,67.758,0.6355,0.04172,-0.66443,-0.3909,33.0,10080.1.7,10.0
