time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 21:57:19:570,WT901BLE67(4A3DE8A6FBCE),0.561,0.724,2.485,1.038,0.977,2.686,53.42,-34.65,134.03,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:570,WT901BLE67(4A3DE8A6FBCE),0.558,0.71,2.479,0.916,2.075,3.784,53.42,-34.66,134.06,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:570,WT901BLE67(4A3DE8A6FBCE),0.56,0.71,2.484,0.916,2.258,3.784,53.42,-34.67,134.09,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:570,WT901BLE67(4A3DE8A6FBCE),0.564,0.708,2.485,1.221,0.793,4.456,53.42,-34.69,134.12,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:600,WT901BLE67(4A3DE8A6FBCE),0.567,0.704,2.48,2.441,0.0,4.211,53.43,-34.72,134.14,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:600,WT901BLE67(4A3DE8A6FBCE),0.571,0.717,2.479,3.418,-0.732,3.479,53.46,-34.75,134.15,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:600,WT901BLE67(4A3DE8A6FBCE),0.571,0.721,2.468,3.601,-0.488,2.869,53.5,-34.77,134.15,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:600,WT901BLE67(4A3DE8A6FBCE),0.576,0.733,2.466,3.54,0.366,2.441,53.54,-34.79,134.16,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:629,WT901BLE67(4A3DE8A6FBCE),0.57,0.73,2.467,2.93,2.075,2.625,53.57,-34.79,134.18,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:630,WT901BLE67(4A3DE8A6FBCE),0.566,0.717,2.469,2.625,3.967,2.319,53.58,-34.79,134.22,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:630,WT901BLE67(4A3DE8A6FBCE),0.569,0.711,2.471,3.235,3.662,1.953,53.59,-34.78,134.26,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:630,WT901BLE67(4A3DE8A6FBCE),0.572,0.719,2.469,4.089,2.258,1.526,53.62,-34.77,134.28,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:691,WT901BLE67(4A3DE8A6FBCE),0.573,0.725,2.462,4.089,1.892,1.099,53.67,-34.77,134.3,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:691,WT901BLE67(4A3DE8A6FBCE),0.565,0.729,2.455,3.906,3.54,0.854,53.7,-34.75,134.32,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:691,WT901BLE67(4A3DE8A6FBCE),0.56,0.736,2.453,3.662,5.737,1.404,53.72,-34.72,134.36,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:691,WT901BLE67(4A3DE8A6FBCE),0.555,0.739,2.451,2.93,7.08,2.136,53.72,-34.69,134.43,3.292,-60.158,-25.217,-0.24771,-0.41251,-0.33511,-0.80997,33.2,10080.1.7,10.0
2024-10-3 21:57:19:720,WT901BLE67(4A3DE8A6FBCE),0.551,0.733,2.451,2.075,7.69,2.441,53.71,-34.67,134.51,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:720,WT901BLE67(4A3DE8A6FBCE),0.549,0.729,2.456,1.77,7.813,2.808,53.68,-34.64,134.59,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:720,WT901BLE67(4A3DE8A6FBCE),0.546,0.729,2.456,2.136,7.019,3.052,53.67,-34.62,134.66,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:720,WT901BLE67(4A3DE8A6FBCE),0.549,0.738,2.45,2.502,6.409,2.747,53.66,-34.6,134.74,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:817,WT901BLE67(4A3DE8A6FBCE),0.55,0.741,2.444,2.075,7.385,2.869,53.65,-34.57,134.81,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:817,WT901BLE67(4A3DE8A6FBCE),0.549,0.74,2.447,1.221,9.705,4.089,53.62,-34.55,134.91,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:817,WT901BLE67(4A3DE8A6FBCE),0.543,0.737,2.452,0.61,11.536,5.127,53.56,-34.51,135.04,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:817,WT901BLE67(4A3DE8A6FBCE),0.53,0.732,2.459,0.305,11.292,5.615,53.49,-34.49,135.18,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:817,WT901BLE67(4A3DE8A6FBCE),0.522,0.725,2.46,0.122,9.583,5.737,53.44,-34.46,135.3,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:818,WT901BLE67(4A3DE8A6FBCE),0.501,0.721,2.461,0.488,8.85,8.24,53.38,-34.46,135.43,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:818,WT901BLE67(4A3DE8A6FBCE),0.525,0.748,2.455,2.014,17.334,13.245,53.29,-34.47,135.64,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:818,WT901BLE67(4A3DE8A6FBCE),0.533,0.714,2.438,2.319,16.052,19.775,53.16,-34.51,135.91,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:840,WT901BLE67(4A3DE8A6FBCE),0.559,0.75,2.459,1.038,24.353,25.635,52.97,-34.56,136.29,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:840,WT901BLE67(4A3DE8A6FBCE),0.556,0.706,2.468,0.0,29.541,31.799,52.71,-34.63,136.77,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:840,WT901BLE67(4A3DE8A6FBCE),0.549,0.695,2.481,0.061,34.363,36.316,52.39,-34.7,137.33,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:840,WT901BLE67(4A3DE8A6FBCE),0.59,0.699,2.481,0.061,32.593,40.649,52.05,-34.8,137.94,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:900,WT901BLE67(4A3DE8A6FBCE),0.596,0.687,2.49,0.366,28.381,42.603,51.73,-34.94,138.52,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:900,WT901BLE67(4A3DE8A6FBCE),0.609,0.691,2.476,0.671,33.875,42.358,51.39,-35.06,139.15,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:900,WT901BLE67(4A3DE8A6FBCE),0.622,0.682,2.487,3.235,35.889,42.664,51.05,-35.17,139.79,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:900,WT901BLE67(4A3DE8A6FBCE),0.542,0.681,2.482,9.033,46.875,45.593,50.71,-35.23,140.53,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:930,WT901BLE67(4A3DE8A6FBCE),0.641,0.73,2.439,5.371,41.504,51.514,50.32,-35.32,141.33,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:930,WT901BLE67(4A3DE8A6FBCE),0.667,0.71,2.464,-1.282,39.246,47.791,49.9,-35.43,142.06,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:930,WT901BLE67(4A3DE8A6FBCE),0.635,0.73,2.456,-3.296,43.884,36.316,49.49,-35.45,142.75,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:930,WT901BLE67(4A3DE8A6FBCE),0.61,0.723,2.484,-3.54,51.025,26.917,49.08,-35.34,143.42,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:960,WT901BLE67(4A3DE8A6FBCE),0.596,0.714,2.483,-3.174,54.565,22.949,48.68,-35.17,144.08,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:960,WT901BLE67(4A3DE8A6FBCE),0.567,0.723,2.478,-0.916,55.786,14.648,48.33,-34.92,144.7,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:960,WT901BLE67(4A3DE8A6FBCE),0.579,0.755,2.465,1.282,48.279,7.08,48.07,-34.65,145.2,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:19:960,WT901BLE67(4A3DE8A6FBCE),0.583,0.733,2.489,5.981,45.898,4.089,47.89,-34.38,145.62,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:20,WT901BLE67(4A3DE8A6FBCE),0.559,0.68,2.5,9.827,52.063,7.263,47.75,-34.1,146.09,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:20,WT901BLE67(4A3DE8A6FBCE),0.549,0.667,2.492,6.714,57.739,12.268,47.52,-33.8,146.66,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:20,WT901BLE67(4A3DE8A6FBCE),0.56,0.664,2.495,-0.549,57.983,15.808,47.21,-33.51,147.27,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:20,WT901BLE67(4A3DE8A6FBCE),0.567,0.657,2.527,-4.639,53.528,16.113,46.87,-33.27,147.86,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:50,WT901BLE67(4A3DE8A6FBCE),0.565,0.63,2.545,-9.399,48.279,16.052,46.51,-33.04,148.4,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:50,WT901BLE67(4A3DE8A6FBCE),0.585,0.652,2.557,-12.756,41.931,12.512,46.14,-32.84,148.86,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:50,WT901BLE67(4A3DE8A6FBCE),0.588,0.65,2.577,-15.137,34.79,9.766,45.81,-32.67,149.24,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:50,WT901BLE67(4A3DE8A6FBCE),0.592,0.643,2.589,-13.123,32.166,6.714,45.51,-32.5,149.56,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:80,WT901BLE67(4A3DE8A6FBCE),0.585,0.634,2.596,-10.864,33.203,6.165,45.25,-32.32,149.86,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:81,WT901BLE67(4A3DE8A6FBCE),0.59,0.628,2.604,-8.179,35.767,5.859,44.99,-32.11,150.19,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:81,WT901BLE67(4A3DE8A6FBCE),0.577,0.625,2.624,-4.028,40.527,4.761,44.77,-31.88,150.53,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:81,WT901BLE67(4A3DE8A6FBCE),0.55,0.638,2.622,0.977,43.701,3.784,44.58,-31.61,150.9,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:171,WT901BLE67(4A3DE8A6FBCE),0.548,0.646,2.611,4.211,43.396,3.601,44.43,-31.33,151.28,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:171,WT901BLE67(4A3DE8A6FBCE),0.535,0.634,2.616,6.348,43.152,3.784,44.31,-31.05,151.64,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:171,WT901BLE67(4A3DE8A6FBCE),0.506,0.642,2.618,7.019,42.053,2.991,44.21,-30.78,152.0,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:171,WT901BLE67(4A3DE8A6FBCE),0.5,0.652,2.6,6.836,38.025,0.305,44.13,-30.51,152.31,3.292,-60.158,-25.217,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:172,WT901BLE67(4A3DE8A6FBCE),0.479,0.661,2.601,6.042,31.372,-3.418,44.09,-30.26,152.53,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:172,WT901BLE67(4A3DE8A6FBCE),0.477,0.666,2.593,5.249,26.55,-5.31,44.07,-30.03,152.7,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:172,WT901BLE67(4A3DE8A6FBCE),0.482,0.663,2.586,4.639,24.414,-3.113,44.04,-29.83,152.85,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:172,WT901BLE67(4A3DE8A6FBCE),0.492,0.653,2.589,3.967,25.574,2.441,43.99,-29.66,153.04,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:200,WT901BLE67(4A3DE8A6FBCE),0.509,0.635,2.592,3.479,28.87,9.338,43.9,-29.51,153.31,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:200,WT901BLE67(4A3DE8A6FBCE),0.519,0.634,2.603,4.639,33.386,14.221,43.78,-29.37,153.67,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:200,WT901BLE67(4A3DE8A6FBCE),0.531,0.643,2.604,5.859,32.104,14.465,43.65,-29.23,154.03,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:200,WT901BLE67(4A3DE8A6FBCE),0.542,0.649,2.605,7.324,29.846,12.268,43.56,-29.1,154.37,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:259,WT901BLE67(4A3DE8A6FBCE),0.548,0.659,2.604,8.85,25.757,7.874,43.52,-28.97,154.64,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:260,WT901BLE67(4A3DE8A6FBCE),0.544,0.674,2.598,10.315,21.484,2.197,43.53,-28.83,154.84,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:260,WT901BLE67(4A3DE8A6FBCE),0.545,0.695,2.582,11.169,17.334,-2.93,43.59,-28.7,154.95,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:260,WT901BLE67(4A3DE8A6FBCE),0.534,0.697,2.57,11.536,16.052,-6.836,43.68,-28.54,155.01,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:290,WT901BLE67(4A3DE8A6FBCE),0.504,0.706,2.563,12.207,18.86,-9.277,43.78,-28.36,155.06,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:290,WT901BLE67(4A3DE8A6FBCE),0.473,0.714,2.552,13.916,20.935,-10.925,43.9,-28.14,155.12,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:290,WT901BLE67(4A3DE8A6FBCE),0.45,0.726,2.533,15.198,21.179,-12.939,44.03,-27.91,155.17,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:290,WT901BLE67(4A3DE8A6FBCE),0.429,0.748,2.515,15.747,20.874,-14.954,44.18,-27.66,155.2,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:320,WT901BLE67(4A3DE8A6FBCE),0.415,0.76,2.494,15.198,20.813,-14.221,44.33,-27.41,155.23,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:320,WT901BLE67(4A3DE8A6FBCE),0.405,0.762,2.478,13.733,23.193,-11.536,44.46,-27.16,155.29,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:320,WT901BLE67(4A3DE8A6FBCE),0.392,0.768,2.472,11.292,26.245,-7.507,44.53,-26.92,155.4,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:320,WT901BLE67(4A3DE8A6FBCE),0.378,0.771,2.474,8.85,28.625,-3.784,44.57,-26.69,155.57,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:381,WT901BLE67(4A3DE8A6FBCE),0.367,0.77,2.472,7.263,29.175,-1.16,44.57,-26.47,155.77,8.983,-57.142,-30.242,-0.20508,-0.41193,-0.29483,-0.8374,33.2,10080.1.7,10.0
2024-10-3 21:57:20:381,WT901BLE67(4A3DE8A6FBCE),0.363,0.782,2.474,5.981,27.893,0.0,44.55,-26.26,155.97,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:382,WT901BLE67(4A3DE8A6FBCE),0.373,0.774,2.472,3.662,26.855,1.831,44.52,-26.08,156.17,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:382,WT901BLE67(4A3DE8A6FBCE),0.355,0.756,2.496,0.854,31.799,4.028,44.44,-25.88,156.41,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:416,WT901BLE67(4A3DE8A6FBCE),0.358,0.736,2.497,-3.174,35.583,5.737,44.3,-25.66,156.71,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:416,WT901BLE67(4A3DE8A6FBCE),0.392,0.726,2.527,-6.592,32.043,6.409,44.14,-25.46,156.99,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:416,WT901BLE67(4A3DE8A6FBCE),0.441,0.684,2.576,-10.864,29.846,11.169,43.92,-25.31,157.29,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:416,WT901BLE67(4A3DE8A6FBCE),0.481,0.642,2.623,-11.78,38.879,18.555,43.65,-25.15,157.68,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:471,WT901BLE67(4A3DE8A6FBCE),0.514,0.621,2.654,-10.254,47.852,25.574,43.34,-24.98,158.2,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:471,WT901BLE67(4A3DE8A6FBCE),0.571,0.605,2.694,-5.493,55.969,29.541,43.01,-24.77,158.82,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:471,WT901BLE67(4A3DE8A6FBCE),0.619,0.591,2.73,4.639,74.463,31.982,42.73,-24.48,159.57,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:471,WT901BLE67(4A3DE8A6FBCE),0.621,0.585,2.772,16.663,100.586,34.119,42.48,-24.03,160.52,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:500,WT901BLE67(4A3DE8A6FBCE),0.676,0.602,2.737,28.564,121.521,30.518,42.3,-23.38,161.62,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:500,WT901BLE67(4A3DE8A6FBCE),0.666,0.594,2.76,46.631,147.4,22.583,42.25,-22.53,162.82,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:500,WT901BLE67(4A3DE8A6FBCE),0.585,0.654,2.759,63.171,195.984,14.404,42.32,-21.3,164.27,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:501,WT901BLE67(4A3DE8A6FBCE),0.505,0.698,2.675,71.106,216.614,6.165,42.47,-19.8,165.86,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:530,WT901BLE67(4A3DE8A6FBCE),0.478,0.721,2.629,78.064,223.572,3.174,42.72,-18.22,167.46,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:530,WT901BLE67(4A3DE8A6FBCE),0.379,0.713,2.594,85.327,220.581,2.93,43.09,-16.66,169.04,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:530,WT901BLE67(4A3DE8A6FBCE),0.331,0.738,2.575,87.036,212.341,2.075,43.54,-15.13,170.59,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:530,WT901BLE67(4A3DE8A6FBCE),0.321,0.76,2.479,89.05,190.796,0.793,44.08,-13.75,172.0,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:560,WT901BLE67(4A3DE8A6FBCE),0.332,0.755,2.456,90.088,165.039,-0.793,44.71,-12.56,173.21,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:560,WT901BLE67(4A3DE8A6FBCE),0.34,0.727,2.43,91.614,148.743,-0.244,45.41,-11.52,174.3,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:560,WT901BLE67(4A3DE8A6FBCE),0.344,0.715,2.396,96.069,141.235,1.282,46.16,-10.57,175.33,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:560,WT901BLE67(4A3DE8A6FBCE),0.315,0.727,2.363,101.746,139.954,3.052,46.99,-9.66,176.37,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:620,WT901BLE67(4A3DE8A6FBCE),0.306,0.764,2.309,104.553,135.437,0.793,47.87,-8.78,177.4,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:620,WT901BLE67(4A3DE8A6FBCE),0.29,0.815,2.271,103.333,123.535,-3.296,48.77,-7.96,178.32,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:620,WT901BLE67(4A3DE8A6FBCE),0.296,0.888,2.243,97.656,114.441,-7.263,49.65,-7.18,179.17,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:620,WT901BLE67(4A3DE8A6FBCE),0.303,0.875,2.216,87.28,100.952,-10.071,50.46,-6.47,179.91,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
2024-10-3 21:57:20:650,WT901BLE67(4A3DE8A6FBCE),0.289,0.836,2.229,76.355,94.482,-14.221,51.18,-5.81,-179.44,8.983,-57.142,-30.242,-0.10287,-0.28156,-0.31763,-0.89954,33.2,10080.1.7,10.0
