time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-3 21:54:43:393	WT901BLE67(4A3DE8A6FBCE)	0.940	0.571	1.783	1.221	-3.601	1.282	88.50	21.46	-51.19	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:393	WT901BLE67(4A3DE8A6FBCE)	0.946	0.571	1.779	1.404	-3.662	1.343	88.53	21.28	-51.23	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:393	WT901BLE67(4A3DE8A6FBCE)	0.951	0.571	1.778	1.770	-3.906	1.160	88.56	21.10	-51.28	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:393	WT901BLE67(4A3DE8A6FBCE)	0.954	0.573	1.774	1.709	-4.333	0.671	88.59	20.92	-51.33	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:453	WT901BLE67(4A3DE8A6FBCE)	0.953	0.574	1.771	1.404	-4.639	0.244	88.62	20.75	-51.39	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:453	WT901BLE67(4A3DE8A6FBCE)	0.955	0.576	1.769	1.160	-4.944	-0.427	88.64	20.59	-51.45	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:453	WT901BLE67(4A3DE8A6FBCE)	0.947	0.577	1.765	1.160	-5.188	-1.160	88.66	20.43	-51.51	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:453	WT901BLE67(4A3DE8A6FBCE)	0.933	0.580	1.764	1.038	-5.615	-2.625	88.68	20.29	-51.57	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:454	WT901BLE67(4A3DE8A6FBCE)	0.922	0.576	1.763	-0.061	-4.822	-3.967	88.69	20.16	-51.64	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:454	WT901BLE67(4A3DE8A6FBCE)	0.913	0.564	1.763	-2.014	-2.441	-4.089	88.69	20.03	-51.67	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:454	WT901BLE67(4A3DE8A6FBCE)	0.904	0.555	1.761	-3.845	-0.610	-2.502	88.68	19.90	-51.69	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:454	WT901BLE67(4A3DE8A6FBCE)	0.901	0.549	1.764	-4.761	-0.244	-0.488	88.67	19.74	-51.70	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:520	WT901BLE67(4A3DE8A6FBCE)	0.907	0.540	1.767	-4.761	-1.709	0.793	88.64	19.57	-51.72	-9.417	-64.058	39.875	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:520	WT901BLE67(4A3DE8A6FBCE)	0.920	0.546	1.770	-4.211	-3.174	0.549	88.62	19.40	-51.76	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:520	WT901BLE67(4A3DE8A6FBCE)	0.938	0.549	1.777	-4.211	-4.944	0.244	88.59	19.23	-51.81	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:520	WT901BLE67(4A3DE8A6FBCE)	0.949	0.554	1.782	-3.601	-3.845	0.671	88.56	19.06	-51.86	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:573	WT901BLE67(4A3DE8A6FBCE)	0.952	0.553	1.787	-1.892	0.671	2.563	88.57	18.88	-51.87	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:573	WT901BLE67(4A3DE8A6FBCE)	0.954	0.560	1.785	0.305	4.456	6.836	88.60	18.66	-51.84	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:573	WT901BLE67(4A3DE8A6FBCE)	0.940	0.565	1.793	1.587	8.484	9.827	88.68	18.41	-51.76	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:573	WT901BLE67(4A3DE8A6FBCE)	0.927	0.560	1.784	0.183	6.714	11.169	88.74	18.13	-51.69	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:574	WT901BLE67(4A3DE8A6FBCE)	0.930	0.551	1.792	-4.150	1.038	10.254	88.74	17.86	-51.66	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
2024-10-3 21:54:43:574	WT901BLE67(4A3DE8A6FBCE)	0.938	0.548	1.790	-8.728	-2.502	8.667	88.69	17.61	-51.69	-8.700	-64.517	40.958	-0.57083	-0.67926	0.13022	0.44235	33.1	10080.1.7	10
