time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-3 21:56:2:531	WT901BLE67(4A3DE8A6FBCE)	0.351	-0.252	1.005	0.244	-0.793	0.122	1.86	28.65	88.64	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:531	WT901BLE67(4A3DE8A6FBCE)	0.357	-0.249	1.004	1.160	-1.709	-0.122	1.81	28.51	88.62	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:531	WT901BLE67(4A3DE8A6FBCE)	0.369	-0.249	1.008	1.709	-0.916	-2.014	1.76	28.37	88.58	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:531	WT901BLE67(4A3DE8A6FBCE)	0.373	-0.249	1.012	1.831	0.732	-2.686	1.70	28.25	88.53	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:532	WT901BLE67(4A3DE8A6FBCE)	0.363	-0.248	1.014	1.831	2.747	-1.343	1.65	28.15	88.48	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:532	WT901BLE67(4A3DE8A6FBCE)	0.351	-0.240	1.012	1.343	3.174	1.709	1.61	28.06	88.47	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:532	WT901BLE67(4A3DE8A6FBCE)	0.345	-0.239	1.012	1.099	3.113	2.869	1.58	27.96	88.48	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:532	WT901BLE67(4A3DE8A6FBCE)	0.345	-0.240	1.017	0.671	2.930	2.808	1.54	27.87	88.49	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:591	WT901BLE67(4A3DE8A6FBCE)	0.340	-0.246	1.017	0.000	2.563	2.930	1.50	27.77	88.51	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
2024-10-3 21:56:2:591	WT901BLE67(4A3DE8A6FBCE)	0.339	-0.248	1.019	-0.549	1.160	2.563	1.46	27.66	88.52	27.333	-10.950	62.850	-0.68921	0.16803	-0.21121	-0.67233	33.4	10080.1.7	10
