time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-10-15 23:30:21:963,WTSensor3(8E7876082DDC),-0.62,0.433,-0.638,-8.179,11.414,3.845,-3.21,36.32,-71.84,14.95,-17.992,75.133,0.13083,-0.79138,0.53143,0.27213,23.5,10080.1.13,100.0
2024-10-15 23:30:21:989,WTSensor3(8E7876082DDC),-0.639,0.441,-0.674,-10.376,8.606,2.686,-3.32,36.23,-71.86,14.95,-17.992,75.133,0.13083,-0.79138,0.53143,0.27213,23.5,10080.1.13,100.0
2024-10-15 23:30:21:989,WTSensor3(8E7876082DDC),-0.639,0.432,-0.714,-14.771,4.272,3.235,-3.48,36.18,-71.89,14.95,-17.992,75.133,0.13083,-0.79138,0.53143,0.27213,23.5,10080.1.13,100.0
2024-10-15 23:30:21:989,WTSensor3(8E7876082DDC),-0.614,0.391,-0.762,-22.156,-0.61,2.197,-3.72,36.18,-71.92,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:21:989,WTSensor3(8E7876082DDC),-0.591,0.331,-0.812,-29.053,-3.601,2.197,-4.03,36.22,-71.95,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:34,WTSensor3(8E7876082DDC),-0.539,0.236,-0.846,-40.588,-3.052,-9.033,-4.38,36.27,-71.88,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:34,WTSensor3(8E7876082DDC),-0.538,0.109,-0.86,-47.729,-3.357,-11.475,-4.79,36.33,-71.76,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:34,WTSensor3(8E7876082DDC),-0.567,0.038,-0.894,-56.641,-5.432,-11.23,-5.27,36.4,-71.64,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:34,WTSensor3(8E7876082DDC),-0.626,-0.019,-0.839,-49.133,-1.038,-4.822,-5.72,36.43,-71.59,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:77,WTSensor3(8E7876082DDC),-0.643,-0.048,-0.778,-39.551,0.977,-0.977,-6.11,36.43,-71.58,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:78,WTSensor3(8E7876082DDC),-0.614,-0.122,-0.756,-30.884,-11.292,0.916,-6.44,36.54,-71.63,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:78,WTSensor3(8E7876082DDC),-0.602,-0.157,-0.783,-20.264,-24.414,1.038,-6.7,36.75,-71.7,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:78,WTSensor3(8E7876082DDC),-0.581,-0.123,-0.831,-9.338,-27.649,3.845,-6.86,37.01,-71.82,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:108,WTSensor3(8E7876082DDC),-0.547,-0.175,-0.844,2.197,-20.935,2.991,-6.9,37.22,-71.92,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:108,WTSensor3(8E7876082DDC),-0.556,-0.131,-0.871,6.714,-16.235,7.08,-6.91,37.36,-72.05,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:108,WTSensor3(8E7876082DDC),-0.577,-0.108,-0.874,7.935,-14.038,11.78,-6.94,37.47,-72.24,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:108,WTSensor3(8E7876082DDC),-0.599,-0.16,-0.853,14.404,-17.029,16.296,-6.94,37.61,-72.49,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:154,WTSensor3(8E7876082DDC),-0.569,-0.096,-0.815,11.658,-17.029,9.338,-6.92,37.77,-72.66,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:154,WTSensor3(8E7876082DDC),-0.603,0.015,-0.827,2.502,-20.935,4.822,-6.95,37.96,-72.78,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:154,WTSensor3(8E7876082DDC),-0.701,0.159,-0.858,-5.371,-15.564,4.822,-7.09,38.08,-72.92,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:154,WTSensor3(8E7876082DDC),-0.602,0.412,-0.951,-14.038,-0.916,14.343,-7.33,38.06,-73.13,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:197,WTSensor3(8E7876082DDC),-0.557,0.385,-0.716,-11.475,13.428,12.329,-7.5,37.91,-73.25,14.95,-17.992,75.133,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:197,WTSensor3(8E7876082DDC),-0.551,0.447,-0.646,-4.944,9.888,11.536,-7.62,37.78,-73.37,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:197,WTSensor3(8E7876082DDC),-0.512,0.677,-0.568,1.038,3.784,9.766,-7.69,37.72,-73.49,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:197,WTSensor3(8E7876082DDC),-0.484,0.729,-0.504,-1.343,-4.822,10.437,-7.77,37.73,-73.64,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:227,WTSensor3(8E7876082DDC),-0.529,0.724,-0.489,4.272,0.549,11.902,-7.83,37.71,-73.78,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:227,WTSensor3(8E7876082DDC),-0.553,0.705,-0.542,-2.319,0.977,10.254,-7.92,37.68,-73.92,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:227,WTSensor3(8E7876082DDC),-0.596,0.661,-0.583,-16.479,-1.282,9.094,-8.14,37.69,-74.05,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:227,WTSensor3(8E7876082DDC),-0.614,0.613,-0.668,-31.189,-3.479,9.399,-8.5,37.71,-74.17,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:274,WTSensor3(8E7876082DDC),-0.58,0.556,-0.704,-47.668,3.418,-6.287,-8.99,37.71,-74.15,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:274,WTSensor3(8E7876082DDC),-0.662,0.231,-0.792,-69.275,-3.54,-5.432,-9.67,37.75,-74.09,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:275,WTSensor3(8E7876082DDC),-0.706,0.241,-0.783,-73.914,-1.099,-6.531,-10.37,37.77,-74.0,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:275,WTSensor3(8E7876082DDC),-0.71,0.251,-0.77,-69.824,-6.592,-11.902,-11.02,37.87,-73.93,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:317,WTSensor3(8E7876082DDC),-0.617,-0.002,-0.772,-66.101,-20.142,-7.751,-11.66,38.06,-73.91,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:317,WTSensor3(8E7876082DDC),-0.569,0.0,-0.803,-58.777,-25.208,-2.625,-12.26,38.31,-73.98,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:318,WTSensor3(8E7876082DDC),-0.586,-0.181,-0.847,-48.828,-35.217,-1.16,-12.84,38.66,-74.1,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:318,WTSensor3(8E7876082DDC),-0.591,-0.217,-0.863,-40.039,-41.87,-0.061,-13.34,39.05,-74.28,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:345,WTSensor3(8E7876082DDC),-0.576,-0.15,-0.831,-19.043,-42.48,-1.526,-13.66,39.46,-74.45,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:345,WTSensor3(8E7876082DDC),-0.561,-0.323,-0.711,0.122,-57.8,0.183,-13.81,40.0,-74.7,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:345,WTSensor3(8E7876082DDC),-0.559,-0.314,-0.706,13.184,-67.261,-2.686,-13.85,40.64,-74.95,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:345,WTSensor3(8E7876082DDC),-0.568,-0.262,-0.785,13.855,-67.688,-3.601,-13.87,41.28,-75.22,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:392,WTSensor3(8E7876082DDC),-0.636,-0.208,-0.833,4.456,-48.34,5.615,-14.0,41.74,-75.49,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:392,WTSensor3(8E7876082DDC),-0.72,-0.089,-0.915,-11.414,-28.87,8.118,-14.28,42.01,-75.77,16.183,-23.133,72.633,0.11597,-0.78271,0.53702,0.29227,23.5,10080.1.13,100.0
2024-10-15 23:30:22:392,WTSensor3(8E7876082DDC),-0.689,0.31,-0.883,-17.517,-2.38,24.536,-14.69,42.0,-76.11,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:392,WTSensor3(8E7876082DDC),-0.655,0.265,-0.712,-9.277,4.7,27.527,-15.01,41.86,-76.44,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:437,WTSensor3(8E7876082DDC),-0.606,0.47,-0.626,-1.404,-0.183,19.531,-15.16,41.78,-76.65,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:437,WTSensor3(8E7876082DDC),-0.6,0.761,-0.478,9.583,-6.897,18.677,-15.28,41.79,-76.92,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:437,WTSensor3(8E7876082DDC),-0.532,0.888,-0.511,3.479,-17.456,18.677,-15.51,41.89,-77.24,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:437,WTSensor3(8E7876082DDC),-0.439,1.051,-0.408,-3.174,-10.925,20.02,-15.74,41.94,-77.57,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:483,WTSensor3(8E7876082DDC),-0.463,0.892,-0.406,-5.737,-19.775,14.832,-15.98,42.06,-77.87,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:483,WTSensor3(8E7876082DDC),-0.562,1.019,-0.416,-3.845,-17.273,19.287,-16.23,42.16,-78.21,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:483,WTSensor3(8E7876082DDC),-0.58,0.958,-0.462,-13.184,-17.09,19.348,-16.56,42.25,-78.53,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:483,WTSensor3(8E7876082DDC),-0.515,0.726,-0.518,-33.02,-4.395,-1.343,-16.9,42.31,-78.57,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:512,WTSensor3(8E7876082DDC),-0.607,0.71,-0.53,-46.387,1.892,-9.705,-17.19,42.3,-78.39,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:512,WTSensor3(8E7876082DDC),-0.689,0.706,-0.488,-56.946,-0.183,-15.503,-17.64,42.36,-78.26,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:512,WTSensor3(8E7876082DDC),-0.82,0.461,-0.612,-87.646,-20.752,-9.094,-18.46,42.58,-78.25,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:512,WTSensor3(8E7876082DDC),-0.873,0.21,-0.6,-93.262,-9.155,7.141,-19.48,42.71,-78.38,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:562,WTSensor3(8E7876082DDC),-0.825,0.121,-0.655,-95.337,-9.705,-2.93,-20.41,42.82,-78.39,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:562,WTSensor3(8E7876082DDC),-0.76,-0.011,-0.619,-94.91,-12.939,-7.813,-21.32,42.98,-78.4,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:562,WTSensor3(8E7876082DDC),-0.755,-0.199,-0.689,-88.074,-28.687,-1.648,-22.26,43.21,-78.52,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:562,WTSensor3(8E7876082DDC),-0.71,-0.139,-0.755,-69.519,-24.597,-0.305,-23.1,43.45,-78.71,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:602,WTSensor3(8E7876082DDC),-0.652,-0.256,-0.761,-52.795,-26.367,1.831,-23.78,43.68,-78.9,16.183,-23.133,72.633,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:602,WTSensor3(8E7876082DDC),-0.613,-0.021,-0.785,-27.039,-21.667,0.732,-24.2,43.87,-79.11,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:602,WTSensor3(8E7876082DDC),-0.624,-0.191,-0.747,-11.536,-39.673,15.747,-24.61,44.14,-79.54,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:602,WTSensor3(8E7876082DDC),-0.582,0.0,-0.806,1.16,-40.771,20.935,-24.99,44.4,-80.12,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:632,WTSensor3(8E7876082DDC),-0.5,-0.085,-0.812,6.775,-43.03,21.606,-25.32,44.66,-80.67,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:633,WTSensor3(8E7876082DDC),-0.487,-0.034,-0.854,3.052,-34.241,9.033,-25.55,44.88,-81.07,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:633,WTSensor3(8E7876082DDC),-0.47,0.231,-0.879,-5.554,-15.625,14.465,-25.8,44.96,-81.35,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:633,WTSensor3(8E7876082DDC),-0.7,0.212,-0.736,-2.502,4.089,27.771,-26.04,44.8,-81.68,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:677,WTSensor3(8E7876082DDC),-0.698,0.321,-0.593,1.953,29.724,30.945,-26.16,44.37,-81.86,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:677,WTSensor3(8E7876082DDC),-0.687,0.528,-0.369,4.395,33.752,34.302,-26.24,43.94,-81.99,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:677,WTSensor3(8E7876082DDC),-0.724,0.688,-0.321,2.441,9.705,25.024,-26.42,43.73,-82.18,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:677,WTSensor3(8E7876082DDC),-0.722,1.028,-0.324,-15.869,2.014,30.884,-26.74,43.55,-82.5,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:723,WTSensor3(8E7876082DDC),-0.651,1.102,-0.278,-10.559,3.662,22.461,-27.0,43.4,-82.71,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:723,WTSensor3(8E7876082DDC),-0.579,1.141,-0.333,-20.996,-4.456,19.958,-27.41,43.34,-82.99,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:723,WTSensor3(8E7876082DDC),-0.633,1.074,-0.386,-28.564,-6.775,22.583,-27.89,43.28,-83.28,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:723,WTSensor3(8E7876082DDC),-0.588,1.095,-0.442,-37.659,3.113,22.949,-28.42,43.13,-83.53,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:753,WTSensor3(8E7876082DDC),-0.579,0.989,-0.387,-53.284,13.855,18.25,-29.01,42.92,-83.65,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:753,WTSensor3(8E7876082DDC),-0.498,0.805,-0.369,-71.289,12.573,13.55,-29.73,42.7,-83.71,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:753,WTSensor3(8E7876082DDC),-0.455,0.674,-0.328,-88.074,19.104,-3.357,-30.47,42.56,-83.52,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:753,WTSensor3(8E7876082DDC),-0.664,0.718,-0.328,-89.172,18.982,-3.784,-31.27,42.53,-83.35,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:799,WTSensor3(8E7876082DDC),-0.83,0.399,-0.404,-102.051,-8.545,-5.066,-32.27,42.63,-83.34,21.417,-33.892,66.142,0.08359,-0.76279,0.51913,0.37625,23.5,10080.1.13,100.0
2024-10-15 23:30:22:799,WTSensor3(8E7876082DDC),-0.878,0.588,-0.551,-97.595,-12.39,6.287,-33.33,42.73,-83.5,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:799,WTSensor3(8E7876082DDC),-0.844,0.26,-0.679,-112.122,-20.569,1.892,-34.56,42.86,-83.69,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:799,WTSensor3(8E7876082DDC),-0.765,0.249,-0.76,-111.145,-11.597,11.475,-35.82,42.9,-83.93,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:842,WTSensor3(8E7876082DDC),-0.682,0.125,-0.787,-107.727,-12.817,19.165,-37.09,42.88,-84.2,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:842,WTSensor3(8E7876082DDC),-0.681,0.14,-0.837,-101.013,-17.334,17.029,-38.32,42.9,-84.55,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:842,WTSensor3(8E7876082DDC),-0.661,-0.058,-0.792,-87.158,-22.644,15.442,-39.42,42.95,-84.91,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:842,WTSensor3(8E7876082DDC),-0.657,0.013,-0.733,-64.819,-25.085,14.954,-40.34,43.02,-85.34,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:889,WTSensor3(8E7876082DDC),-0.678,0.095,-0.715,-41.138,-34.973,15.076,-41.09,43.15,-85.83,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:889,WTSensor3(8E7876082DDC),-0.661,0.044,-0.683,-16.724,-60.425,27.222,-41.79,43.34,-86.63,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:889,WTSensor3(8E7876082DDC),-0.662,0.052,-0.707,1.465,-53.65,32.104,-42.36,43.47,-87.48,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:889,WTSensor3(8E7876082DDC),-0.656,0.1,-0.741,12.695,-51.941,33.569,-42.8,43.56,-88.34,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:932,WTSensor3(8E7876082DDC),-0.618,0.212,-0.693,25.33,-36.865,29.785,-43.01,43.6,-89.0,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:932,WTSensor3(8E7876082DDC),-0.568,0.107,-0.668,24.231,-26.55,20.264,-43.06,43.63,-89.46,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:932,WTSensor3(8E7876082DDC),-0.521,0.381,-0.658,26.917,-2.625,4.333,-42.87,43.61,-89.53,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:932,WTSensor3(8E7876082DDC),-0.59,0.472,-0.601,27.039,18.616,1.343,-42.49,43.48,-89.36,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:962,WTSensor3(8E7876082DDC),-0.835,0.423,-0.429,36.621,38.269,23.01,-42.04,43.11,-89.18,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:962,WTSensor3(8E7876082DDC),-0.729,1.079,-0.32,35.583,43.396,32.104,-41.58,42.58,-89.06,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:963,WTSensor3(8E7876082DDC),-0.647,0.89,-0.238,29.114,32.715,22.278,-41.25,42.19,-88.96,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
2024-10-15 23:30:22:963,WTSensor3(8E7876082DDC),-0.522,1.329,-0.184,23.621,28.809,17.456,-40.96,41.87,-88.89,21.417,-33.892,66.142,-0.00653,-0.73611,0.49619,0.46017,23.5,10080.1.13,100.0
