time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-10-25 23:14:36:53,WTSensor3(8E7876082DDC),-0.597,0.105,-0.771,0,0,0,-2.81,41.36,-49.02,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:53,WTSensor3(8E7876082DDC),-0.592,0.104,-0.765,0,0,0,-2.83,41.35,-49.03,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:53,WTSensor3(8E7876082DDC),-0.596,0.106,-0.75,0,0,0,-2.85,41.34,-49.05,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:54,WTSensor3(8E7876082DDC),-0.599,0.106,-0.737,0,0,0,-2.87,41.33,-49.07,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:103,WTSensor3(8E7876082DDC),-0.604,0.111,-0.736,0,0,0,-2.88,41.34,-49.1,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:103,WTSensor3(8E7876082DDC),-0.607,0.11,-0.735,1.465,-1.831,2.93,-2.91,41.35,-49.15,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:103,WTSensor3(8E7876082DDC),-0.604,0.118,-0.736,1.099,-0.549,3.052,-2.92,41.35,-49.19,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:103,WTSensor3(8E7876082DDC),-0.601,0.116,-0.742,0.854,0.122,2.93,-2.95,41.34,-49.23,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:129,WTSensor3(8E7876082DDC),-0.604,0.135,-0.74,-0.671,0.977,2.747,-2.98,41.33,-49.27,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:129,WTSensor3(8E7876082DDC),-0.597,0.13,-0.719,-1.404,-0.366,2.93,-3.03,41.33,-49.31,40.233,-50.1,103.883,0.08377,-0.86011,0.36761,0.34341,24.9,10080.1.13,100
2024-10-25 23:14:36:129,WTSensor3(8E7876082DDC),-0.619,0.138,-0.707,-2.075,-2.625,3.418,-3.09,41.34,-49.36,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:129,WTSensor3(8E7876082DDC),-0.631,0.154,-0.71,-1.77,1.16,1.099,-3.13,41.32,-49.37,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:174,WTSensor3(8E7876082DDC),-0.625,0.189,-0.724,-3.967,1.282,0.61,-3.18,41.31,-49.38,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:175,WTSensor3(8E7876082DDC),-0.606,0.204,-0.734,-5.615,2.563,-0.122,-3.23,41.28,-49.38,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:175,WTSensor3(8E7876082DDC),-0.588,0.211,-0.736,-6.958,4.639,-1.343,-3.29,41.23,-49.35,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:175,WTSensor3(8E7876082DDC),-0.587,0.214,-0.748,-7.935,5.005,-1.892,-3.36,41.18,-49.32,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:219,WTSensor3(8E7876082DDC),-0.598,0.22,-0.75,-8.484,5.249,-2.197,-3.42,41.13,-49.28,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:219,WTSensor3(8E7876082DDC),-0.61,0.223,-0.75,-8.484,4.456,-2.258,-3.49,41.09,-49.24,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:219,WTSensor3(8E7876082DDC),-0.611,0.227,-0.752,-8.667,3.54,-2.075,-3.55,41.06,-49.21,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:219,WTSensor3(8E7876082DDC),-0.599,0.218,-0.757,-8.423,2.38,-2.014,-3.63,41.03,-49.18,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:249,WTSensor3(8E7876082DDC),-0.586,0.208,-0.76,-8.911,1.709,-1.709,-3.7,41.02,-49.15,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:249,WTSensor3(8E7876082DDC),-0.573,0.188,-0.769,-8.606,-0.183,-0.977,-3.79,41.02,-49.14,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:249,WTSensor3(8E7876082DDC),-0.581,0.162,-0.779,-10.071,-2.869,-0.549,-3.9,41.04,-49.14,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:249,WTSensor3(8E7876082DDC),-0.593,0.139,-0.786,-10.803,-4.944,0.671,-4.03,41.08,-49.16,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:295,WTSensor3(8E7876082DDC),-0.578,0.117,-0.796,-13.184,-6.714,1.953,-4.19,41.13,-49.2,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:295,WTSensor3(8E7876082DDC),-0.582,0.062,-0.79,-10.254,-9.094,3.357,-4.35,41.21,-49.26,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:295,WTSensor3(8E7876082DDC),-0.601,0.036,-0.763,-5.981,-3.784,2.136,-4.44,41.24,-49.31,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:295,WTSensor3(8E7876082DDC),-0.609,0.039,-0.751,-4.089,-3.601,3.784,-4.53,41.28,-49.37,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:340,WTSensor3(8E7876082DDC),-0.616,0.024,-0.749,-2.136,-5.676,5.005,-4.61,41.31,-49.44,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:340,WTSensor3(8E7876082DDC),-0.625,0.021,-0.743,1.282,-5.188,5.371,-4.66,41.36,-49.53,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:340,WTSensor3(8E7876082DDC),-0.624,0.027,-0.749,3.357,-6.287,5.371,-4.69,41.41,-49.61,40.233,-50.1,103.883,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:340,WTSensor3(8E7876082DDC),-0.631,0.008,-0.757,5.859,-7.813,5.615,-4.7,41.47,-49.71,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:368,WTSensor3(8E7876082DDC),-0.634,0.004,-0.772,9.094,-9.338,4.944,-4.67,41.55,-49.8,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:368,WTSensor3(8E7876082DDC),-0.639,0.027,-0.788,9.338,-10.437,2.686,-4.63,41.65,-49.86,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:369,WTSensor3(8E7876082DDC),-0.632,0.048,-0.793,8.789,-12.268,2.991,-4.59,41.76,-49.94,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:369,WTSensor3(8E7876082DDC),-0.629,0.063,-0.793,7.935,-13.062,2.197,-4.56,41.89,-50,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:417,WTSensor3(8E7876082DDC),-0.643,0.068,-0.786,8.423,-12.329,1.587,-4.52,42,-50.06,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:417,WTSensor3(8E7876082DDC),-0.642,0.124,-0.779,6.165,-10.986,2.075,-4.49,42.11,-50.11,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:417,WTSensor3(8E7876082DDC),-0.628,0.167,-0.78,3.967,-10.986,2.136,-4.49,42.2,-50.17,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:417,WTSensor3(8E7876082DDC),-0.593,0.191,-0.747,5.615,-10.986,2.075,-4.47,42.3,-50.22,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:460,WTSensor3(8E7876082DDC),-0.591,0.184,-0.729,7.019,-8.362,0,-4.42,42.38,-50.24,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:460,WTSensor3(8E7876082DDC),-0.585,0.218,-0.693,9.033,-4.517,0.977,-4.37,42.43,-50.26,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:460,WTSensor3(8E7876082DDC),-0.603,0.283,-0.696,5.798,-3.967,-1.221,-4.32,42.47,-50.26,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:460,WTSensor3(8E7876082DDC),-0.612,0.294,-0.674,3.601,-4.089,-1.099,-4.28,42.51,-50.26,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:490,WTSensor3(8E7876082DDC),-0.598,0.32,-0.661,0.793,-2.258,-1.465,-4.27,42.53,-50.24,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:490,WTSensor3(8E7876082DDC),-0.611,0.308,-0.646,-0.061,0.366,-2.93,-4.25,42.53,-50.2,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:490,WTSensor3(8E7876082DDC),-0.633,0.337,-0.629,0.305,4.211,-2.869,-4.22,42.5,-50.16,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:490,WTSensor3(8E7876082DDC),-0.634,0.351,-0.65,-2.258,3.723,-3.235,-4.22,42.46,-50.1,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:534,WTSensor3(8E7876082DDC),-0.629,0.352,-0.662,-5.371,0.671,-3.113,-4.24,42.46,-50.06,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:534,WTSensor3(8E7876082DDC),-0.627,0.34,-0.683,-9.827,-1.343,-2.38,-4.32,42.47,-50.03,40.167,-50.6,103.858,0.08008,-0.86035,0.36615,0.34528,24.9,10080.1.13,100
2024-10-25 23:14:36:534,WTSensor3(8E7876082DDC),-0.623,0.315,-0.721,-17.883,-3.296,-3.357,-4.48,42.51,-50,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:534,WTSensor3(8E7876082DDC),-0.633,0.266,-0.747,-24.109,-5.676,0.732,-4.77,42.55,-50.04,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:580,WTSensor3(8E7876082DDC),-0.572,0.203,-0.826,-36.316,-9.033,-0.793,-5.16,42.64,-50.06,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:580,WTSensor3(8E7876082DDC),-0.562,0.096,-0.851,-41.687,-14.893,-3.296,-5.57,42.79,-50.06,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:580,WTSensor3(8E7876082DDC),-0.589,0.067,-0.792,-38.452,-10.498,-3.601,-5.94,42.9,-50.04,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:580,WTSensor3(8E7876082DDC),-0.634,-0.01,-0.744,-26.489,-10.071,-3.296,-6.22,43,-50.03,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:627,WTSensor3(8E7876082DDC),-0.681,-0.02,-0.719,-21.729,-8.362,-0.549,-6.46,43.08,-50.05,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:627,WTSensor3(8E7876082DDC),-0.693,-0.018,-0.715,-15.076,-11.414,-0.488,-6.64,43.19,-50.08,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:627,WTSensor3(8E7876082DDC),-0.7,-0.039,-0.722,-8.301,-14.771,0.488,-6.77,43.33,-50.13,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:627,WTSensor3(8E7876082DDC),-0.674,0.012,-0.737,-0.854,-12.573,0.977,-6.82,43.45,-50.17,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:657,WTSensor3(8E7876082DDC),-0.642,-0.015,-0.74,6.165,-10.986,-1.099,-6.78,43.56,-50.2,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:657,WTSensor3(8E7876082DDC),-0.642,-0.029,-0.75,7.813,-8.85,1.587,-6.74,43.64,-50.23,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:657,WTSensor3(8E7876082DDC),-0.638,-0.007,-0.76,7.751,-9.155,3.296,-6.72,43.73,-50.31,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
2024-10-25 23:14:36:657,WTSensor3(8E7876082DDC),-0.633,-0.013,-0.742,10.315,-11.719,2.93,-6.67,43.82,-50.39,40.167,-50.6,103.858,0.0751,-0.85632,0.36407,0.35837,24.9,10080.1.13,100
