time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-18 3:9:4:358	WTSensor3(8E7876082DDC)	-0.504	0.133	-0.859	0.488	-8.911	1.160	-4.53	29.97	116.33	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:358	WTSensor3(8E7876082DDC)	-0.509	0.127	-0.861	1.038	-10.498	0.977	-4.54	30.06	116.30	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:359	WTSensor3(8E7876082DDC)	-0.517	0.127	-0.858	1.648	-10.437	1.282	-4.54	30.17	116.26	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:359	WTSensor3(8E7876082DDC)	-0.518	0.129	-0.856	1.587	-11.902	1.282	-4.54	30.28	116.22	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:389	WTSensor3(8E7876082DDC)	-0.508	0.129	-0.856	1.343	-14.099	1.465	-4.55	30.42	116.17	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:389	WTSensor3(8E7876082DDC)	-0.501	0.127	-0.865	0.610	-13.367	1.404	-4.56	30.55	116.13	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:389	WTSensor3(8E7876082DDC)	-0.494	0.129	-0.874	-0.366	-10.559	1.404	-4.59	30.65	116.09	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:389	WTSensor3(8E7876082DDC)	-0.491	0.132	-0.874	-1.282	-7.507	1.160	-4.61	30.72	116.06	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:433	WTSensor3(8E7876082DDC)	-0.493	0.132	-0.862	-1.160	-4.944	1.038	-4.64	30.77	116.04	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:433	WTSensor3(8E7876082DDC)	-0.504	0.138	-0.849	-0.549	-4.761	0.305	-4.65	30.82	116.03	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:434	WTSensor3(8E7876082DDC)	-0.515	0.137	-0.837	0.061	-6.653	-0.305	-4.65	30.88	116.02	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
2024-10-18 3:9:4:434	WTSensor3(8E7876082DDC)	-0.526	0.136	-0.830	1.709	-9.094	-0.610	-4.65	30.98	116.00	33.167	9.858	72.233	0.25748	0.48868	0.83145	-0.05887	17.9	10080.1.13	75
