time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-19 21:6:32.342	WT1(4A3DE8A6FBCE)	-0.671	0.304	-0.536	-10.559	3.113	7.446	151.18	40.62	-143.38	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.342	WT1(4A3DE8A6FBCE)	-0.747	0.322	-0.528	-10.315	1.282	4.272	151.05	40.58	-143.43	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.342	WT1(4A3DE8A6FBCE)	-0.729	0.356	-0.566	-12.878	-6.409	1.648	150.90	40.61	-143.48	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.342	WT1(4A3DE8A6FBCE)	-0.762	0.359	-0.588	-16.724	-8.789	7.324	150.67	40.66	-143.59	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.372	WT1(4A3DE8A6FBCE)	-0.755	0.353	-0.584	-16.785	-0.061	20.874	150.36	40.60	-143.80	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.372	WT1(4A3DE8A6FBCE)	-0.718	0.350	-0.591	-16.296	2.502	30.579	150.00	40.45	-144.12	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.373	WT1(4A3DE8A6FBCE)	-0.674	0.335	-0.571	-17.822	2.869	33.386	149.59	40.27	-144.48	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.373	WT1(4A3DE8A6FBCE)	-0.648	0.340	-0.553	-18.616	5.615	32.715	149.19	40.08	-144.82	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.402	WT1(4A3DE8A6FBCE)	-0.630	0.343	-0.521	-19.226	6.104	31.555	148.79	39.87	-145.14	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.403	WT1(4A3DE8A6FBCE)	-0.614	0.334	-0.498	-19.470	5.798	30.029	148.41	39.68	-145.44	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.403	WT1(4A3DE8A6FBCE)	-0.596	0.331	-0.480	-18.250	5.981	27.771	148.06	39.49	-145.71	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.403	WT1(4A3DE8A6FBCE)	-0.576	0.328	-0.466	-16.296	6.531	25.818	147.74	39.31	-145.96	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.462	WT1(4A3DE8A6FBCE)	-0.557	0.333	-0.455	-14.160	8.240	24.475	147.46	39.12	-146.17	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.462	WT1(4A3DE8A6FBCE)	-0.549	0.334	-0.446	-11.719	10.254	24.231	147.23	38.91	-146.37	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.462	WT1(4A3DE8A6FBCE)	-0.544	0.334	-0.443	-8.850	12.817	23.804	147.04	38.69	-146.54	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.462	WT1(4A3DE8A6FBCE)	-0.543	0.336	-0.445	-5.798	15.869	23.926	146.89	38.44	-146.68	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.492	WT1(4A3DE8A6FBCE)	-0.551	0.337	-0.452	-2.808	20.569	23.621	146.79	38.15	-146.80	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.492	WT1(4A3DE8A6FBCE)	-0.565	0.350	-0.455	-1.526	23.499	23.315	146.73	37.83	-146.89	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.492	WT1(4A3DE8A6FBCE)	-0.570	0.354	-0.456	-0.977	23.193	22.949	146.68	37.51	-146.96	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.492	WT1(4A3DE8A6FBCE)	-0.566	0.354	-0.454	0.061	23.376	23.071	146.65	37.19	-147.05	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
2024-10-19 21:6:32.553	WT1(4A3DE8A6FBCE)	-0.565	0.356	-0.457	1.404	23.438	24.109	146.62	36.86	-147.13	-26.567	-182.033	77.867	-0.23587	0.34656	-0.85092	-0.31631	23.9	10080.1.7	75
