time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-3-26 22:55:46:696,WT901BLE67(DA:5D:02:95:95:21),-0.203,0.986,0.028,-0.488,-0.488,-12.024,93.25,9.93,79.16,-15.5,-84.433,-18.908,-0.54865,-0.54166,-0.48624,-0.41116,29,10080.1.7,0
2024-3-26 22:55:46:789,WT901BLE67(DA:5D:02:95:95:21),-0.203,0.978,0.006,-0.061,0,-0.427,93.06,10.64,79.13,-35.617,-132.833,-27.542,-0.54865,-0.54166,-0.48624,-0.41116,29,10080.1.7,0
2024-3-26 22:55:46:907,WT901BLE67(DA:5D:02:95:95:21),-0.195,0.983,0.048,0.671,-0.061,2.319,92.97,10.42,79.12,-35.617,-132.833,-27.542,-0.57074,-0.51663,-0.50851,-0.38553,29,10080.1.7,0
2024-3-26 22:55:46:967,WT901BLE67(DA:5D:02:95:95:21),-0.151,0.987,0.044,-0.732,1.038,-1.404,92.87,10.48,79.14,-35.617,-132.833,-27.542,-0.57074,-0.51663,-0.50851,-0.38553,29,10080.1.7,0
2024-3-26 22:55:47:86,WT901BLE67(DA:5D:02:95:95:21),-0.117,0.988,-0.098,2.075,-0.244,25.696,92.88,7.54,79.1,-35.617,-132.833,-27.542,-0.57074,-0.51663,-0.50851,-0.38553,29,10080.1.7,0
2024-3-26 22:55:47:179,WT901BLE67(DA:5D:02:95:95:21),-0.106,0.972,-0.284,0,2.197,14.709,93.08,5.61,79.1,-22.117,-107.058,-30.567,-0.57074,-0.51663,-0.50851,-0.38553,29,10080.1.7,0
2024-3-26 22:55:47:300,WT901BLE67(DA:5D:02:95:95:21),-0.103,0.959,-0.313,1.282,0.977,25.024,93.27,4.4,79.05,-22.117,-107.058,-30.567,-0.57074,-0.51663,-0.50851,-0.38553,29,10080.1.7,0
2024-3-26 22:55:47:393,WT901BLE67(DA:5D:02:95:95:21),-0.107,0.986,-0.128,-0.305,2.075,-14.038,93.42,4.79,79.06,-22.117,-107.058,-30.567,-0.54892,-0.54144,-0.48428,-0.41339,29,10080.1.7,0
2024-3-26 22:55:47:511,WT901BLE67(DA:5D:02:95:95:21),-0.173,1.019,0.016,-2.075,0.793,-8.301,93.53,5.6,79.12,-22.117,-107.058,-30.567,-0.54892,-0.54144,-0.48428,-0.41339,29,10080.1.7,0
2024-3-26 22:55:47:601,WT901BLE67(DA:5D:02:95:95:21),-0.2,0.988,0.054,-1.343,-0.793,-23.499,93.36,9.27,79.17,-23.65,-97.658,-27.125,-0.54892,-0.54144,-0.48428,-0.41339,29,10080.1.7,0
2024-3-26 22:55:47:721,WT901BLE67(DA:5D:02:95:95:21),-0.199,0.975,0.021,-0.488,-0.427,-6.104,93.15,10.68,79.16,-23.65,-97.658,-27.125,-0.56976,-0.51749,-0.50943,-0.38464,29,10080.1.7,0
2024-3-26 22:55:47:797,WT901BLE67(DA:5D:02:95:95:21),-0.195,0.985,0.035,0.366,0.305,0.488,92.99,10.78,79.13,-23.65,-97.658,-27.125,-0.56976,-0.51749,-0.50943,-0.38464,29,10080.1.7,0
2024-3-26 22:55:47:939,WT901BLE67(DA:5D:02:95:95:21),-0.197,0.986,0.059,-0.244,0.977,0.244,92.91,10.55,79.15,-34.808,-141.467,-26.8,-0.56976,-0.51749,-0.50943,-0.38464,29,10080.1.7,0
2024-3-26 22:55:47:987,WT901BLE67(DA:5D:02:95:95:21),-0.14,0.968,0.003,2.197,1.465,35.278,92.85,10.11,79.13,-34.808,-141.467,-26.8,-0.56976,-0.51749,-0.50943,-0.38464,29,10080.1.7,0
2024-3-26 22:55:48:110,WT901BLE67(DA:5D:02:95:95:21),-0.115,0.982,-0.192,1.892,-0.061,17.029,92.92,6.79,79.12,-34.808,-141.467,-26.8,-0.56976,-0.51749,-0.50943,-0.38464,29,10080.1.7,0
2024-3-26 22:55:48:199,WT901BLE67(DA:5D:02:95:95:21),-0.083,0.98,-0.32,0.977,-0.061,9.583,93.14,5.04,79.06,-34.808,-141.467,-26.8,-0.5578,-0.53143,-0.49261,-0.40451,29,10080.1.7,0
2024-3-26 22:55:48:322,WT901BLE67(DA:5D:02:95:95:21),-0.103,1.001,-0.288,0.122,-1.221,11.536,93.33,4.16,79.06,-34.808,-141.467,-26.8,-0.5578,-0.53143,-0.49261,-0.40451,29,10080.1.7,0
2024-3-26 22:55:48:381,WT901BLE67(DA:5D:02:95:95:21),-0.115,0.989,-0.077,0.305,0.244,-9.46,93.48,5.32,79.13,-17.608,-85.508,-20.333,-0.5578,-0.53143,-0.49261,-0.40451,29,10080.1.7,0
2024-3-26 22:55:48:501,WT901BLE67(DA:5D:02:95:95:21),-0.187,1.002,0.039,-1.892,-1.16,-39.978,93.47,6.7,79.17,-17.608,-85.508,-20.333,-0.5578,-0.53143,-0.49261,-0.40451,29,10080.1.7,0
2024-3-26 22:55:48:593,WT901BLE67(DA:5D:02:95:95:21),-0.207,0.986,0.03,-0.977,-0.244,-15.564,93.2,10.3,79.17,-17.608,-85.508,-20.333,-0.56223,-0.52597,-0.50211,-0.39374,29,10080.1.7,0
2024-3-26 22:55:48:711,WT901BLE67(DA:5D:02:95:95:21),-0.208,0.979,0.013,-0.183,0,0.549,93,11.01,79.15,-17.608,-85.508,-20.333,-0.56223,-0.52597,-0.50211,-0.39374,29,10080.1.7,0
2024-3-26 22:55:48:802,WT901BLE67(DA:5D:02:95:95:21),-0.196,0.973,0.026,0.488,0.732,4.517,92.86,10.94,79.13,-36.667,-148.875,-23.158,-0.56223,-0.52597,-0.50211,-0.39374,29,10080.1.7,0
2024-3-26 22:55:48:921,WT901BLE67(DA:5D:02:95:95:21),-0.165,0.986,0.054,-0.488,2.502,1.892,92.78,10.82,79.16,-36.667,-148.875,-23.158,-0.56223,-0.52597,-0.50211,-0.39374,29,10080.1.7,0
2024-3-26 22:55:49:14,WT901BLE67(DA:5D:02:95:95:21),-0.131,0.995,-0.013,1.77,4.089,56.335,92.74,8.34,79.15,-36.667,-148.875,-23.158,-0.57291,-0.51422,-0.50912,-0.38477,29,10080.1.7,0
2024-3-26 22:55:49:163,WT901BLE67(DA:5D:02:95:95:21),-0.102,0.964,-0.239,0.916,1.465,20.996,92.9,6.22,79.11,-36.667,-148.875,-23.158,-0.57291,-0.51422,-0.50912,-0.38477,29,10080.1.7,0
2024-3-26 22:55:49:194,WT901BLE67(DA:5D:02:95:95:21),-0.085,0.973,-0.316,0.183,-0.122,3.235,93.09,4.75,79.08,-36.667,-148.875,-23.158,-0.57291,-0.51422,-0.50912,-0.38477,29,10080.1.7,0
2024-3-26 22:55:49:313,WT901BLE67(DA:5D:02:95:95:21),-0.107,0.974,-0.235,-0.61,-1.221,-13.733,93.28,4.65,79.11,-15.75,-85.858,-20.267,-0.57291,-0.51422,-0.50912,-0.38477,29,10080.1.7,0
2024-3-26 22:55:49:403,WT901BLE67(DA:5D:02:95:95:21),-0.179,0.993,-0.002,0.244,-1.221,-1.587,93.4,5.71,79.18,-15.75,-85.858,-20.267,-0.54987,-0.53989,-0.48721,-0.41074,29,10080.1.7,0
2024-3-26 22:55:49:523,WT901BLE67(DA:5D:02:95:95:21),-0.195,0.976,0.054,0.244,-2.319,-36.194,93.28,8.6,79.18,-15.75,-85.858,-20.267,-0.54987,-0.53989,-0.48721,-0.41074,29,10080.1.7,0
2024-3-26 22:55:49:611,WT901BLE67(DA:5D:02:95:95:21),-0.203,0.977,0.026,-0.732,-1.404,-11.536,93.07,10.7,79.18,-35.658,-134.383,-27.192,-0.54987,-0.53989,-0.48721,-0.41074,29,10080.1.7,0
2024-3-26 22:55:49:735,WT901BLE67(DA:5D:02:95:95:21),-0.198,0.98,0.032,0.488,0.427,1.343,92.92,10.96,79.16,-35.658,-134.383,-27.192,-0.54987,-0.53989,-0.48721,-0.41074,29,10080.1.7,0
