time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-3-26 21:48:21:8,WT901BLE67(DA:5D:02:95:95:21),0.011,1,-0.097,0.854,-1.648,8.789,94.71,0.88,90.27,-22.975,-100.2,-12.992,-0.50845,-0.48645,-0.54544,-0.4552,27.5,10080.1.7,5
2024-3-26 21:48:21:30,WT901BLE67(DA:5D:02:95:95:21),-0.042,0.997,-0.042,0.732,3.479,0.732,94.77,0.6,90.26,-22.975,-100.2,-12.992,-0.50845,-0.48645,-0.54544,-0.4552,27.5,10080.1.7,5
2024-3-26 21:48:21:157,WT901BLE67(DA:5D:02:95:95:21),-0.092,0.996,-0.026,-8.179,0.854,-61.584,94.45,2.61,90.36,-22.975,-100.2,-12.992,-0.48026,-0.51706,-0.52374,-0.47705,27.5,10080.1.7,5
2024-3-26 21:48:21:239,WT901BLE67(DA:5D:02:95:95:21),-0.089,0.989,0,-1.282,0.671,-10.376,94.08,5.37,90.49,-22.975,-100.2,-12.992,-0.48026,-0.51706,-0.52374,-0.47705,27.5,10080.1.7,5
2024-3-26 21:48:21:359,WT901BLE67(DA:5D:02:95:95:21),-0.094,0.995,-0.024,0.244,-1.038,-0.549,94.06,5.63,90.51,-28.25,-111.642,-15.075,-0.48026,-0.51706,-0.52374,-0.47705,27.5,10080.1.7,5
2024-3-26 21:48:21:419,WT901BLE67(DA:5D:02:95:95:21),-0.107,0.991,-0.009,-0.732,-0.122,-3.235,94.03,5.83,90.53,-28.25,-111.642,-15.075,-0.48026,-0.51706,-0.52374,-0.47705,27.5,10080.1.7,5
2024-3-26 21:48:21:585,WT901BLE67(DA:5D:02:95:95:21),-0.054,0.992,-0.02,-0.183,0,-5.798,93.94,6.35,90.53,-28.25,-111.642,-15.075,-0.50665,-0.48831,-0.54413,-0.45676,27.5,10080.1.7,5
2024-3-26 21:48:21:679,WT901BLE67(DA:5D:02:95:95:21),-0.036,0.997,-0.069,7.446,2.197,55.176,94.44,3.03,90.41,-28.25,-111.642,-15.075,-0.50665,-0.48831,-0.54413,-0.45676,27.5,10080.1.7,5
2024-3-26 21:48:21:788,WT901BLE67(DA:5D:02:95:95:21),-0.031,0.99,-0.105,0.366,-1.404,2.014,94.6,1.43,90.27,-23.333,-102.15,-13.708,-0.50665,-0.48831,-0.54413,-0.45676,27.5,10080.1.7,5
2024-3-26 21:48:21:851,WT901BLE67(DA:5D:02:95:95:21),-0.001,0.991,-0.12,0.244,-2.563,4.761,94.65,1.2,90.25,-23.333,-102.15,-13.708,-0.50665,-0.48831,-0.54413,-0.45676,27.5,10080.1.7,5
2024-3-26 21:48:21:976,WT901BLE67(DA:5D:02:95:95:21),-0.002,0.988,-0.065,-0.183,-0.122,-0.183,94.77,0.62,90.26,-23.333,-102.15,-13.708,-0.48221,-0.51465,-0.52539,-0.47586,27.5,10080.1.7,5
2024-3-26 21:48:22:77,WT901BLE67(DA:5D:02:95:95:21),-0.082,1.013,-0.038,-0.305,2.075,-2.136,94.8,0.6,90.25,-23.333,-102.15,-13.708,-0.48221,-0.51465,-0.52539,-0.47586,27.5,10080.1.7,5
2024-3-26 21:48:22:174,WT901BLE67(DA:5D:02:95:95:21),-0.092,0.981,-0.015,-3.235,0.244,-24.353,94.16,4.7,90.44,-29.367,-107.542,-14.033,-0.48221,-0.51465,-0.52539,-0.47586,27.5,10080.1.7,5
