time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-3-26 21:43:11:42,WT901BLE67(DA:5D:02:95:95:21),-0.036,0.989,-0.138,0.793,-0.183,8.728,92.17,1.5,89.88,-38.65,-133.75,-12.867,-0.50671,-0.49356,-0.52243,-0.47601,27.5,10080.1.7,5
2024-3-26 21:43:11:162,WT901BLE67(DA:5D:02:95:95:21),-0.038,0.99,-0.193,0.122,-0.183,-0.122,92.3,1.41,89.83,-38.65,-133.75,-12.867,-0.50671,-0.49356,-0.52243,-0.47601,27.5,10080.1.7,5
2024-3-26 21:43:11:225,WT901BLE67(DA:5D:02:95:95:21),-0.02,0.989,-0.141,-0.183,2.258,-1.77,92.43,1.52,89.86,-17.133,-92.133,-6.175,-0.50671,-0.49356,-0.52243,-0.47601,27.5,10080.1.7,5
2024-3-26 21:43:11:402,WT901BLE67(DA:5D:02:95:95:21),-0.035,0.998,-0.057,0.793,-0.305,4.333,92.61,1.2,89.9,-17.133,-92.133,-6.175,-0.50671,-0.49356,-0.52243,-0.47601,27.5,10080.1.7,5
2024-3-26 21:43:11:432,WT901BLE67(DA:5D:02:95:95:21),-0.074,1.002,0.021,-5.676,-2.136,-45.654,92.41,2.92,89.94,-17.133,-92.133,-6.175,-0.49332,-0.50726,-0.51569,-0.483,27.5,10080.1.7,5
2024-3-26 21:43:11:555,WT901BLE67(DA:5D:02:95:95:21),-0.09,0.998,0.035,-2.075,-0.366,-12.207,92.14,4.89,89.98,-17.133,-92.133,-6.175,-0.49332,-0.50726,-0.51569,-0.483,27.5,10080.1.7,5
2024-3-26 21:43:11:646,WT901BLE67(DA:5D:02:95:95:21),-0.083,0.997,0.001,-0.305,-1.587,-0.122,91.93,5.17,89.95,-36.892,-129.417,-13.517,-0.49332,-0.50726,-0.51569,-0.483,27.5,10080.1.7,5
2024-3-26 21:43:11:766,WT901BLE67(DA:5D:02:95:95:21),-0.103,0.997,0.038,-0.671,0.732,1.526,91.8,5.27,89.99,-36.892,-129.417,-13.517,-0.49332,-0.50726,-0.51569,-0.483,27.5,10080.1.7,5
2024-3-26 21:43:11:856,WT901BLE67(DA:5D:02:95:95:21),-0.073,1.001,0.031,0.061,0.305,-5.249,91.7,5.77,89.97,-36.892,-129.417,-13.517,-0.51633,-0.48331,-0.53067,-0.46698,27.5,10080.1.7,5
2024-3-26 21:43:11:983,WT901BLE67(DA:5D:02:95:95:21),-0.043,1.015,-0.07,6.958,3.784,54.626,91.92,3.1,89.93,-36.892,-129.417,-13.517,-0.51633,-0.48331,-0.53067,-0.46698,27.5,10080.1.7,5
2024-3-26 21:43:12:50,WT901BLE67(DA:5D:02:95:95:21),-0.042,0.991,-0.184,-0.061,-0.305,2.014,92.22,1.18,89.88,-36.892,-129.417,-13.517,-0.51633,-0.48331,-0.53067,-0.46698,27.5,10080.1.7,5
2024-3-26 21:43:12:154,WT901BLE67(DA:5D:02:95:95:21),-0.033,0.987,-0.183,0.122,-1.038,0.183,92.32,1.18,89.86,-19.942,-97.783,-10.925,-0.51633,-0.48331,-0.53067,-0.46698,27.5,10080.1.7,5
2024-3-26 21:43:12:245,WT901BLE67(DA:5D:02:95:95:21),0.003,0.994,-0.107,0.732,1.953,4.7,92.47,1.22,89.88,-19.942,-97.783,-10.925,-0.51633,-0.48331,-0.53067,-0.46698,27.5,10080.1.7,5
2024-3-26 21:43:12:363,WT901BLE67(DA:5D:02:95:95:21),-0.068,1.021,-0.015,-2.441,-0.671,-10.559,92.63,0.92,89.95,-19.942,-97.783,-10.925,-0.49545,-0.50552,-0.51498,-0.48337,27.5,10080.1.7,5
2024-3-26 21:43:12:455,WT901BLE67(DA:5D:02:95:95:21),-0.075,0.993,0.028,-2.441,-0.122,-18.433,92.23,3.75,89.99,-19.942,-97.783,-10.925,-0.49545,-0.50552,-0.51498,-0.48337,27.5,10080.1.7,5
2024-3-26 21:43:12:574,WT901BLE67(DA:5D:02:95:95:21),-0.089,0.996,0.034,-0.244,-0.244,-2.38,92.02,4.82,90.01,-31.658,-112.108,-13.95,-0.49545,-0.50552,-0.51498,-0.48337,27.5,10080.1.7,5
2024-3-26 21:43:12:649,WT901BLE67(DA:5D:02:95:95:21),-0.08,0.997,0.032,0.183,2.014,-1.709,91.9,4.87,89.99,-31.658,-112.108,-13.95,-0.49545,-0.50552,-0.51498,-0.48337,27.5,10080.1.7,5
2024-3-26 21:43:12:789,WT901BLE67(DA:5D:02:95:95:21),-0.099,1.006,0.025,-0.671,0.732,-2.136,91.83,4.99,90.01,-31.658,-112.108,-13.95,-0.51239,-0.487,-0.52881,-0.4696,27.5,10080.1.7,5
2024-3-26 21:43:12:860,WT901BLE67(DA:5D:02:95:95:21),-0.031,0.977,-0.019,3.967,3.54,35.95,91.76,4.84,89.98,-31.658,-112.108,-13.95,-0.51239,-0.487,-0.52881,-0.4696,27.5,10080.1.7,5
2024-3-26 21:43:12:966,WT901BLE67(DA:5D:02:95:95:21),-0.041,0.996,-0.128,1.404,-4.272,6.714,92.18,1.44,89.92,-22.775,-104.517,-14.175,-0.51239,-0.487,-0.52881,-0.4696,27.5,10080.1.7,5
2024-3-26 21:43:13:67,WT901BLE67(DA:5D:02:95:95:21),-0.027,0.993,-0.196,-0.122,-0.244,0.122,92.28,1.19,89.86,-22.775,-104.517,-14.175,-0.51239,-0.487,-0.52881,-0.4696,27.5,10080.1.7,5
2024-3-26 21:43:13:177,WT901BLE67(DA:5D:02:95:95:21),-0.025,0.998,-0.151,0,0.488,-2.686,92.42,1.26,89.88,-22.775,-104.517,-14.175,-0.49557,-0.50555,-0.5145,-0.48373,27.5,10080.1.7,5
2024-3-26 21:43:13:265,WT901BLE67(DA:5D:02:95:95:21),-0.018,0.999,-0.07,0.305,2.38,4.7,92.58,1.06,89.92,-22.775,-104.517,-14.175,-0.49557,-0.50555,-0.5145,-0.48373,27.5,10080.1.7,5
2024-3-26 21:43:13:386,WT901BLE67(DA:5D:02:95:95:21),-0.073,1.003,0.014,-5.005,-0.122,-41.626,92.48,2.07,89.99,-19.858,-95.25,-9.033,-0.49557,-0.50555,-0.5145,-0.48373,27.5,10080.1.7,5
2024-3-26 21:43:13:457,WT901BLE67(DA:5D:02:95:95:21),-0.08,0.994,0.035,-0.427,-0.122,-7.446,92.18,4.47,90.01,-19.858,-95.25,-9.033,-0.49557,-0.50555,-0.5145,-0.48373,27.5,10080.1.7,5
2024-3-26 21:43:13:568,WT901BLE67(DA:5D:02:95:95:21),-0.08,0.99,0.031,-0.977,-0.305,-4.944,92.01,4.65,90.01,-19.858,-95.25,-9.033,-0.50858,-0.49112,-0.5271,-0.47137,27.5,10080.1.7,5
2024-3-26 21:43:13:667,WT901BLE67(DA:5D:02:95:95:21),-0.082,1.001,0.034,0.488,2.808,-2.136,91.87,4.8,90,-19.858,-95.25,-9.033,-0.50858,-0.49112,-0.5271,-0.47137,27.5,10080.1.7,5
2024-3-26 21:43:13:776,WT901BLE67(DA:5D:02:95:95:21),-0.072,0.997,0.022,-1.404,-1.77,-8.728,91.76,5,89.98,-36.342,-129.258,-13.85,-0.50858,-0.49112,-0.5271,-0.47137,27.5,10080.1.7,5
2024-3-26 21:43:13:866,WT901BLE67(DA:5D:02:95:95:21),-0.031,0.994,-0.055,4.15,0,37.17,91.88,3.12,89.93,-36.342,-129.258,-13.85,-0.50858,-0.49112,-0.5271,-0.47137,27.5,10080.1.7,5
2024-3-26 21:43:13:985,WT901BLE67(DA:5D:02:95:95:21),-0.037,1.005,-0.163,0.549,-1.587,3.479,92.2,1.25,89.88,-36.342,-129.258,-13.85,-0.49814,-0.50244,-0.51569,-0.48309,27.5,10080.1.7,5
2024-3-26 21:43:14:41,WT901BLE67(DA:5D:02:95:95:21),-0.048,0.996,-0.2,-0.061,-0.488,0.732,92.31,1.22,89.85,-36.342,-129.258,-13.85,-0.49814,-0.50244,-0.51569,-0.48309,27.5,10080.1.7,5
2024-3-26 21:43:14:191,WT901BLE67(DA:5D:02:95:95:21),-0.012,0.993,-0.147,0,0.549,-0.183,92.45,1.33,89.88,-17.842,-93.083,-7.192,-0.49814,-0.50244,-0.51569,-0.48309,27.5,10080.1.7,5
2024-3-26 21:43:14:261,WT901BLE67(DA:5D:02:95:95:21),-0.053,1.007,-0.016,0.732,2.686,1.953,92.64,0.97,89.93,-17.842,-93.083,-7.192,-0.49814,-0.50244,-0.51569,-0.48309,27.5,10080.1.7,5
2024-3-26 21:43:14:452,WT901BLE67(DA:5D:02:95:95:21),-0.069,0.998,0.029,-2.808,-1.099,-17.334,92.26,3.57,89.99,-17.842,-93.083,-7.192,-0.49945,-0.5007,-0.5202,-0.47861,27.5,10080.1.7,5
