time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 17:13:23:739,WT901BLE67(919C7A43D1FF),0.561,0.246,-0.757,-18.616,0.305,-2.991,148.24,-34.96,125.41,26.458,8.208,75.917,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:739,WT901BLE67(919C7A43D1FF),0.555,0.333,-0.744,-7.507,1.953,0.305,148.14,-34.97,125.43,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.536,0.3,-0.732,-7.141,6.226,1.099,148.07,-35.02,125.45,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.546,0.283,-0.775,-9.583,4.761,4.456,148,-35.08,125.45,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.568,0.25,-0.809,-11.658,-0.183,11.23,147.95,-35.14,125.35,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.589,0.248,-0.83,-13.977,-5.31,18.127,147.96,-35.19,125.15,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.607,0.274,-0.846,-13.306,-13.184,21.606,148.01,-35.21,124.85,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:740,WT901BLE67(919C7A43D1FF),0.597,0.317,-0.834,-14.038,-20.996,18.921,148.1,-35.16,124.51,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:769,WT901BLE67(919C7A43D1FF),0.589,0.346,-0.795,-17.944,-21.545,11.902,148.11,-35.04,124.22,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:769,WT901BLE67(919C7A43D1FF),0.58,0.338,-0.733,-19.531,-22.4,7.629,148.07,-34.9,123.99,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:769,WT901BLE67(919C7A43D1FF),0.546,0.41,-0.686,-13.672,-19.592,6.958,148.06,-34.77,123.78,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:770,WT901BLE67(919C7A43D1FF),0.515,0.459,-0.666,-9.888,-17.639,8.118,148.08,-34.66,123.58,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:859,WT901BLE67(919C7A43D1FF),0.513,0.435,-0.679,-9.338,-17.7,9.399,148.13,-34.56,123.37,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.514,0.458,-0.695,-5.981,-16.479,13.306,148.21,-34.49,123.13,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.48,0.468,-0.695,-2.625,-10.62,16.052,148.33,-34.46,122.89,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.5,0.457,-0.688,-1.709,-9.644,16.418,148.46,-34.47,122.66,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.485,0.45,-0.684,-1.038,-7.69,16.296,148.58,-34.48,122.44,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.502,0.433,-0.721,-0.916,-5.371,17.029,148.71,-34.52,122.23,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.496,0.434,-0.677,-1.099,-5.31,17.029,148.83,-34.55,122.01,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:860,WT901BLE67(919C7A43D1FF),0.532,0.397,-0.719,-0.366,-6.226,16.968,148.95,-34.58,121.81,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:890,WT901BLE67(919C7A43D1FF),0.547,0.429,-0.727,5.92,-9.338,20.508,149.15,-34.61,121.55,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:890,WT901BLE67(919C7A43D1FF),0.547,0.415,-0.734,10.559,-12.695,25.513,149.44,-34.62,121.23,17.85,19.292,81.783,-0.13275,0.49399,0.77594,0.36902,34,10080.1.7,90
2024-9-15 17:13:23:890,WT901BLE67(919C7A43D1FF),0.535,0.392,-0.724,9.949,-10.986,27.649,149.76,-34.66,120.87,17.85,19.292,81.783,-0.12729,0.52222,0.76321,0.35843,34,10080.1.7,90
