time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-29 11:4:54.104	WT901BLE67(919C7A43D1FF)	0.079	0.979	0.125	4.761	3.479	-2.808	80.95	-5.48	113.08	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.104	WT901BLE67(919C7A43D1FF)	0.063	0.980	0.125	4.211	6.653	-2.625	80.99	-5.44	113.14	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.104	WT901BLE67(919C7A43D1FF)	0.068	0.986	0.130	3.540	5.798	-1.160	81.02	-5.41	113.20	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.104	WT901BLE67(919C7A43D1FF)	0.085	0.982	0.142	2.625	2.014	0.916	81.05	-5.41	113.23	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.134	WT901BLE67(919C7A43D1FF)	0.107	0.983	0.143	3.479	-1.831	1.648	81.08	-5.43	113.23	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.134	WT901BLE67(919C7A43D1FF)	0.114	0.988	0.128	3.845	-3.052	1.282	81.12	-5.45	113.20	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.134	WT901BLE67(919C7A43D1FF)	0.114	1.002	0.109	2.258	-1.282	0.793	81.16	-5.46	113.19	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.134	WT901BLE67(919C7A43D1FF)	0.111	0.997	0.114	-0.977	1.221	0.549	81.16	-5.47	113.19	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.165	WT901BLE67(919C7A43D1FF)	0.096	0.980	0.143	-1.587	3.235	-0.122	81.14	-5.46	113.22	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.165	WT901BLE67(919C7A43D1FF)	0.084	0.982	0.147	-0.122	3.662	-0.488	81.13	-5.45	113.26	23.500	-46.433	11.892	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.165	WT901BLE67(919C7A43D1FF)	0.090	0.988	0.141	-0.122	1.709	0.183	81.14	-5.45	113.28	24.517	-46.592	9.700	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
2024-10-29 11:4:54.165	WT901BLE67(919C7A43D1FF)	0.098	0.985	0.146	-0.366	-0.610	0.671	81.14	-5.45	113.29	24.517	-46.592	9.700	0.39282	0.39297	0.51492	0.65271	25.9	10080.1.7	0
