time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 17:45:17:250,WT901BLE67(919C7A43D1FF),0.302,0.266,-0.824,-16.602,-22.949,47.668,161.4,-15.42,88.3,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:250,WT901BLE67(919C7A43D1FF),0.29,0.388,-0.912,-21.484,-3.418,29.663,161.27,-15.49,87.94,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:250,WT901BLE67(919C7A43D1FF),0.278,0.408,-0.91,-0.488,2.625,6.531,161.24,-15.53,87.81,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:250,WT901BLE67(919C7A43D1FF),0.332,0.404,-0.943,24.536,16.724,-9.338,161.39,-15.63,87.93,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:279,WT901BLE67(919C7A43D1FF),0.292,0.29,-0.821,36.255,20.813,-3.845,161.69,-15.82,88.06,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:279,WT901BLE67(919C7A43D1FF),0.292,0.298,-0.843,43.457,7.141,6.897,162.11,-15.94,88.05,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:279,WT901BLE67(919C7A43D1FF),0.298,0.322,-0.891,45.41,-2.014,16.296,162.59,-15.97,87.91,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:279,WT901BLE67(919C7A43D1FF),0.287,0.297,-0.923,41.321,0.671,26.062,163.08,-16.04,87.68,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:369,WT901BLE67(919C7A43D1FF),0.289,0.293,-0.932,31.372,0.427,36.194,163.5,-16.14,87.35,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:369,WT901BLE67(919C7A43D1FF),0.293,0.266,-0.914,18.066,-0.854,43.152,163.83,-16.26,86.93,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:369,WT901BLE67(919C7A43D1FF),0.328,0.251,-0.938,6.226,-1.587,46.082,164.04,-16.38,86.48,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:369,WT901BLE67(919C7A43D1FF),0.318,0.268,-0.933,-6.348,-6.226,48.584,164.14,-16.46,85.98,40.467,-19.708,138.425,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:370,WT901BLE67(919C7A43D1FF),0.346,0.234,-0.943,-18.982,-13.367,50.049,164.12,-16.49,85.46,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:370,WT901BLE67(919C7A43D1FF),0.363,0.204,-0.932,-31.982,-19.775,52.429,163.99,-16.46,84.89,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:370,WT901BLE67(919C7A43D1FF),0.376,0.223,-0.932,-48.157,-23.438,48.828,163.71,-16.38,84.31,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:370,WT901BLE67(919C7A43D1FF),0.371,0.277,-0.918,-65.491,-30.334,36.682,163.23,-16.23,83.83,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:399,WT901BLE67(919C7A43D1FF),0.37,0.303,-0.913,-76.416,-39.856,24.475,162.6,-15.96,83.45,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:399,WT901BLE67(919C7A43D1FF),0.385,0.3,-0.878,-80.75,-48.218,17.212,161.89,-15.58,83.11,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:399,WT901BLE67(919C7A43D1FF),0.365,0.334,-0.739,-77.393,-59.814,16.296,161.19,-15.1,82.76,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:399,WT901BLE67(919C7A43D1FF),0.578,0.253,-0.768,-64.087,-70.557,52.49,160.67,-14.56,82.17,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:459,WT901BLE67(919C7A43D1FF),0.48,0.257,-0.654,-63.721,-26.855,-17.578,160.13,-14.24,81.88,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:460,WT901BLE67(919C7A43D1FF),0.289,0.222,-0.515,-90.454,77.515,-156.799,158.96,-14.27,83.29,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
2024-9-15 17:45:17:460,WT901BLE67(919C7A43D1FF),0.261,0.257,-0.823,-101.99,104.919,-231.018,157.34,-14.48,85.74,39.017,-19.717,139.467,0.0264,0.69495,0.68887,0.20419,27.1,10080.1.7,75
