time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-10-7 21:40:8:77,WTSensor3(8E7876082DDC),0.101,0.86,-0.68,9.766,-7.507,-12.268,-46.43,-3.03,-89.46,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:77,WTSensor3(8E7876082DDC),0.092,0.892,-0.725,15.259,-7.874,-16.235,-46.28,-2.85,-89.42,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:77,WTSensor3(8E7876082DDC),0.09,0.931,-0.763,18.799,-10.742,-18.433,-46.1,-2.64,-89.4,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:77,WTSensor3(8E7876082DDC),0.093,0.935,-0.803,24.17,-16.724,-21.729,-45.86,-2.37,-89.39,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:121,WTSensor3(8E7876082DDC),0.104,0.947,-0.834,32.959,-25.146,-26.611,-45.53,-2.01,-89.42,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:122,WTSensor3(8E7876082DDC),0.115,0.955,-0.856,42.175,-36.255,-31.738,-45.11,-1.54,-89.5,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:122,WTSensor3(8E7876082DDC),0.118,0.964,-0.883,49.316,-49.683,-37.903,-44.62,-0.93,-89.64,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:122,WTSensor3(8E7876082DDC),0.116,0.988,-0.923,57.129,-58.655,-46.448,-44.04,-0.21,-89.79,-24.783,-42.975,47.858,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:152,WTSensor3(8E7876082DDC),0.104,1.003,-0.947,64.209,-61.89,-52.49,-43.41,0.58,-89.92,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:152,WTSensor3(8E7876082DDC),0.091,0.97,-0.972,69.458,-64.392,-57.678,-42.71,1.44,-90.02,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:152,WTSensor3(8E7876082DDC),0.081,0.967,-0.995,73.914,-66.65,-65.186,-41.98,2.36,-90.08,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:152,WTSensor3(8E7876082DDC),0.079,0.958,-1.033,76.66,-68.97,-70.862,-41.22,3.35,-90.11,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:198,WTSensor3(8E7876082DDC),0.057,0.938,-1.061,79.651,-72.388,-76.965,-40.42,4.41,-90.1,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:198,WTSensor3(8E7876082DDC),0.027,0.895,-1.058,80.933,-77.759,-84.167,-39.61,5.55,-90.07,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:198,WTSensor3(8E7876082DDC),-0.007,0.878,-1.063,80.994,-88.074,-90.271,-38.79,6.8,-90.05,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:198,WTSensor3(8E7876082DDC),-0.021,0.891,-1.102,79.529,-90.149,-96.68,-37.98,8.12,-89.99,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:243,WTSensor3(8E7876082DDC),-0.047,0.849,-1.094,75.867,-106.75,-98.572,-37.22,9.56,-89.99,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:243,WTSensor3(8E7876082DDC),-0.077,0.808,-1.091,67.749,-118.408,-101.013,-36.55,11.11,-90.04,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:243,WTSensor3(8E7876082DDC),-0.096,0.771,-1.11,62.988,-118.347,-105.042,-35.91,12.69,-90.05,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:243,WTSensor3(8E7876082DDC),-0.095,0.732,-1.088,61.584,-118.164,-107.422,-35.3,14.29,-90.03,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:286,WTSensor3(8E7876082DDC),-0.085,0.716,-1.038,50.537,-125.122,-102.173,-34.79,15.9,-90.07,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:287,WTSensor3(8E7876082DDC),-0.093,0.7,-0.979,33.936,-146.973,-94.116,-34.51,17.63,-90.3,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:287,WTSensor3(8E7876082DDC),-0.096,0.688,-0.924,22.705,-167.48,-85.51,-34.41,19.45,-90.74,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:287,WTSensor3(8E7876082DDC),-0.109,0.668,-0.86,16.174,-175.842,-86.243,-34.41,21.35,-91.24,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:318,WTSensor3(8E7876082DDC),-0.134,0.648,-0.796,8.606,-183.838,-87.952,-34.53,23.32,-91.79,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:318,WTSensor3(8E7876082DDC),-0.141,0.621,-0.7,0.854,-190.369,-89.6,-34.76,25.35,-92.38,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:318,WTSensor3(8E7876082DDC),-0.141,0.596,-0.643,-4.944,-187.622,-93.994,-35.05,27.38,-92.94,-22.683,-43.217,49.267,-0.33505,-0.62463,0.64362,0.28848,29.3,10080.1.13,100
2024-10-7 21:40:8:318,WTSensor3(8E7876082DDC),-0.156,0.58,-0.592,-10.193,-168.64,-100.464,-35.33,29.32,-93.34,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:362,WTSensor3(8E7876082DDC),-0.227,0.564,-0.538,-16.296,-140.808,-104.736,-35.57,31.08,-93.51,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:362,WTSensor3(8E7876082DDC),-0.241,0.548,-0.466,-22.095,-118.958,-108.215,-35.77,32.69,-93.48,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:362,WTSensor3(8E7876082DDC),-0.306,0.474,-0.354,-21.545,-96.863,-111.084,-35.88,34.17,-93.27,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:362,WTSensor3(8E7876082DDC),-0.343,0.421,-0.282,-15.137,-93.14,-108.826,-35.89,35.59,-93.03,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:407,WTSensor3(8E7876082DDC),-0.333,0.391,-0.226,-6.897,-100.037,-109.497,-35.85,37.06,-92.84,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:407,WTSensor3(8E7876082DDC),-0.357,0.387,-0.22,-2.319,-103.149,-107.788,-35.78,38.55,-92.68,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:407,WTSensor3(8E7876082DDC),-0.415,0.341,-0.192,-0.732,-96.497,-103.577,-35.68,39.96,-92.5,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:407,WTSensor3(8E7876082DDC),-0.46,0.264,-0.159,2.991,-88.928,-98.755,-35.52,41.28,-92.3,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:437,WTSensor3(8E7876082DDC),-0.494,0.28,-0.12,6.042,-86.426,-88.745,-35.37,42.52,-92.15,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:437,WTSensor3(8E7876082DDC),-0.529,0.278,-0.133,9.033,-72.021,-89.05,-35.1,43.65,-91.89,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:437,WTSensor3(8E7876082DDC),-0.536,0.223,-0.115,7.324,-58.35,-87.769,-34.76,44.67,-91.49,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:437,WTSensor3(8E7876082DDC),-0.528,0.211,-0.136,4.333,-36.621,-86.426,-34.3,45.52,-90.91,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
2024-10-7 21:40:8:488,WTSensor3(8E7876082DDC),-0.519,0.19,-0.176,1.77,-19.653,-82.397,-33.77,46.2,-90.19,-22.683,-43.217,49.267,-0.05823,-0.68582,0.59747,0.41129,29.3,10080.1.13,100
