time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 16:51:17:974,WT901BLE67(919C7A43D1FF),-0.506,0.886,0.333,11.963,5.676,5.066,70.86,27.37,-87.12,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:974,WT901BLE67(919C7A43D1FF),-0.487,0.852,0.359,5.493,12.634,-2.991,70.99,27.4,-87.02,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:974,WT901BLE67(919C7A43D1FF),-0.414,0.851,0.317,6.775,19.47,-20.813,71.1,27.61,-86.92,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:974,WT901BLE67(919C7A43D1FF),-0.415,0.9,0.391,-7.629,18.616,-17.212,71.14,27.86,-86.81,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:997,WT901BLE67(919C7A43D1FF),-0.525,0.878,0.294,-33.081,13.123,1.465,70.92,27.94,-86.68,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:997,WT901BLE67(919C7A43D1FF),-0.601,0.833,0.198,-23.926,-4.089,22.949,70.66,27.76,-86.64,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:997,WT901BLE67(919C7A43D1FF),-0.518,0.792,0.259,14.282,-7.446,16.724,70.7,27.54,-86.67,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:17:997,WT901BLE67(919C7A43D1FF),-0.448,0.858,0.422,24.902,1.587,0.61,70.97,27.5,-86.68,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:18:58,WT901BLE67(919C7A43D1FF),-0.447,0.852,0.424,1.526,7.874,-3.967,71.08,27.55,-86.64,-46.15,-8.992,37.225,0.47696,0.56277,-0.24933,-0.62729,27.5,10080.1.7,100
2024-9-15 16:51:18:58,WT901BLE67(919C7A43D1FF),-0.462,0.823,0.306,-5.493,7.507,-3.54,71.05,27.61,-86.59,-46.15,-8.992,37.225,0.48007,0.5441,-0.2453,-0.64282,27.5,10080.1.7,100
2024-9-15 16:51:18:58,WT901BLE67(919C7A43D1FF),-0.459,0.814,0.273,2.747,12.085,-4.333,71.1,27.68,-86.52,-46.15,-8.992,37.225,0.48007,0.5441,-0.2453,-0.64282,27.5,10080.1.7,100
