time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-10-21 20:31:0.913,WT901BLE67(C3F20D2DC0A7),-0.084,-0.205,0.944,0.549,1.221,1.038,-15.39,5.74,107.89,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.913,WT901BLE67(C3F20D2DC0A7),-0.093,-0.203,0.944,0.244,2.563,0.854,-15.38,5.76,107.89,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.913,WT901BLE67(C3F20D2DC0A7),-0.099,-0.199,0.944,0.122,2.747,0.0,-15.38,5.8,107.87,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.913,WT901BLE67(C3F20D2DC0A7),-0.099,-0.197,0.941,0.0,2.441,-0.793,-15.38,5.82,107.86,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.943,WT901BLE67(C3F20D2DC0A7),-0.104,-0.2,0.941,-0.366,2.319,-1.282,-15.38,5.83,107.84,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.943,WT901BLE67(C3F20D2DC0A7),-0.11,-0.206,0.943,-0.61,2.991,-1.282,-15.38,5.86,107.81,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.943,WT901BLE67(C3F20D2DC0A7),-0.1,-0.211,0.945,-0.793,2.869,-1.099,-15.38,5.88,107.79,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:0.943,WT901BLE67(C3F20D2DC0A7),-0.092,-0.218,0.956,-0.854,4.028,-0.244,-15.39,5.92,107.78,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.3,WT901BLE67(C3F20D2DC0A7),-0.091,-0.222,0.948,-0.305,5.981,0.0,-15.39,5.97,107.76,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.3,WT901BLE67(C3F20D2DC0A7),-0.109,-0.215,0.942,0.0,9.46,-0.122,-15.39,6.05,107.73,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.3,WT901BLE67(C3F20D2DC0A7),-0.158,-0.232,0.942,-4.639,6.409,0.305,-15.42,6.1,107.71,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.3,WT901BLE67(C3F20D2DC0A7),-0.133,-0.211,0.954,-3.052,8.667,2.502,-15.45,6.21,107.7,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.34,WT901BLE67(C3F20D2DC0A7),-0.104,-0.229,0.963,-2.808,-0.122,1.404,-15.47,6.23,107.72,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.34,WT901BLE67(C3F20D2DC0A7),-0.113,-0.215,0.942,-2.258,0.488,1.526,-15.49,6.23,107.72,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.34,WT901BLE67(C3F20D2DC0A7),-0.112,-0.206,0.93,-2.502,2.502,1.709,-15.51,6.26,107.73,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.34,WT901BLE67(C3F20D2DC0A7),-0.119,-0.21,0.944,-3.967,2.319,0.488,-15.53,6.28,107.73,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.63,WT901BLE67(C3F20D2DC0A7),-0.103,-0.2,0.945,-1.587,2.075,0.488,-15.56,6.31,107.73,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.63,WT901BLE67(C3F20D2DC0A7),-0.095,-0.186,0.921,-2.075,-1.16,-1.587,-15.57,6.3,107.71,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.63,WT901BLE67(C3F20D2DC0A7),-0.128,-0.196,0.93,-2.747,1.77,-2.197,-15.6,6.3,107.68,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.63,WT901BLE67(C3F20D2DC0A7),-0.137,-0.209,0.94,-2.747,2.319,-2.808,-15.62,6.32,107.65,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.126,WT901BLE67(C3F20D2DC0A7),-0.125,-0.226,0.947,-1.953,-0.61,-3.174,-15.64,6.31,107.61,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.126,WT901BLE67(C3F20D2DC0A7),-0.121,-0.231,0.951,-0.854,-1.16,-2.075,-15.64,6.3,107.59,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.126,WT901BLE67(C3F20D2DC0A7),-0.12,-0.231,0.95,0.0,-0.061,-0.61,-15.64,6.29,107.57,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.126,WT901BLE67(C3F20D2DC0A7),-0.125,-0.232,0.949,0.916,0.854,0.305,-15.63,6.3,107.57,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.155,WT901BLE67(C3F20D2DC0A7),-0.124,-0.223,0.946,1.648,1.404,0.549,-15.62,6.31,107.57,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.156,WT901BLE67(C3F20D2DC0A7),-0.119,-0.212,0.941,1.709,1.282,0.488,-15.6,6.33,107.57,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.156,WT901BLE67(C3F20D2DC0A7),-0.12,-0.201,0.936,1.343,1.709,0.488,-15.57,6.34,107.56,47.942,-6.692,-6.617,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.156,WT901BLE67(C3F20D2DC0A7),-0.123,-0.191,0.927,0.366,2.441,0.549,-15.56,6.37,107.56,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.184,WT901BLE67(C3F20D2DC0A7),-0.127,-0.191,0.929,-0.61,3.784,0.977,-15.56,6.41,107.55,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.185,WT901BLE67(C3F20D2DC0A7),-0.123,-0.193,0.932,-1.404,3.479,0.671,-15.57,6.45,107.55,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.185,WT901BLE67(C3F20D2DC0A7),-0.128,-0.199,0.94,-1.77,1.465,-0.183,-15.58,6.47,107.54,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.185,WT901BLE67(C3F20D2DC0A7),-0.16,-0.212,0.955,-1.526,0.122,-0.549,-15.6,6.47,107.53,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.244,WT901BLE67(C3F20D2DC0A7),-0.181,-0.238,0.978,-0.061,-3.845,-0.122,-15.6,6.45,107.53,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.244,WT901BLE67(C3F20D2DC0A7),-0.216,-0.252,0.99,2.014,-10.803,2.014,-15.57,6.37,107.56,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.244,WT901BLE67(C3F20D2DC0A7),-0.21,-0.244,0.991,2.441,-21.057,3.906,-15.53,6.21,107.63,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.244,WT901BLE67(C3F20D2DC0A7),-0.214,-0.266,1.019,2.808,-34.973,7.813,-15.5,5.92,107.77,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.274,WT901BLE67(C3F20D2DC0A7),-0.258,-0.247,1.031,5.981,-41.565,13.306,-15.42,5.56,107.98,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.274,WT901BLE67(C3F20D2DC0A7),-0.177,-0.282,1.151,17.883,-53.833,20.63,-15.25,5.14,108.28,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.274,WT901BLE67(C3F20D2DC0A7),-1.007,-0.503,1.633,69.885,-44.8,32.41,-14.72,4.71,108.68,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.274,WT901BLE67(C3F20D2DC0A7),-0.123,-0.756,2.739,132.813,-38.33,55.725,-13.39,4.65,109.26,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.308,WT901BLE67(C3F20D2DC0A7),0.034,-0.368,1.54,153.076,-93.384,47.974,-11.94,3.88,109.89,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.308,WT901BLE67(C3F20D2DC0A7),0.116,-0.337,1.414,237.732,-104.797,28.748,-9.84,3.04,110.42,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.308,WT901BLE67(C3F20D2DC0A7),0.183,-0.378,1.397,290.894,-108.215,10.864,-7.09,2.0,110.69,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.308,WT901BLE67(C3F20D2DC0A7),0.231,-0.28,1.075,330.078,-100.525,-2.747,-3.91,1.0,110.76,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.364,WT901BLE67(C3F20D2DC0A7),0.258,-0.132,0.662,347.778,-77.148,-17.273,-0.53,0.18,110.63,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.364,WT901BLE67(C3F20D2DC0A7),0.146,0.16,0.25,365.906,-47.302,-28.992,3.06,-0.34,110.35,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.364,WT901BLE67(C3F20D2DC0A7),-0.0,0.343,0.039,277.161,-11.414,-25.208,6.01,-0.5,110.07,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.364,WT901BLE67(C3F20D2DC0A7),-0.104,0.471,0.149,190.186,12.634,-17.517,8.07,-0.38,109.87,47.775,-6.258,-6.508,0.57803,-0.1123,-0.06824,0.8053,31.0,10080.1.7,60.0
2024-10-21 20:31:1.408,WT901BLE67(C3F20D2DC0A7),-0.131,0.457,0.354,114.014,12.207,-7.751,9.34,-0.23,109.8,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.408,WT901BLE67(C3F20D2DC0A7),-0.285,0.417,0.498,56.763,10.315,0.793,10.0,-0.12,109.81,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.408,WT901BLE67(C3F20D2DC0A7),-0.268,0.485,0.431,2.441,-1.282,9.949,10.13,-0.08,109.89,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.408,WT901BLE67(C3F20D2DC0A7),-0.1,0.443,0.492,-58.105,-28.809,19.348,9.67,-0.32,110.02,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.423,WT901BLE67(C3F20D2DC0A7),0.122,0.333,0.667,-101.074,-44.739,22.278,8.74,-0.75,110.16,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.423,WT901BLE67(C3F20D2DC0A7),0.272,0.184,0.79,-132.446,-41.748,17.029,7.48,-1.2,110.27,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.423,WT901BLE67(C3F20D2DC0A7),0.373,0.19,0.561,-176.636,-7.385,13.733,5.84,-1.38,110.39,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.423,WT901BLE67(C3F20D2DC0A7),0.237,0.349,-0.114,-316.101,62.988,21.912,3.12,-0.98,110.62,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.484,WT901BLE67(C3F20D2DC0A7),0.064,0.228,-0.368,-499.817,153.198,37.231,-1.45,0.32,111.02,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.484,WT901BLE67(C3F20D2DC0A7),-0.043,0.011,-0.452,-607.117,211.121,43.823,-7.23,2.31,111.35,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.484,WT901BLE67(C3F20D2DC0A7),-0.283,-0.222,-0.402,-688.965,241.638,35.4,-13.89,4.68,111.37,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.484,WT901BLE67(C3F20D2DC0A7),0.474,-0.589,-0.151,-714.417,228.699,5.066,-20.98,6.96,110.87,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.513,WT901BLE67(C3F20D2DC0A7),-0.192,-5.937,-7.998,313.599,193.176,-137.268,-22.78,8.64,109.45,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.513,WT901BLE67(C3F20D2DC0A7),-0.771,-0.998,3.195,-27.466,130.005,-42.419,-22.14,9.53,108.35,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.513,WT901BLE67(C3F20D2DC0A7),-0.891,-0.661,0.742,-19.897,125.671,-36.499,-22.69,10.77,107.53,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.513,WT901BLE67(C3F20D2DC0A7),-0.816,0.056,0.357,28.87,5.554,-18.86,-22.57,10.9,107.14,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.545,WT901BLE67(C3F20D2DC0A7),-0.577,-0.253,0.938,18.188,-27.649,43.335,-22.27,10.87,107.48,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.545,WT901BLE67(C3F20D2DC0A7),-0.648,-0.5,1.218,-10.986,-95.398,60.364,-22.17,10.33,108.31,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.545,WT901BLE67(C3F20D2DC0A7),-0.718,-0.461,1.123,-25.146,-124.329,80.322,-22.21,9.52,109.44,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.545,WT901BLE67(C3F20D2DC0A7),-0.336,-0.421,0.954,-5.981,-176.514,88.196,-22.14,8.35,110.84,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.609,WT901BLE67(C3F20D2DC0A7),-0.194,-0.568,1.24,40.161,-224.365,82.764,-21.68,6.66,112.38,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.609,WT901BLE67(C3F20D2DC0A7),0.746,-0.68,1.529,144.348,-161.194,99.487,-20.36,5.56,113.96,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.609,WT901BLE67(C3F20D2DC0A7),0.94,-0.686,1.845,222.534,-253.113,19.226,-18.34,3.26,115.02,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.609,WT901BLE67(C3F20D2DC0A7),0.767,-0.518,1.517,355.469,-122.864,-6.775,-15.12,1.83,115.42,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.634,WT901BLE67(C3F20D2DC0A7),0.404,-0.343,1.005,445.129,-40.344,-33.386,-10.92,1.19,115.27,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.634,WT901BLE67(C3F20D2DC0A7),-0.05,-0.128,0.451,481.384,26.367,-47.607,-6.23,1.25,114.8,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.634,WT901BLE67(C3F20D2DC0A7),-0.506,0.157,-0.133,448.364,60.181,-51.941,-1.69,1.76,114.26,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.634,WT901BLE67(C3F20D2DC0A7),-1.026,0.709,-0.836,290.344,61.523,-33.997,1.6,2.4,113.86,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.671,WT901BLE67(C3F20D2DC0A7),-0.371,1.136,-1.282,58.899,16.235,2.441,2.75,2.73,113.8,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.671,WT901BLE67(C3F20D2DC0A7),0.49,0.933,-1.072,-196.899,-47.729,35.4,1.37,2.37,114.07,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.671,WT901BLE67(C3F20D2DC0A7),0.692,0.532,-0.587,-391.541,10.376,44.434,-2.05,2.27,114.49,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.671,WT901BLE67(C3F20D2DC0A7),0.51,0.198,-0.179,-529.907,105.469,40.894,-7.01,3.11,114.87,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.724,WT901BLE67(C3F20D2DC0A7),0.099,-0.096,-0.004,-618.713,193.359,25.818,-12.97,4.85,114.91,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.724,WT901BLE67(C3F20D2DC0A7),0.724,-1.271,1.273,-625.122,204.895,-15.808,-19.31,6.87,114.36,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.724,WT901BLE67(C3F20D2DC0A7),-0.824,-0.185,3.706,149.414,179.749,-109.436,-18.29,7.59,112.65,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.724,WT901BLE67(C3F20D2DC0A7),-1.342,-0.587,0.979,-49.5,244.812,-61.951,-18.89,9.82,111.38,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.756,WT901BLE67(C3F20D2DC0A7),-0.686,0.32,0.243,8.789,26.245,-95.398,-19.11,10.22,110.2,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.756,WT901BLE67(C3F20D2DC0A7),-0.4,-0.175,0.974,-21.729,-0.793,-18.005,-19.3,10.09,109.84,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.756,WT901BLE67(C3F20D2DC0A7),-0.487,-0.61,1.197,-32.837,-9.277,14.038,-19.61,10.06,109.95,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.756,WT901BLE67(C3F20D2DC0A7),-0.623,-0.47,1.196,-39.429,-15.137,38.391,-19.91,10.04,110.28,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.785,WT901BLE67(C3F20D2DC0A7),-0.584,-0.507,1.136,-64.575,-38.513,73.181,-20.39,9.95,111.0,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.785,WT901BLE67(C3F20D2DC0A7),-0.477,-0.502,0.997,-57.007,-63.049,95.581,-20.81,9.73,112.06,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.785,WT901BLE67(C3F20D2DC0A7),-0.274,-0.356,0.947,-48.584,-103.455,96.924,-21.13,9.21,113.3,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.785,WT901BLE67(C3F20D2DC0A7),0.144,-0.366,1.071,-25.208,-138.55,83.008,-21.27,8.31,114.57,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.844,WT901BLE67(C3F20D2DC0A7),1.042,-0.493,1.285,38.757,-173.035,42.786,-20.93,7.0,115.64,47.775,-6.258,-6.508,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.844,WT901BLE67(C3F20D2DC0A7),0.735,-1.08,2.516,186.523,-133.911,5.188,-19.58,5.32,116.2,50.55,-6.533,-5.225,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.844,WT901BLE67(C3F20D2DC0A7),0.438,-0.922,2.074,390.442,-18.494,-18.127,-16.2,5.0,116.2,50.55,-6.533,-5.225,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.844,WT901BLE67(C3F20D2DC0A7),-0.114,-0.689,1.323,544.8,46.814,-45.044,-11.19,5.2,115.74,50.55,-6.533,-5.225,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
2024-10-21 20:31:1.906,WT901BLE67(C3F20D2DC0A7),-1.051,-0.244,0.386,590.21,72.693,-59.998,-5.47,5.82,115.08,50.55,-6.533,-5.225,0.57214,0.05722,0.07904,0.81427,31.0,10080.1.7,60.0
