time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-10-21 20:33:56.234,WT901BLE67(C3F20D2DC0A7),-0.559,-0.505,0.511,-1.038,-0.366,0.183,-41.61,33.34,96.9,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.235,WT901BLE67(C3F20D2DC0A7),-0.553,-0.507,0.51,-0.854,0.244,0.61,-41.61,33.35,96.9,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.235,WT901BLE67(C3F20D2DC0A7),-0.557,-0.512,0.515,-0.671,0.732,0.977,-41.61,33.35,96.89,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.235,WT901BLE67(C3F20D2DC0A7),-0.549,-0.512,0.51,-0.183,1.282,0.977,-41.61,33.37,96.88,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.267,WT901BLE67(C3F20D2DC0A7),-0.554,-0.515,0.518,-0.061,1.648,0.977,-41.61,33.39,96.87,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.267,WT901BLE67(C3F20D2DC0A7),-0.555,-0.514,0.516,0.305,2.869,1.16,-41.61,33.42,96.85,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.267,WT901BLE67(C3F20D2DC0A7),-0.554,-0.509,0.513,0.61,2.319,0.854,-41.61,33.44,96.83,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.267,WT901BLE67(C3F20D2DC0A7),-0.542,-0.502,0.511,0.671,1.099,0.183,-41.6,33.46,96.81,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.326,WT901BLE67(C3F20D2DC0A7),-0.539,-0.501,0.513,0.366,1.892,0.183,-41.59,33.47,96.79,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.326,WT901BLE67(C3F20D2DC0A7),-0.55,-0.5,0.51,0.0,3.662,0.0,-41.61,33.5,96.76,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.326,WT901BLE67(C3F20D2DC0A7),-0.565,-0.503,0.509,-0.061,4.883,0.122,-41.62,33.53,96.71,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.326,WT901BLE67(C3F20D2DC0A7),-0.575,-0.501,0.509,-0.061,4.822,0.671,-41.63,33.57,96.67,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.355,WT901BLE67(C3F20D2DC0A7),-0.563,-0.499,0.501,0.0,1.648,0.854,-41.64,33.6,96.65,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
2024-10-21 20:33:56.355,WT901BLE67(C3F20D2DC0A7),-0.55,-0.502,0.508,0.061,-0.183,1.16,-41.63,33.6,96.65,70.025,2.45,26.425,0.52222,-0.41998,-0.06729,0.73911,30.6,10080.1.7,60.0
