time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(Â°/s),AsY(Â°/s),AsZ(Â°/s),AngleX(Â°),AngleY(Â°),AngleZ(Â°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(Â°C),Version(),Battery
2024-10-21 20:29:25.906,WT901BLE67(C3F20D2DC0A7),-0.163,-0.223,0.936,-1.831,-0.244,1.038,-14.02,8.46,108.51,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.906,WT901BLE67(C3F20D2DC0A7),-0.165,-0.224,0.94,-1.526,0.427,0.916,-14.04,8.47,108.52,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.906,WT901BLE67(C3F20D2DC0A7),-0.156,-0.224,0.939,-1.221,-0.61,0.366,-14.05,8.47,108.54,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.906,WT901BLE67(C3F20D2DC0A7),-0.151,-0.223,0.936,-1.16,-1.038,0.244,-14.05,8.46,108.55,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.963,WT901BLE67(C3F20D2DC0A7),-0.153,-0.222,0.938,-1.16,-0.427,0.0,-14.06,8.46,108.56,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.963,WT901BLE67(C3F20D2DC0A7),-0.153,-0.226,0.942,-0.916,-0.61,-0.549,-14.07,8.45,108.57,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.963,WT901BLE67(C3F20D2DC0A7),-0.148,-0.233,0.944,-0.916,-1.099,-0.244,-14.08,8.44,108.57,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:25.963,WT901BLE67(C3F20D2DC0A7),-0.144,-0.238,0.953,-0.122,-1.77,-0.549,-14.08,8.43,108.58,35.867,-20.908,-9.15,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.2,WT901BLE67(C3F20D2DC0A7),-0.145,-0.239,0.951,0.671,-2.319,-0.854,-14.07,8.4,108.58,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.2,WT901BLE67(C3F20D2DC0A7),-0.16,-0.238,0.953,1.526,-2.075,-0.793,-14.06,8.38,108.59,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.2,WT901BLE67(C3F20D2DC0A7),-0.171,-0.238,0.958,2.625,-3.052,-0.61,-14.04,8.36,108.6,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.2,WT901BLE67(C3F20D2DC0A7),-0.171,-0.235,0.958,3.845,-6.104,-0.366,-14.0,8.31,108.61,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.23,WT901BLE67(C3F20D2DC0A7),-0.172,-0.23,0.956,4.944,-9.216,0.244,-13.95,8.23,108.64,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.23,WT901BLE67(C3F20D2DC0A7),-0.208,-0.229,0.959,6.165,-12.024,0.488,-13.89,8.12,108.68,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.24,WT901BLE67(C3F20D2DC0A7),-0.19,-0.224,0.958,6.836,-19.836,0.122,-13.82,7.95,108.73,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.24,WT901BLE67(C3F20D2DC0A7),-0.16,-0.223,0.96,7.019,-25.024,1.526,-13.74,7.72,108.79,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.83,WT901BLE67(C3F20D2DC0A7),-0.139,-0.214,0.954,7.202,-25.696,3.601,-13.66,7.48,108.89,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.84,WT901BLE67(C3F20D2DC0A7),-0.147,-0.223,0.989,4.7,-21.851,6.47,-13.6,7.27,109.0,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.84,WT901BLE67(C3F20D2DC0A7),-0.136,-0.185,0.912,6.897,-24.414,4.761,-13.51,7.06,109.11,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
2024-10-21 20:29:26.84,WT901BLE67(C3F20D2DC0A7),-0.165,-0.183,0.934,11.414,-14.343,6.775,-13.4,6.92,109.21,35.592,-20.575,-8.717,0.57452,-0.12274,-0.04471,0.80792,31.6,10080.1.7,60.0
