time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 21:46:57:658,WTSensor3(8E7876082DDC),-0.827,0.146,-0.58,2.808,0.977,0.061,-4.81,51.99,-175.31,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:659,WTSensor3(8E7876082DDC),-0.84,0.137,-0.577,3.601,-0.549,0.61,-4.78,51.99,-175.33,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:659,WTSensor3(8E7876082DDC),-0.852,0.139,-0.591,2.991,-4.395,1.16,-4.78,52.03,-175.36,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:659,WTSensor3(8E7876082DDC),-0.859,0.134,-0.601,2.258,-7.324,1.953,-4.8,52.09,-175.42,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:691,WTSensor3(8E7876082DDC),-0.868,0.126,-0.604,1.831,-8.057,2.93,-4.83,52.16,-175.49,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:692,WTSensor3(8E7876082DDC),-0.86,0.127,-0.605,1.587,-9.216,3.54,-4.88,52.24,-175.58,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:692,WTSensor3(8E7876082DDC),-0.855,0.134,-0.612,1.099,-9.155,3.845,-4.94,52.32,-175.67,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:692,WTSensor3(8E7876082DDC),-0.853,0.14,-0.615,0.061,-7.751,4.272,-5.02,52.38,-175.76,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:734,WTSensor3(8E7876082DDC),-0.841,0.146,-0.608,-0.061,-6.47,5.371,-5.1,52.44,-175.86,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
2024-9-15 21:46:57:734,WTSensor3(8E7876082DDC),-0.83,0.145,-0.602,1.038,-3.357,4.883,-5.16,52.46,-175.96,46.617,28.558,42.875,0.42639,-0.07874,0.89539,0.10089,32.2,10080.1.13,100
