time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 21:40:13:963,WTSensor3(8E7876082DDC),-0.89,0.045,-0.645,-7.751,-16.479,0,-7.05,51.21,142.56,43.783,31.583,45.525,0.43436,0.25381,0.86276,-0.0495,31.6,10080.1.13,100
2024-9-15 21:40:13:964,WTSensor3(8E7876082DDC),-0.874,0.021,-0.631,-6.042,-14.465,-1.953,-7.12,51.34,142.55,43.783,31.583,45.525,0.43436,0.25381,0.86276,-0.0495,31.6,10080.1.13,100
2024-9-15 21:40:13:964,WTSensor3(8E7876082DDC),-0.867,0.01,-0.622,-2.93,-14.038,-2.991,-7.15,51.5,142.54,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:13:964,WTSensor3(8E7876082DDC),-0.861,0.005,-0.605,0,-12.756,-2.38,-7.16,51.63,142.54,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:13:995,WTSensor3(8E7876082DDC),-0.833,0.001,-0.592,3.174,-10.193,-1.648,-7.14,51.73,142.53,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:13:995,WTSensor3(8E7876082DDC),-0.806,0.007,-0.573,6.348,-4.333,-2.747,-7.05,51.79,142.56,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:13:995,WTSensor3(8E7876082DDC),-0.789,0.011,-0.556,8.728,-1.526,-0.549,-6.97,51.81,142.57,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:13:995,WTSensor3(8E7876082DDC),-0.787,0.028,-0.563,9.705,-0.427,2.38,-6.89,51.8,142.54,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:14:38,WTSensor3(8E7876082DDC),-0.793,0.043,-0.566,11.414,0.549,1.648,-6.81,51.79,142.51,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
2024-9-15 21:40:14:38,WTSensor3(8E7876082DDC),-0.802,0.058,-0.563,9.888,2.93,2.502,-6.73,51.76,142.49,43.783,31.583,45.525,0.43741,0.24252,0.86487,-0.04196,31.6,10080.1.13,100
