time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 20:46:53:450,WTSensor3(8E7876082DDC),-1.035,0.214,-0.086,-2.014,-10.742,-5.249,-56.1,78.05,-41.93,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:450,WTSensor3(8E7876082DDC),-1.035,0.215,-0.088,-3.967,-7.935,-4.089,-56.38,78.13,-42.15,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:450,WTSensor3(8E7876082DDC),-1.04,0.221,-0.073,-5.676,-5.554,-4.456,-56.6,78.2,-42.32,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:451,WTSensor3(8E7876082DDC),-1.03,0.216,-0.076,-5.859,-3.601,-2.136,-56.77,78.24,-42.41,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:496,WTSensor3(8E7876082DDC),-1.032,0.221,-0.075,-6.592,0.061,-2.93,-56.8,78.28,-42.37,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:496,WTSensor3(8E7876082DDC),-1.029,0.233,-0.084,-6.287,2.197,-0.916,-56.77,78.28,-42.24,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:496,WTSensor3(8E7876082DDC),-1.024,0.237,-0.087,-5.554,6.531,-0.366,-56.57,78.26,-41.98,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:496,WTSensor3(8E7876082DDC),-1.02,0.234,-0.108,-5.188,9.949,0.549,-56.25,78.22,-41.56,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:540,WTSensor3(8E7876082DDC),-1.043,0.24,-0.121,-5.554,13.245,0.61,-55.8,78.16,-41.04,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:541,WTSensor3(8E7876082DDC),-1.043,0.248,-0.148,-7.813,12.573,0.671,-55.4,78.1,-40.52,37.283,-15.433,-7.933,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:541,WTSensor3(8E7876082DDC),-1.032,0.253,-0.097,-8.24,12.207,0.732,-55.06,78.04,-40.09,37.917,-15.225,-8.583,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:541,WTSensor3(8E7876082DDC),-1.035,0.227,-0.071,-5.737,11.353,0.366,-54.72,77.99,-39.65,37.917,-15.225,-8.583,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:572,WTSensor3(8E7876082DDC),-1.002,0.132,-0.077,-6.897,7.507,1.526,-54.43,77.93,-39.28,37.917,-15.225,-8.583,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:572,WTSensor3(8E7876082DDC),-0.991,0.365,-0.136,-2.991,11.047,3.784,-54.14,77.85,-38.91,37.917,-15.225,-8.583,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
2024-9-15 20:46:53:572,WTSensor3(8E7876082DDC),-0.992,0.274,-0.12,-6.714,13.794,1.831,-53.73,77.77,-38.42,37.917,-15.225,-8.583,0.1839,0.74316,0.05832,-0.64063,30,10080.1.13,100
