time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-15 20:35:6:139,WTSensor3(8E7876082DDC),-0.994,0.275,-0.077,0.183,8.24,1.282,-72.09,75.51,-51.89,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:139,WTSensor3(8E7876082DDC),-1.01,0.294,-0.073,0.427,12.817,0.916,-71.61,75.49,-51.39,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:139,WTSensor3(8E7876082DDC),-1.021,0.297,-0.113,-0.305,14.709,0.488,-71.06,75.45,-50.82,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:139,WTSensor3(8E7876082DDC),-1.025,0.275,-0.085,0,15.32,-0.244,-70.48,75.43,-50.22,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:169,WTSensor3(8E7876082DDC),-1.031,0.285,-0.065,-0.366,14.648,-0.732,-69.93,75.4,-49.65,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:169,WTSensor3(8E7876082DDC),-1.007,0.301,-0.083,-0.122,10.071,-0.366,-69.54,75.39,-49.25,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:169,WTSensor3(8E7876082DDC),-1.004,0.295,-0.083,-0.977,7.69,-3.296,-69.22,75.41,-48.9,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:169,WTSensor3(8E7876082DDC),-1.01,0.277,-0.092,-1.16,9.399,-1.16,-68.85,75.4,-48.5,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:215,WTSensor3(8E7876082DDC),-1.011,0.289,-0.095,-1.343,11.169,-2.441,-68.42,75.4,-48.05,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:215,WTSensor3(8E7876082DDC),-1.017,0.28,-0.098,-3.418,8.789,-5.127,-68.04,75.43,-47.62,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:215,WTSensor3(8E7876082DDC),-1.021,0.271,-0.096,-2.686,12.756,-6.409,-67.53,75.47,-47.07,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:215,WTSensor3(8E7876082DDC),-1.056,0.253,-0.014,3.357,20.996,-5.554,-66.7,75.47,-46.22,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:259,WTSensor3(8E7876082DDC),-0.962,0.375,-0.071,6.47,22.095,-10.925,-65.7,75.5,-45.25,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:259,WTSensor3(8E7876082DDC),-0.964,0.258,-0.192,-0.854,13.489,-5.859,-65.07,75.52,-44.6,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:259,WTSensor3(8E7876082DDC),-0.992,0.32,-0.203,1.77,35.889,-6.897,-63.74,75.47,-43.24,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:259,WTSensor3(8E7876082DDC),-1.025,0.286,-0.158,2.563,47.729,-7.751,-61.96,75.38,-41.41,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:306,WTSensor3(8E7876082DDC),-1.073,0.261,-0.144,1.892,47.913,-7.69,-60.18,75.26,-39.61,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:306,WTSensor3(8E7876082DDC),-1.136,0.267,-0.155,2.808,47.913,-7.019,-58.44,75.13,-37.81,35.658,-17.275,-10.4,0.2334,0.72357,0.07489,-0.64517,24.5,10080.1.13,100
2024-9-15 20:35:6:306,WTSensor3(8E7876082DDC),-1.167,0.279,-0.151,3.296,46.509,-1.16,-56.85,74.93,-36.21,35.658,-17.275,-10.4,0.23221,0.74606,0.08646,-0.61795,24.5,10080.1.13,100
2024-9-15 20:35:6:306,WTSensor3(8E7876082DDC),-1.229,0.249,-0.134,3.235,43.518,9.888,-55.6,74.65,-34.93,35.658,-17.275,-10.4,0.23221,0.74606,0.08646,-0.61795,24.5,10080.1.13,100
2024-9-15 20:35:6:334,WTSensor3(8E7876082DDC),-1.247,0.261,-0.187,-0.305,38.269,23.376,-54.78,74.27,-34.08,35.658,-17.275,-10.4,0.23221,0.74606,0.08646,-0.61795,24.5,10080.1.13,100
2024-9-15 20:35:6:334,WTSensor3(8E7876082DDC),-1.173,0.258,-0.159,-6.409,30.09,35.767,-54.48,73.82,-33.7,35.658,-17.275,-10.4,0.23221,0.74606,0.08646,-0.61795,24.5,10080.1.13,100
2024-9-15 20:35:6:334,WTSensor3(8E7876082DDC),-1.037,0.25,-0.109,-10.376,31.067,35.645,-54.23,73.36,-33.34,35.658,-17.275,-10.4,0.23221,0.74606,0.08646,-0.61795,24.5,10080.1.13,100
