time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:29:15:457,WTSensor3(8E7876082DDC),-0.752,0.056,-0.619,-19.592,5.554,9.766,-2.76,54.1,-48.86,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:457,WTSensor3(8E7876082DDC),-0.774,0.067,-0.54,-10.315,4.883,6.836,-2.96,54.04,-48.96,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:457,WTSensor3(8E7876082DDC),-0.792,0.103,-0.549,-5.859,-0.305,5.493,-3.09,54.04,-49.04,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:457,WTSensor3(8E7876082DDC),-0.79,0.167,-0.575,-12.329,0.305,5.676,-3.27,54.03,-49.11,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:486,WTSensor3(8E7876082DDC),-0.805,0.139,-0.647,-14.526,1.77,4.517,-3.47,54,-49.17,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:486,WTSensor3(8E7876082DDC),-0.854,0.167,-0.653,-19.348,8.484,13.184,-3.81,53.91,-49.36,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:486,WTSensor3(8E7876082DDC),-0.794,0.14,-0.732,-16.052,8.118,18.005,-4.15,53.79,-49.61,0.458,-41.492,46.283,0.13449,-0.82584,0.36972,0.40387,29.6,10080.1.13,100
2024-9-19 20:29:15:487,WTSensor3(8E7876082DDC),-0.749,0.101,-0.56,9.644,4.822,12.512,-4.21,53.75,-49.8,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:516,WTSensor3(8E7876082DDC),-0.668,0.177,-0.544,7.69,-17.639,5.798,-4.24,53.9,-49.93,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:516,WTSensor3(8E7876082DDC),-0.638,0.137,-0.552,7.935,-35.095,-1.343,-4.22,54.24,-50,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:516,WTSensor3(8E7876082DDC),-0.612,0.16,-0.525,7.385,-43.64,-7.935,-4.14,54.68,-49.99,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:516,WTSensor3(8E7876082DDC),-0.616,0.182,-0.506,8.362,-40.71,-10.925,-3.99,55.11,-49.92,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:576,WTSensor3(8E7876082DDC),-0.658,0.229,-0.547,3.845,-29.541,-12.878,-3.83,55.43,-49.77,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:576,WTSensor3(8E7876082DDC),-0.709,0.261,-0.644,-3.845,-20.691,-10.498,-3.74,55.65,-49.65,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:576,WTSensor3(8E7876082DDC),-0.773,0.276,-0.653,-0.793,-2.014,5.737,-3.83,55.69,-49.74,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:576,WTSensor3(8E7876082DDC),-0.744,0.258,-0.684,-4.639,11.536,15.32,-4.05,55.57,-49.95,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:606,WTSensor3(8E7876082DDC),-0.649,0.252,-0.617,-4.578,18.616,18.555,-4.29,55.35,-50.19,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:606,WTSensor3(8E7876082DDC),-0.641,0.173,-0.609,-6.104,21.057,14.16,-4.49,55.11,-50.35,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:606,WTSensor3(8E7876082DDC),-0.708,0.164,-0.577,-7.568,28.015,11.78,-4.65,54.82,-50.46,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:606,WTSensor3(8E7876082DDC),-0.776,0.134,-0.569,-7.324,21.851,7.385,-4.78,54.6,-50.52,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:637,WTSensor3(8E7876082DDC),-0.872,0.084,-0.641,-9.094,18.005,1.16,-4.83,54.42,-50.47,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:637,WTSensor3(8E7876082DDC),-0.879,0.075,-0.714,-5.92,9.155,0.244,-4.87,54.32,-50.43,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:637,WTSensor3(8E7876082DDC),-0.886,0.025,-0.745,-5.859,3.845,2.319,-4.94,54.28,-50.45,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:637,WTSensor3(8E7876082DDC),-0.875,0.047,-0.726,-0.183,10.01,3.845,-4.98,54.19,-50.48,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
2024-9-19 20:29:15:696,WTSensor3(8E7876082DDC),-0.828,-0.007,-0.683,5.554,8.057,7.629,-5,54.1,-50.57,0.458,-41.492,46.283,0.11801,-0.82431,0.34024,0.43674,29.6,10080.1.13,100
