time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:36:45:99,WTSensor3(8E7876082DDC),-0.768,0.079,-0.554,-11.963,-4.028,6.775,-9.08,56.85,-54,7,-43.583,44.208,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:99,WTSensor3(8E7876082DDC),-0.757,0.068,-0.545,-11.353,-5.981,9.644,-9.35,56.89,-54.2,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:99,WTSensor3(8E7876082DDC),-0.756,0.061,-0.54,-10.132,-6.226,11.475,-9.65,56.91,-54.43,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:99,WTSensor3(8E7876082DDC),-0.768,0.062,-0.543,-9.583,-4.089,12.085,-9.94,56.93,-54.66,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:128,WTSensor3(8E7876082DDC),-0.781,0.062,-0.552,-8.972,-2.014,11.963,-10.21,56.91,-54.87,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:128,WTSensor3(8E7876082DDC),-0.788,0.077,-0.551,-8.911,-1.648,11.475,-10.47,56.9,-55.08,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:128,WTSensor3(8E7876082DDC),-0.805,0.085,-0.552,-9.46,-1.282,11.047,-10.73,56.88,-55.28,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:128,WTSensor3(8E7876082DDC),-0.845,0.113,-0.562,-10.01,0.977,10.742,-10.98,56.84,-55.46,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:158,WTSensor3(8E7876082DDC),-0.836,0.155,-0.58,-11.292,-0.488,8.24,-11.22,56.82,-55.61,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
2024-9-19 20:36:45:158,WTSensor3(8E7876082DDC),-0.842,0.179,-0.567,-11.414,-0.977,5.859,-11.43,56.81,-55.72,7.3,-44.225,43.617,-0.12283,0.80249,-0.35214,-0.46564,29.4,10080.1.13,100
