time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:50:24:662,WT901BLE67(55590BCD736A),0.159,-0.675,0.719,2.625,4.944,-2.502,-43.76,-7.61,-3.91,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:662,WT901BLE67(55590BCD736A),0.146,-0.675,0.721,2.441,6.775,-2.808,-43.73,-7.59,-3.97,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:662,WT901BLE67(55590BCD736A),0.135,-0.672,0.716,2.38,7.69,-3.052,-43.69,-7.55,-4.04,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:662,WT901BLE67(55590BCD736A),0.126,-0.669,0.711,1.709,7.996,-2.808,-43.66,-7.51,-4.11,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:690,WT901BLE67(55590BCD736A),0.133,-0.671,0.703,0.854,5.249,-2.38,-43.64,-7.49,-4.17,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:690,WT901BLE67(55590BCD736A),0.131,-0.67,0.702,0,3.906,-1.77,-43.63,-7.47,-4.21,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:690,WT901BLE67(55590BCD736A),0.137,-0.672,0.72,-0.671,3.723,-1.221,-43.63,-7.45,-4.24,-1.358,73.642,-7.5,-0.92227,0.38101,0.04245,0.04834,36.3,10080.1.7,75
2024-9-19 20:50:24:690,WT901BLE67(55590BCD736A),0.139,-0.666,0.718,-0.854,2.319,-0.122,-43.64,-7.44,-4.26,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:719,WT901BLE67(55590BCD736A),0.131,-0.673,0.72,-1.282,1.831,0.427,-43.64,-7.42,-4.27,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:719,WT901BLE67(55590BCD736A),0.15,-0.666,0.718,-1.038,2.502,1.16,-43.65,-7.39,-4.27,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:719,WT901BLE67(55590BCD736A),0.139,-0.683,0.699,-2.625,-1.038,1.343,-43.67,-7.38,-4.27,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:720,WT901BLE67(55590BCD736A),0.135,-0.662,0.724,-3.113,-0.793,1.099,-43.7,-7.38,-4.25,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:778,WT901BLE67(55590BCD736A),0.153,-0.698,0.716,-2.502,-2.502,1.465,-43.73,-7.38,-4.22,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:778,WT901BLE67(55590BCD736A),0.148,-0.667,0.709,-3.418,-2.502,1.221,-43.76,-7.39,-4.19,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:778,WT901BLE67(55590BCD736A),0.141,-0.657,0.716,-3.54,-2.441,0.854,-43.8,-7.4,-4.16,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:778,WT901BLE67(55590BCD736A),0.13,-0.636,0.721,-2.808,0,1.526,-43.83,-7.4,-4.15,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:807,WT901BLE67(55590BCD736A),0.116,-0.641,0.726,-3.662,1.404,3.418,-43.86,-7.37,-4.13,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:807,WT901BLE67(55590BCD736A),0.147,-0.609,0.791,-3.357,6.775,5.859,-43.89,-7.31,-4.12,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:807,WT901BLE67(55590BCD736A),0.083,-0.681,0.767,-2.869,12.329,9.644,-43.91,-7.15,-4.14,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:807,WT901BLE67(55590BCD736A),0.167,-0.714,0.754,2.136,34.363,16.785,-43.87,-6.8,-4.25,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:840,WT901BLE67(55590BCD736A),0.109,-0.579,0.804,2.808,3.662,7.629,-43.85,-6.72,-4.21,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:840,WT901BLE67(55590BCD736A),0.146,-0.678,0.751,10.132,33.997,12.512,-43.75,-6.45,-4.32,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:840,WT901BLE67(55590BCD736A),0.13,-0.753,0.71,17.395,55.115,17.151,-43.56,-5.99,-4.54,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:840,WT901BLE67(55590BCD736A),0.103,-0.7,0.732,18.188,64.514,18.127,-43.35,-5.43,-4.83,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:898,WT901BLE67(55590BCD736A),0.034,-0.677,0.662,13.733,58.533,18.25,-43.17,-4.83,-5.14,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:898,WT901BLE67(55590BCD736A),0.085,-0.681,0.739,13.733,93.14,32.776,-43,-4.07,-5.48,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:898,WT901BLE67(55590BCD736A),0.139,-0.662,0.709,0.183,69.824,33.875,-42.95,-3.24,-5.77,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:898,WT901BLE67(55590BCD736A),0.124,-0.66,0.739,2.808,37.598,19.531,-42.92,-2.77,-5.89,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:959,WT901BLE67(55590BCD736A),0.108,-0.66,0.764,-1.16,30.64,10.193,-42.92,-2.48,-6.02,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:959,WT901BLE67(55590BCD736A),0.089,-0.685,0.805,1.221,23.132,5.188,-42.91,-2.26,-6.14,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:959,WT901BLE67(55590BCD736A),0.049,-0.629,0.822,2.258,24.658,1.343,-42.88,-2.09,-6.28,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:959,WT901BLE67(55590BCD736A),0.02,-0.656,0.844,5.737,15.747,-0.549,-42.83,-1.96,-6.41,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:971,WT901BLE67(55590BCD736A),0.009,-0.691,0.809,11.169,18.799,2.136,-42.73,-1.83,-6.51,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:971,WT901BLE67(55590BCD736A),0.045,-0.617,0.785,15.198,15.625,3.296,-42.58,-1.69,-6.6,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:971,WT901BLE67(55590BCD736A),0.057,-0.638,0.721,19.287,11.23,3.357,-42.4,-1.58,-6.66,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:24:971,WT901BLE67(55590BCD736A),0.05,-0.634,0.699,18.127,8.667,-0.061,-42.21,-1.51,-6.71,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:25:18,WT901BLE67(55590BCD736A),0.059,-0.649,0.646,18.005,-0.916,-1.343,-42.03,-1.52,-6.73,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:25:18,WT901BLE67(55590BCD736A),0.059,-0.662,0.657,10.986,-4.333,-2.93,-41.9,-1.57,-6.72,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:25:18,WT901BLE67(55590BCD736A),0,-0.658,0.721,9.338,-9.888,-3.845,-41.8,-1.66,-6.69,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:25:18,WT901BLE67(55590BCD736A),0.036,-0.626,0.773,8.24,-12.695,-3.418,-41.72,-1.79,-6.63,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
2024-9-19 20:50:25:47,WT901BLE67(55590BCD736A),0.113,-0.677,0.832,13.977,-9.766,-2.93,-41.6,-1.9,-6.58,-1.358,73.642,-7.5,-0.9248,0.37289,0.0463,0.05853,36.3,10080.1.7,75
