time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%)
2024-9-19 20:44:8:464,WT901BLE67(55590BCD736A),-0.579,-0.65,0.478,1.099,-1.953,-0.427,-54.1,36.5,-7.98,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:464,WT901BLE67(55590BCD736A),-0.594,-0.645,0.469,0.854,0.732,-0.854,-54.1,36.49,-7.98,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:464,WT901BLE67(55590BCD736A),-0.575,-0.647,0.468,-0.061,0.61,-0.488,-54.1,36.49,-7.99,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:464,WT901BLE67(55590BCD736A),-0.57,-0.65,0.477,0.061,-0.549,-0.244,-54.1,36.49,-7.99,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:523,WT901BLE67(55590BCD736A),-0.578,-0.647,0.469,-0.183,0.427,-0.549,-54.1,36.48,-7.99,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:523,WT901BLE67(55590BCD736A),-0.576,-0.65,0.47,-0.366,-0.366,-0.793,-54.1,36.47,-7.99,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:523,WT901BLE67(55590BCD736A),-0.566,-0.652,0.467,-0.793,-1.282,-0.671,-54.1,36.46,-7.98,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:523,WT901BLE67(55590BCD736A),-0.576,-0.656,0.48,-0.549,-0.183,-0.793,-54.11,36.45,-7.98,35.7,70.417,6.683,0.85992,-0.40912,0.28766,0.10147,35.2,10080.1.7,75
2024-9-19 20:44:8:556,WT901BLE67(55590BCD736A),-0.593,-0.653,0.478,0,1.77,-0.916,-54.11,36.44,-7.99,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:556,WT901BLE67(55590BCD736A),-0.585,-0.646,0.472,-0.061,2.441,-0.427,-54.13,36.45,-8.02,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:556,WT901BLE67(55590BCD736A),-0.569,-0.65,0.483,-0.305,0.793,0.061,-54.14,36.46,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:556,WT901BLE67(55590BCD736A),-0.566,-0.651,0.489,0.305,-0.061,-0.122,-54.13,36.45,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:585,WT901BLE67(55590BCD736A),-0.577,-0.653,0.485,0.977,0,-0.671,-54.12,36.45,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:585,WT901BLE67(55590BCD736A),-0.577,-0.652,0.467,0.854,0.122,-0.977,-54.11,36.44,-8.04,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:585,WT901BLE67(55590BCD736A),-0.576,-0.655,0.471,0.549,-0.854,-1.038,-54.11,36.43,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:585,WT901BLE67(55590BCD736A),-0.581,-0.654,0.471,0.427,-0.671,-1.038,-54.1,36.41,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:644,WT901BLE67(55590BCD736A),-0.583,-0.655,0.469,0.061,-0.061,-0.977,-54.1,36.4,-8.03,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:644,WT901BLE67(55590BCD736A),-0.587,-0.656,0.471,0.366,0.427,-0.732,-54.1,36.39,-8.04,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:644,WT901BLE67(55590BCD736A),-0.591,-0.653,0.466,0,0.732,-0.244,-54.1,36.39,-8.05,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:644,WT901BLE67(55590BCD736A),-0.59,-0.655,0.472,-0.183,1.465,0,-54.1,36.4,-8.06,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:676,WT901BLE67(55590BCD736A),-0.582,-0.655,0.474,-0.671,0.732,0.366,-54.11,36.4,-8.06,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:676,WT901BLE67(55590BCD736A),-0.577,-0.652,0.481,-0.488,-0.549,0.183,-54.11,36.4,-8.06,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
2024-9-19 20:44:8:676,WT901BLE67(55590BCD736A),-0.565,-0.653,0.478,-0.305,-2.258,-0.061,-54.1,36.39,-8.04,35.7,70.417,6.683,0.85367,-0.41159,0.30798,0.08282,35.2,10080.1.7,75
